ID,R2010,R2011,R2012,R2013,R2014,R2015,R2016,R2017,R2018,R2019,R2020,R2021,R2022
2089222,837557.0,1005405.0,1245367.0,586141.0,364198.0,502187.0,850260.0,821609.0,716594.0,1214581.0,1692565.0,825695.0,1303346.0
2090181,524420.0,730418.0,558254.0,616305.0,648921.0,1045470.0,1103126.0,751788.0,784434.0,584834.0,2107039.0,1642260.0,955158.0
2090510,283772.0,225568.0,324105.0,1221937.0,500728.0,589482.0,2647769.0,513772.0,-3854814.0,194771.0,1064090.0,4299383.296,4169524.0
2091490,35533.0,45886.0,49646.0,109372.0,314824.0,902916.0,885256.0,306698.0,56975.0,112212.0,84467.0,92080.0,92080.0
2091693,88807.0,67366.0,132719.0,292788.0,263621.0,514708.0,428253.0,100035.0,76020.0,64647.0,53620.274,425882.561,681364.0
2091735,163531.0,78199.0,293920.0,454040.0,156434.0,468791.10258,-256720.0,288236.0,422798.0,292889.0,539373.0,235502.0,629553.0
2091854,555073.0,133628.0,132893.0,104615.0,116395.0,-2319273.0,110302.0,-1552186.0,388639.0,1003103.0,-355932.0,519897.0,1162230.0
2091994,6645094.0,5066685.0,6229242.0,1299083.0,2994006.25,4688929.5,6383852.75,8078776.0,11229110.0,13809580.0,16390050.0,18970520.0,21550990.0
2092008,1266.0,1284122.876,606143.219,558227.0,478008.0,116685.0,276159.0,2176294.0,413737.0,437595.0,9628.0,2191295.0,602880.0
2093282,132909.0,161215.0,205555.0,216972.0,243448.0,285793.0,309581.0,78758.0,128830.0,116748.0,39156.0,60469.0,85169.0
2093576,979970.0,547587.0,295188.0,232569.0,287860.0,838246.0,2797215.0,770381.0,653367.0,434537.0,867396.0,554510.0,-3201605.0
2094318,211881.0,262979.0,374955.0,301855.0,363030.076,694149.171,1220656.0,37216.0,248951.0,9227667.423,1318013.0,1159065.403,2764945.0
2096992,463313.67525,463313.67525,463313.67525,463313.67525,463313.67525,208845.0,280104.0,313386.0,159274.0,73063.0,1436158.0,1099085.0,136594.402
2097132,22021.0,19597.0,26608.0,33279.0,41047.0,37487.0,73469.0,56567.0,88800.0,31074.0,57998.0,116264.0,115706.0
2097881,212400.0,288712.5,365025.0,387624.0,7024206.0,7110327.0,10988210.0,270400.0,333288.0,-1451519.0,86050.0,58457.0,-1156494.0
2099519,53394.0,56822.5,60251.0,14303.0,81972.0,124683.0,404495.0,651330.0,707708.0,867495.0,1512130.0,606984.0,1332104.0
2099526,102182.0,72999.0,43816.0,57315.0,64115.0,60439.0,74446.0,81273.0,70791.0,62465.0,26225.0,574.0,23555.0
2099547,12986.0,10537.0,11218.0,92990.0,148338.0,141485.0,72938.0,56724.0,41516.0,105493.0,122584.0,258656.0,128139.0
2099918,628342.0,750540.0,974347.0,377002.0,736303.0,560152.0,978491.0,1860165.0,3298877.0,2631857.0,5103964.0,6356835.0,13025966.0
2100079,-13703.0,46571.0,193275.0,135776.0,134016.0,198908.0,339407.0,318090.0,237397.0,310651.0,397033.0,390369.0,405212.0
2101829,44642.416666666664,-18672.0,714.0,12057.0,43171.0,-14808.0,252104.0,46093.0,59110.0,-55483.0,7598.0,97061.0,106764.0
2103187,1840.0,13279.0,36496.0,134126.672,79778.0,-361637.0,91346.0,287134.0,1256227.0,1205557.0,1245609.0,2337699.0,2784666.0
2103579,1482449.4444444445,1482449.4444444445,1482449.4444444445,1482449.4444444445,844462.0,1182455.0,1533982.0,564536.0,278643.0,-739772.0,977350.0,4798465.0,3901924.0
2104174,4780317.708333333,4833187.0,4731193.666666667,4629200.333333333,4527207.0,4425213.666666667,4323220.333333333,4221227.0,11655865.0,6997870.5,2339876.0,2339876.0,2339876.0
2104678,865736.0,945410.0,1299746.0,1313620.0,1439907.0,1296309.0,1518701.0,923694.0,960839.0,1117677.0,1038552.0,2753715.0,5283112.0
2105980,58167.0,119946.0,109642.0,20684.785,1914347.0,481574.0,1091254.0,1228107.0,2271363.0,3453329.0,6056142.0,6482858.0,9286820.0
2106078,277233.0,326741.0,483187.0,239635.0,202355.0,-86825.0,373046.0,266696.0,453185.0,221718.0,323260.0,1434110.0,1247097.0
2106190,104504.43583333334,77211.0,30625.0,45603.0,57869.0,178214.0,104535.0,30856.0,55839.0,39564.0,115025.0,175118.23,343594.0
2107520,272865.0,184936.0,254824.0,279715.0,522438.784,834048.0,1217115.0,4869261.0,11509074.0,2875149.0,13485944.0,2421739.0,2421739.0
2108241,384570.0,-48368.0,46198.0,201460.0,57127.0,245500.0,590804.0,306340.0,323302.0,354909.0,1000995.0,336779.0,665875.0
2108591,11824280.5,11824280.5,11824280.5,11824280.5,11824280.5,11824280.5,11824280.5,11824280.5,7898615.0,9861447.75,11824280.5,13787113.25,15749946.0
2109396,-122361.0,-87366.0,-67621.0,-18221.0,67930.0,191595.0,443187.0,312303.0,342476.0,751173.0,856422.0,888329.0,565354.0
2109487,-138877.0,58177.0,130046.0,1192836.0,494578.0,163061.0,156516.0,-29929.0,188770.0,-55830.0,-9124.0,150650.0,197019.0
2109676,17255.0,219102.0,141880.0,71620.0,-50771.0,139596.0,127975.0,78269.0,54081.0,128633.0,88622.0,-128083.0,63327.0
2110642,84373.0,88222.0,88996.0,319429.0,-5900.0,54846.0,526197.0,127702.0,335923.0,31577.0,201927.0,302145.0,5321224.0
2113750,402654.0,2228.0,501766.0,672147.0,78192.0,1255131.0,1809927.0,806149.0,2396119.0,2532916.0,333879.0,1494934.0,16148978.0
2115108,23901.0,18640.0,9423.0,65743.0,294526.0,420263.949,484623.0,551496.0,150216.0,174613.0,60319.0,377233.0,152757.0
2115304,216563.0,328606.0,1946610.0,319287.0,177251.0,89488.0,-404441.0,746151.0,2376.0,137158.0,162603.0,57762.0,304964.0
2115990,7614809.583333333,4582228.0,5253000.0,4461141.0,2924614.0,2510587.0,5514589.0,8518591.0,11522593.0,11522593.0,11522593.0,11522593.0,11522593.0
2116214,480770.0,118360.0,213765.0,827169.0,2295227.0,3292784.0,9229498.0,4927393.0,4291437.0,4509736.0,3796362.0,7350328.0,4639118.0
2120428,6707.0,33644.0,257853.0,145048.0,32243.0,-1062296.0,-2612577.0,-192370.0,239926.0,-1156584.0,-535416.0,-490952.0,-490952.0
2121408,435261.0,1429672.0,60811.0,253574.0,473204.0,1372467.0,2030938.0,2086174.0,2202476.0,1832388.0,1828407.0,3233767.0,4594496.0
2121653,73313.0,104675.0,61072.0,153849.0,261150.0,299890.0,308644.0,399277.0,518980.0,568261.0,724728.0,805590.0,1192391.0
2121982,59740.0,157355.0,21671.0,66752.0,154808.0,417450.0,638143.0,944192.0,1095689.0,972033.0,1788644.0,1397491.0,2383667.0
2122220,259879.0,208086.0,211714.0,88738.0,135811.0,367095.965,330664.0,366292.0,425785.0,489995.0,843107.0,797287.0,571001.0
2122626,52078.0,29498.0,44431.0,83604.0,72770.0,64588.0,123047.0,167609.0,82195.0,144890.0,66371.0,50094.0,94985.0
2122752,169476.0,8849.0,58422.0,69936.0,563345.0,239944.0,65743.0,92271.0,172223.0,213341.0,389591.0,466540.0,741720.0
2123361,313459.0,301669.0,461271.0,367428.0,380262.0,497763.0,474421.0,496437.0,554813.0,431206.0,629930.0,909561.0,1281120.0
2123438,288093.0,86254.0,323872.0,458299.0,1538995.0,171626.0,-1089290.0,-555658.0,171843.0,1686288.0,3962434.0,756265.0,1559339.0
2123634,-64923.0,-28996.0,7033.0,3245.0,21208.0,224238.0,-250494.0,187438.0,53979.0,-31738.0,44682.0,253230.0,155756.0
2123949,-3379863.0,-2689375.0,-704382.0,292784.0,356126.0,102607.0,751583.0,1400559.0,704780.0,16769.0,-772212.0,715946.0,778174.0
2124852,225014.0,249140.0,284202.0,46187.0,52548.0,242057.0,403708.0,190490.0,241938.0,203387.0,304430.0,591455.0,732605.0
2125237,11900.0,41438.0,264015.0,52473.0,119746.0,152504.0,219100.0,159955.0,-113190.0,135307.0,197775.0,351976.0,168637.0
2125272,553732.0,548150.0,326383.0,558869.0,671012.0,825911.0,1110086.0,949546.0,5235651.0,2684745.0,7615724.0,7442663.0,8297808.0
2125650,107726.0,97351.0,149337.0,590917.0,715400.0,885989.0,2615224.0,645840.0,484974.0,527039.0,974146.0,1204849.0,-123523.0
2125797,,,,,,,,,,,,,
2125881,1004588.0,972339.0,1002349.0,1055877.0,1278057.0,3291904.0,3800163.0,876637.0,5938541.0,3506407.0,1207612.528,7875636.0,17792582.0
2125923,-543560.0,95411.0,-443736.0,-945054.0,-270035.0,-372593.0,388610.0,-38665.0,833616.0,966175.0,-493053.0,944066.0,1885107.0
2125930,1386264.0,602925.0,713644.0,51316.0,68683.0,295526.0,99760.0,890207.0,516420.0,847290.0,665338.0,1403156.0,375279.0
2125965,1113897.0,2607403.0,3511185.0,3023221.0,3329990.0,3621412.0,2939183.0,4859405.0,2055821.0,2063071.0,93111.0,2312281.0,4888598.0
2126070,1801910.0,4694353.0,1796693.0,5007096.0,2671773.0,8236092.0,9141060.0,10805015.0,8266913.0,6028289.0,2108077.0,732008.0,7923839.0
2126217,2982908.0,4035510.0,5246032.0,4323676.0,6382775.0,5590573.0,4798371.0,5501402.0,7825872.0,8143458.0,13335192.0,13629649.0,5154284.0
2126336,-768640.0,2862865.0,1859728.0,1666850.0,310178.0,1035003.0,3072353.0,3259688.0,5320090.0,6083232.0,5539131.0,9381431.0,22198692.0
2126448,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0,7730504.0
2126455,1136608.0,1268297.0,1305356.0,1999804.0,2670452.0,969044.0,2217024.0,3268884.0,3932926.0,179227.0,465516.0,1085103.0,2033668.0
2126532,2832169.3333333335,4339162.0,4086071.0,3832980.0,3579889.0,3326798.0,3073707.0,1881307.0,5932941.0,-1468812.0,-2047481.0,2241205.0,5208265.0
2126616,-1002882.0,-3941023.0,-53265.0,-11889.0,26594.0,2328.0,536451.0,-66457.0,-1165341.0,-237268.0,63995.0,557691.0,98528.0
2126770,131665.0,235873.0,1212559.0,1304611.0,1184742.0,560614.0,-65074.0,-1949386.0,-1969605.0,3537187.0,8792443.0,3631273.5,-1529896.0
2127190,183903.0,149543.0,105914.0,114740.0,183679.0,59320.0,106186.0,-156351.0,215171.0,117296.0,562961.0,1665863.0,4137652.0
2127295,455829.0,201655.0,467572.0,3832481.0,325319.0,1622885.0,3235230.0,387592.0,898747.0,1734822.0,1611295.0,131884.0,1173713.0
2127981,699529.0,206015.0,654600.0,4014785.0,4077707.0,1085317.0,148924.0,404003.0,864212.0,1307502.0,337039.0,46319.0,-804680.0
2128821,2742782.0,2699126.6666666665,2655471.3333333335,2611816.0,-4243756.0,634810.0,-324016.0,8267927.0,11104277.0,4532867.0,-13906968.0,-2127215.0,7055928.0
2129136,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0,7515122.0
2129220,1058762.0,1635540.0,1258486.0,1033542.0,481307.0,1239115.0,435190.0,-387139.0,416856.0,1113699.0,3476255.0,5642090.0,7236753.0
2129346,-1410052.0,1472712.0,1370570.0,3597815.0,-1001630.0,-958198.0,-6487286.0,-957450.0,2774912.0,-1763697.0,-1492106.0,-1220515.0,-3161039.0
2130830,265274.0,96323.0,88827.0,52149.0,362809.0,108696.0,2475448.0,2100412.0,3672887.0,-252167.0,-618605.0,-7125.0,916008.0
2130865,-2382666.0,-434471.0,1513724.0,3461919.0,5410114.0,7358309.0,9306504.0,5329153.0,1351802.0,-2625549.0,-2625549.0,-2625549.0,-2625549.0
2130984,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-3681493.75,-12328091.0,1449623.0,-4242887.0,395380.0
2131719,-2759119.9166666665,-1956738.0,2774951.0,-2644755.0,-3636950.2857142854,-4629145.571428571,-5621340.857142857,-6613536.142857143,-7605731.428571428,-8597926.714285715,-9590122.0,7505928.0,7505928.0
2131782,1658.0,1590.0,1150.0,980.0,989.0,1081.0,63000.0,-365804.0,52441.0,100846.0,227885.0,7554703.0,11682797.0
2131803,280457.0,709427.0,585101.0,715477.0,973616.0,206346.0,-386922.0,-318597.0,-91916.0,497590.0,-62305.0,-62305.0,-62305.0
2131922,4020864.0,7200535.0,7578322.0,7956109.0,8333896.0,7041554.0,7173957.0,6458710.0,4028945.0,6331376.0,5463089.0,3444068.0,8821924.0
2131929,486613.0,617857.0,424798.0,402403.0,575696.0,-1706439.75,219122.0,483642.0,288909.0,710990.0,1466313.0,417734.0,-1772000.0
2131957,1071056.0,4219074.0,607932.0,3843980.0,3606384.0,-5334254.0,1123304.0,-2894337.0,-1061850.0,-1770000.0,4080394.0,-1245199.0,10331171.0
2132104,-21565.0,88425.0,72765.7,35250.0,62156.0,28812.0,26839.0,30350.0,46204.0,54621.0,88842.0,456195.0,767643.0
2137648,-26567.0,-450220.0,-70945.0,509.0,6993.0,14234.0,137620.0,-219095.0,-327710.0,-183092.0,-292272.0,493398.0,1163723.0
2138194,58164.0,17368.0,92208.0,-70660.0,55938.0,-222478.0,260162.0,339569.0,-692.0,73225.0,193486.0,711687.0,604233.0
2139748,12268.0,-284614.0,71995.0,773.0,98446.0,30601.0,652100.0,313041.0,45206.0,883331.0,1236656.0,2803326.0,5260241.0
2140147,933229.0,935610.0,1437380.0,3969924.0,671686.0,1103193.0,-2588954.0,-650147.0,-742054.0,-814527.286,87316.0,-23030.0,252526.0
2140490,260663.0,194274.0,198774.0,181294.0,307609.0,359372.0,622952.0,334757.0,480941.0,256701.0,735905.0,3748696.0,3507298.0
2140756,187236.0,-220893.0,-94003.5,32886.0,1721265.0,366752.0,424617.0,74076.0,444388.0,370674.0,419844.0,-253707.0,1192757.751
2141407,36648.0,14853.0,-17065.0,6661.0,412169.0,5848.0,22588.0,140846.0,-31040.0,-4555.0,21020.0,1884.0,-16855.0
2142184,110005.0,137513.0,182113.0,108939.0,80728.0,56447.0,264686.0,-477022.0,-271436.0,-153657.0,-365842.0,-849738.0,-849738.0
2143108,281281.0,1031639.0,768999.0,1557327.0,2752277.0,4066998.0,3558145.0,3621108.0,5188458.0,4529565.0,7384750.0,7097191.0,9769247.0
2144011,82121.0,130798.0,157407.0,228327.0,211568.0,588276.0,1482487.0,1060462.0,3137682.0,3033811.0,2741624.0,3996746.0,6319174.0
2144949,993406.1111111111,993406.1111111111,993406.1111111111,993406.1111111111,544544.0,499410.0,288854.0,78298.0,1570958.0,1100968.0,1320204.0,1161276.0,2376143.0
2144956,-60911.291666666664,-537241.0,77792.0,-26037.0,13364.0,-53948.0,178294.5,410537.0,-206970.0,-171305.0,-120231.0,-137836.0,-157355.0
2144963,304204.0,316217.0,659874.0,33641.0,303581.0,330851.0,329794.0,328737.0,193691.0,1989568.0,1045620.0,879760.0,59054.0
2152460,-9881.166666666666,-9881.166666666666,-9881.166666666666,-9881.166666666666,-9881.166666666666,-9881.166666666666,-9881.166666666666,-53410.0,-12035.0,-15855.0,-45308.0,7919.0,59402.0
2153125,216837.0,74557.0,-44253.0,-5073.0,-169254.0,94574.0,253769.0,463212.0,337524.0,694471.0,779941.0,3235018.0,2588694.0
2155617,1265976.0,731866.5,197757.0,888572.0,2063623.0,3653115.0,2094467.0,4800856.0,10852290.0,10496304.0,12738967.0,8775943.0,-16458604.0
2158655,279652.0,293718.0,336900.0,313869.0,318608.0,867640.0,1166289.0,1486722.0,1380086.0,1254898.0,1838673.0,2471637.0,4460766.0
2158823,146246.0,328004.0,468366.0,554366.0,636358.0,1240427.0,1714450.0,3737119.0,2962808.5,2188498.0,951248.0,1860687.0,2533943.0
2159222,328497.0,664877.0,692604.0,793887.0,739795.0,966187.0,4256717.0,1250988.0,2325006.0,2391337.0,2493631.0,1775594.0,1472649.06
2159796,1223524.5555555555,1223524.5555555555,1223524.5555555555,1223524.5555555555,-40262.0,-7443.0,-56770.0,8485688.0,97231.0,1163958.0,625117.0,86276.0,657926.0
2162106,846908.0,245179.0,188326.0,79514.0,420412.0,208557.0,406638.0,636832.0,1695994.0,749920.0,1197046.0,2952875.0,-54452.0
2163177,398124.22222222225,398124.22222222225,398124.22222222225,398124.22222222225,-304280.0,-152961.0,-48256.0,1090961.0,1214783.0,1034481.0,153814.0,321738.0,272838.0
2163338,112762.0,65627.0,-86686.0,2631.0,43426.0,83240.0,176458.0,87054.0,62306.0,7519.0,50024.0,281217.0,236646.0
2163926,46947.0,144251.0,248231.0,139531.0,286988.0,678671.0,270067.0,-120103.0,276396.0,205233.0,1111388.0,1857971.0,1491987.0
2164101,39011.0,86872.0,171712.0,192348.0,281686.0,799751.0,1138068.0,2267023.0,161342.0,684124.0,645684.71,607245.42,1772231.0
2164815,1124484.0,-172911.0,206400.0,211404.0,241022.0,806687.0,1121067.0,712935.0,388563.0,784694.0,1171040.0,611822.0,1137008.0
2166796,69968.0,55145.0,281236.0,225395.0,48016.0,153850.0,865568.0,755003.0,922870.0,1009909.0,1406683.0,1546916.0,1842383.0
2169442,3214.0,3637.0,5327.0,98065.0,225461.0,239562.0,290177.0,193806.0,59372.0,423425.0,534041.627,1430545.0,2591379.0
2170359,616668.875,616668.875,616668.875,616668.875,616668.875,428927.0,489973.0,407445.0,918358.0,629860.0,460501.0,680631.0,917656.0
2170471,514629.0,1125720.0,529465.0,1944864.0,2776111.0,4550318.0,8374699.0,3463159.0,1011530.0,822404.0,69142.0,70439.0,326364.0
2170821,78629.0,210138.0,252717.0,233573.0,122206.0,160764.0,247463.0,249251.0,345235.0,327463.0,369682.0,411901.0,544479.0
2170905,46422.0,165576.0,276614.0,378560.0,528061.0,1069450.0,429209.0,1095396.0,328008.0,356775.0,42807.0,522182.0,61869.0
2171444,1045752.0,1328629.0,1104027.0,1371031.0,1752941.0,2299205.0,3383453.0,3270622.0,1984978.0,2543309.15,3500409.0,4479445.0,4728813.0
2176463,863.8333333333334,863.8333333333334,863.8333333333334,863.8333333333334,-44304.0,-72005.0,-77021.5,-82038.0,49929.0,183925.0,10780.0,36393.0,2116.0
2177835,205432.0,-145731.0,12442.0,67173.0,33484.0,85697.0,86589.0,468680.0,102956.0,108709.0,56260.0,-57012.0,-15994.0
2178647,969478.0,334950.0,654462.0,3826598.0,3411826.0,693603.0,904994.0,46814.0,1493601.0,1291661.826,594776.0,1154887.353,1338574.163
2180565,138576.0,360302.0,146607.0,6039401.0,2476374.0,640563.0,114882.0,-82097.0,27299.0,83517.0,76224.0,-265240.0,147904.0
2181370,315025.3139158333,35777.84466,58997.92233,82218.0,26000.0,899620.0,51288.0,15485.0,238482.0,445993.0,647966.0,860389.0,418087.0
2188461,720062.0,1092596.0,658552.0,1484315.0,2139062.0,2922844.0,2491912.0,530541.0,676141.0,945799.0,2209816.0,2965737.0,3218796.0
2190806,-204648.0,202622.0,248591.0,267315.0,398792.0,592357.0,362286.0,609873.0,777775.0,68903.0,479936.0,704194.0,346832.0
2195398,204423.0,200084.0,104797.0,190942.0,178521.0,293844.0,410341.0,452110.0,419186.0,240612.0,234727.0,345973.0,457219.0
2195496,26377.0,30259.0,74099.0,60170.0,162033.0,200618.0,239203.0,277788.0,546396.0,-486854.0,791583.0,1048939.0,1233471.0
2195601,-1507896.6666666667,832425.0,1528884.0,2675877.0,-3093842.0,-5901241.0,-2149151.0,-4400966.0,10019769.0,-2102817.0,-7805961.0,-4426796.0,-3270941.0
2195867,4413.0,85361.0,20425.0,470002.0,-229994.0,875041.0,117417.0,205160.0,-395582.0,410319.0,-802506.0,1194424.0,245473.0
2197925,79189.0,43702.0,56562.0,62371.0,120120.0,133246.0,142381.0,29147.0,137219.0,18745.0,164771.0,203600.0,394190.0
2198100,432645.0,503767.0,293462.0,157170.0,182249.0,399667.0,332946.0,410221.0,442387.0,538284.0,782656.0,915406.0,815521.0
2198632,238931.0,259827.0,244423.0,229019.0,147468.0,447155.0,244345.0,492348.0,552862.0,350610.0,246391.0,490792.0,487459.948
2204386,7794.0,246556.0,64589.0,415792.0,416120.0,890244.0,753875.0,617506.0,495891.0,-196812.0,628414.0,1028133.0,1515304.0
2205702,6289558.25,5252323.0,5972885.0,4512692.0,6584027.0,10191309.0,3487809.0,4615427.0,4270467.0,2396750.0,4420110.0,8578324.0,15192576.0
2206192,251188.0,192674.0,186937.0,155051.0,397620.0,435939.0,98750.0,75817.0,67148.0,21768.0,56629.0,-641227.0,-245879.0
2207543,45106.0,48248.0,71376.0,247736.0,405416.0,316267.0,-96101.0,279484.0,32882.0,274182.0,401494.0,622282.0,852778.0
2209034,87822.0,131932.0,281853.0,199258.0,132524.0,303837.0,292486.0,281135.0,126235.0,231343.0,196633.5,161924.0,344001.0
2211946,280849.0,337366.0,403944.0,318012.0,771178.0,537130.0,-6820.0,66415.0,1382.0,444965.0,1094071.0,1413395.0,993069.0
2213178,580293.0,508277.0,523052.0,910157.0,1254977.0,1848507.0,1422578.0,1117909.0,1148327.0,1035692.0,1295716.0,2447557.0,2483095.0
2215418,397712.0,196649.0,273629.0,205786.0,152299.0,426072.0,262913.0,-218337.0,12602.0,163489.0,378481.0,361624.0,729398.0
2219058,650211.0,771579.0,1327380.0,1482697.0,2035217.0,1046716.0,701100.0,254401.0,642639.0,1597220.0,624699.0,2146823.46641,921540.0
2219464,1553139.7839166664,1060967.0,792575.0,275929.0,1274600.0,848300.0,2135666.0,4320849.0,1541269.407,2035238.0,1192892.0,1579696.0,1579696.0
2220437,199168.0,97370.0,625695.0,924739.0,373138.0,1067481.0,380564.0,969653.0,384719.0,948747.0,2341603.0,1783432.0,1425618.0
2221795,1176758.0,807355.0,622220.0,749991.0,293320.0,167009.0,393227.0,546937.0,474940.0,249175.0,93120.0,258830.0,250633.0
2222999,130025.0,122368.0,114711.0,151722.0,143057.0,16601.0,34796.0,-14412.0,-130461.0,98127.0,98127.0,98127.0,98127.0
2223755,248901.0,311518.0,261854.0,294182.0,1550015.0,609999.515,47350.0,2170470.0,2617978.0,3214930.0,1128989.0,1716728.467,1398577.497
2224175,123414.67355,131282.28935,145881.144675,160480.0,150000.0,291617.0,4674470.0,1448422.0,787337.0,918058.0,1760014.0,1437987.0,1905454.0
2225694,88054.75,-22682.0,-11805.0,26955.0,36775.0,60465.0,123689.0,66239.0,-16168.0,62450.0,292557.0,198636.0,239546.0
2225757,244594.0,50510.0,26690.0,444386.0,-1232839.0,60876.0,1931659.0,-188656.0,69948.0,290667.0,379470.0,494309.0,-98993.0
2225785,-694990.0714285715,-694990.0714285715,-694990.0714285715,-694990.0714285715,-694990.0714285715,-694990.0714285715,591372.0,10302082.0,10087554.0,630960.5,-8825633.0,-8825633.0,-8825633.0
2225876,5551540.111111111,5551540.111111111,5551540.111111111,5551540.111111111,3081443.0,3575889.5,4070336.0,4564782.5,5059229.0,9980799.0,3935665.0,12268969.0,3426748.0
2225967,403098.0,-2977735.0,7572560.0,-780486.0,7842680.0,-7258151.0,5426272.0,6303527.0,5543956.0,10978547.0,9148596.0,12947722.0,-9669423.0
2226016,4694643.666666667,5867886.0,6342168.0,6816450.0,7290732.0,3752311.0,3752311.0,3752311.0,3752311.0,3752311.0,3752311.0,3752311.0,3752311.0
2226422,-4204878.0,-5044453.0,-5159110.0,-4068051.0,2724268.0,602793.0,-1518682.0,-9199524.0,999790.0,-2712270.0,1405199.5,5522669.0,16620810.0
2226457,568258.0,-5812901.0,1215030.0,648459.1666666666,81888.33333333326,-484682.5,-1051253.3333333335,-1617824.166666667,-2184395.0,4177108.0,2233991.0,2537610.0,-5288649.0
2226611,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0,9436300.0
2226681,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0,980209.0
2227563,,,,,,,,,,,,,
2227941,1225759.0,1226183.0,1246303.0,1036669.0,1673805.0,1503816.0,2916477.0,2808145.0,2934217.0,3637651.0,2683746.0,5281742.0,3385646.0
2229138,349122.0,138400.0,66667.0,188093.0,224953.0,69927.0,3861393.0,69987.0,311112.0,-106096.0,310442.0,-36626.0,682066.0
2229740,876720.0,989987.0,1244606.0,980159.0,1035129.484,950147.0,1467699.0,2020660.0,2293155.0,1303957.0,-899571.0,321579.0,3448322.0
2229768,172709.0,1782452.0,3189449.0,4160592.0,5677894.0,8927715.0,8040018.0,9288961.0,5788248.0,8147098.0,8958881.0,16139723.0,17284097.0
2230181,6564032.0,5230102.0,3896172.0,5953673.333333333,8011174.666666666,10068676.0,7790639.0,10145015.0,10145015.0,10145015.0,10145015.0,10145015.0,10145015.0
2231021,,,,,,,,,,,,,
2231084,168217.0,96638.0,192821.0,128647.0,42874.0,460647.0,1762298.0,1300310.0,856392.0,1164130.0,3695411.0,671905.0,594141.0
2233506,935935.0,670968.0,161235.0,1349389.0,1781344.0,1476388.0,1960693.0,2588664.0,1108308.0,1957240.0,2544343.0,2660304.0,2692031.0
2233653,492029.0,-243948.0,21584.0,137776.0,-593090.0,2720052.0,110336.0,408438.0,608931.0,294193.0,-272372.0,-319465.0,-319465.0
2234304,98667.0,407939.0,21010.0,25519.0,31266.0,762827.0,193466.0,70229.0,686557.0,1218631.0,1214568.0,2829510.0,4582498.0
2236635,323385.0,498459.0,584052.0,415158.0,301663.0,324518.0,93837.0,313663.0,302050.0,609691.0,850187.481,735572.0,802246.0
2237048,2858419.0,3259383.0,1973532.0,611744.0,1814359.0,4174886.0,-4144881.0,2363100.0,1348988.0,745319.0,339752.381,339752.381,339752.381
2238539,147731.0,311421.0,475111.0,638801.0,-37928.0,88237.0,40549.0,-1148531.0,222081.0,96059.0,686780.0,1679827.0,647102.0
2239092,10131.0,-101782.0,-79288.0,11950.0,13102.0,5054535.0,42190.0,-6551297.0,-1025284.0,-2412823.0,775358.0,438653.0,-3965638.0
2240212,663755.0,281904.0,481531.0,312419.0,589513.0,503291.0,827492.0,533150.0,443733.0,502403.0,512531.0,440976.0,873837.0
2242711,913664.0,1002232.0,1024877.0,1083943.0,1049237.0,344251.0,-180270.0,492609.0,-2918000.0,1538724.0,-5470567.0,4364258.0,4364258.0
2244517,1222154.0,1330761.0,2013986.0,914644.0,538543.0,588933.0,505707.0,379654.0,2648.0,-805327.0,-5954019.0,-3828634.0,-2437216.0
2253281,2704001.19325,3137039.319,5922954.0,3287130.0,1631354.0,7118004.0,8373553.0,-8495163.0,4396719.0,-12782719.0,4795522.0,10666297.0,4397324.0
2255668,40444.0,122751.86367,161766.48503,252654.0,70765.35194,144407.0,191352.0,211721.0,175581.0,159367.0,122704.0,96856.0,71008.0
2258251,300519.0,454748.0,395328.0,633836.0,543604.0,909239.0,568492.0,1005440.0,1259153.0,565654.0,547187.0,1115059.0,1147308.0
2258692,267832.0,286421.0,308973.0,291179.0,375398.0,694542.0,1839113.0,802081.0,936509.0,1145656.0,1034442.0,1577075.0,1584434.0
2259175,1627924.0,3152563.0,4461731.0,4992501.0,6049145.0,4703680.0,4469170.0,5646156.0,6752298.0,5582021.0,-1493530.0,-471999.0,-340892.0
2259294,72520.0,481280.0,419137.0,304059.0,137067.0,422625.0,373403.0,361636.0,368656.0,276733.0,762624.0,2541779.0,3148798.0
2259679,-53476.0,344638.0,113186.0,-65611.0,19162.0,47048.0,87789.0,117362.0,160066.0,114263.0,263.0,292659.0,460640.0
2263018,11705.0,104992.0,122405.0,145595.0,159093.0,328482.0,285823.0,179917.0,320935.0,512621.0,438036.0,683053.0,279045.0
2263557,-1124681.0,-61112.0,-59486.0,1118600.0,232775.0,2752843.0,280547.0,30229.0,40210.0,1260162.0,749529.0,-96268.0,6585.0
2265552,3003555.0,4427369.0,4674800.0,3411842.0,5886326.0,8615580.0,7490660.0,2762019.0,862802.0,-1036415.0,7967292.5,16971000.0,10809830.0
