ID,FondoManiobra2010,FondoManiobra2011,FondoManiobra2012,FondoManiobra2013,FondoManiobra2014,FondoManiobra2015,FondoManiobra2016,FondoManiobra2017,FondoManiobra2018,FondoManiobra2019,FondoManiobra2020,FondoManiobra2021,FondoManiobra2022,Diccionario!A1
304289160,0,0,0,"2115,394",-95200,27053,5665,14633,32358,81201,5070,7029,264003,
304291016,0,"182264,055","158225,26","183185,945","358703,371",327091,418655,189012,269035,824125,3129089,735593,560801,
304291672,0,0,"41685,416","40096,185","88977,371",90144,106174,187925,125313,21420,73812,373149,150616,
304292200,0,-105075,3208,-31837,-18893,737231,428666,42367,1715089,5150821,"-2282269,722",102578,-1392004,
304316950,0,0,0,187045,206712,238089,359222,607628,576429,952380,972557,1179141,1138824,
304447625,0,-160976,-449907,127144,-25331,-158109,-802950,-1389264,-468315,-2649923,-8524080,-1823023,-1678113,
304521825,0,0,0,0,"556452,448",693643,2008332,366560,19733360,537707,0,505198,7939669,
304541995,0,"458235,49759","643869,85589","1253077,08","840989,02567",975802,545894,406372,290944,222484,565380,532746,290694,
304547183,0,0,0,0,-1808524,125205,-200369,-174955,-134565,-148608,-136725,-161538,546386,
304551072,0,"25247,177","139882,265",0,0,507451,261396,625922,630160,1717027,780837,960546,1614557,
304553648,"47065,316",0,0,0,"39860,927",16985,232609,182998,208029,285576,177935,139190,9889,
304554056,0,0,0,"-135516,001",146384,0,589360,-1333376,-5014557,-2587761,-4709307,-6948285,6911045,
304555816,0,-67413,0,149973,380251,12063,323994,199518,191599,143158,442840,602940,456013,
304556728,0,"19177,636",0,0,0,19967,1048012,51802,103845,-570958,2256,-25430,0,
304557344,0,0,0,"603763,653","894334,122",427265,588985,1738220,409741,-82338,446757,-102031,0,
304573442,0,"1094845,741","97509,879",142197,569153,623536,703324,736337,479326,835488,761894,737138,5788372,
304574138,0,0,0,0,0,0,534485,426440,679272,556362,506989,131133,86577,
304578186,0,"110864,29","740287,599",463342,422544,-215790,1936555,758818,1130474,1948379,1735372,1253569,3696686,
304579114,0,"76485,314","223951,351","189707,65","269787,928",352854,301244,322072,111636,147657,95400,-1853477,-160077,
304958648,0,"-108586,683","126746,699","-353830,049",42156,221985,732097,863431,856777,3311561,3045765,527648,1084779,
304958800,0,"1643829,994","3751196,714",-25874,-69687,-869982,-225177,-351838,-1286056,-40518,-28085,201440,0,
304960200,0,0,0,0,"28614,641",0,296064,255850,181545,246144,943316,-276706,-724557,
304961808,0,"328340,864","134655,019","761533,555",26445,190367,288745,3095149,928674,2276370,2336291,2416486,3940988,
304962144,0,0,0,"-459,119",0,1013996,378720,165797,249506,838529,7440388,1996252,2840578,
304965114,0,0,0,0,"209115,642",66683,1178154,1401865,587337,612730,1014529,2990454,"1958930,885",
304967642,0,"296306,1894","387095,81","485830,552","264523,303",114866,85269,8996,246727,288925,302938,337085,0,
304968746,0,13789,"-193122,782",959725,-4072792,0,-944119,1691042,-1826144,-13057720,-9231657,-9904955,-11002321,
304976522,0,"109114,46","118426,196","106400,166","261202,844","136121,533",145006,199363,237873,422641,128368,191085,529333,
304980834,0,"285660,432",12363,"52064,08",443501,104118,1045616,3290365,754920,116549,45399,0,74966,
304986842,0,15601,3136,184708,20420,336039,132354,110243,508551,295437,-537316,24145,292626,
304987466,0,-3309031,-3840383,-4802022,-4827965,-5525931,-4677113,-6824479,-22696,-731639,3253781,3279827,4053053,
304987978,0,36421,57731,173461,582456,2080428,1860432,1211620,8131052,605927,230079,1029659,168540,
304989066,0,0,0,-570200,-1183694,-1613378,-532120,692001,990803,1118388,1090515,1082853,861889,
304989874,0,0,"186767,472",33718,1732640,490456,330036,347249,275821,766930,-7840426,265775,3557215,
304990154,0,0,0,-11421,-343829,0,-1307698,-679943,-1339342,5113330,9041896,21814253,21498579,
304990162,0,0,0,0,-546875,-31924794,-16934051,-580985,-5821754,-1930188,20231855,70630601,64173932,
304990770,0,53523,21429,37765,153314,-9152,171270,-542687,-517615,291936,-27549,1867,0,
304990818,0,1858072,1007152,-1744491,-4930871,-1415327,4944859,10403498,4875269,7187431,0,10729789,22672173,
304991810,0,"1224356,258","1192991,337","1828609,373",2566767,3278808,43339381,-376785,20624,111468,1044764,114595,1024291,
304992994,0,0,0,0,0,0,10110,35930,1066143,113941,4282,-24728,64592,
304994706,0,0,73753,369176,124463,162041,269447,-17138,480041,151652,200360,-21961,168616,
304994962,0,0,0,-884678,-5943549,0,4657689,-27499241,-15346478,-8051785,23018402,-10085018,0,
304998090,0,0,-378995,0,0,1647103,11796309,14744079,819029,1622132,-64859310,2514048,23901057,
304999002,0,"679805,266",716225,346824,354451,553320,646451,460502,818029,1168745,1485932,1774662,1873701,
304999018,0,"1597187,487",1265799,914493,944845,1863777,2743679,2121011,1762439,3624057,7448824,10586139,16109126,
305000274,0,0,0,0,0,0,1753653,6073526,149322,2179963,1294122,2581403,949981,
305001594,0,436444,539657,555694,711024,646889,1170351,1612027,1961149,2496470,2534623,2712372,1785996,
305002146,0,-575743,0,"1569947,772",-1793049,-967466,1807281,-4713074,-11600419,411587,0,-15250695,-781712,
305275157,0,0,0,0,"179031,461",-142457,2638293,11128602,1447661,-3772700,2034195,-64260,-8132715,
305276469,0,0,0,0,-86179,-182577,-36152,-1205545,-3458412,-45577,0,0,-273707,
305276917,0,"3204,351","75090,315","-2635,163",-1276482,-412107,2105564,4434123,-6121348,-2923391,-3945617,-3843063,-100044,
305277229,0,0,0,"125885,949","317143,908","293260,241",236641,269620,15811,117010,"3714,971",-277535,129074,
305526738,0,0,0,"65861,694",79180,77282,60734,41451,24044,31960,48724,4506673,80353,
305527178,0,"-226000,407",101436,319661,"187040,413",192526,221169,-11645,183651,73102,432578,198615,-26254,
305527466,0,0,0,207900,0,9391,0,225418,69288,89584,-215425,362557,2318938,
305533583,0,0,0,0,"131034,844",181240,254830,451549,886756,-222304,402759,80217,514521,
305543246,0,0,0,0,333444,735376,1133495,222321,2011516,1569507,1588642,1227906,"1405682,501",
305591440,0,"-390464,239","374867,11","325657,804","164668,098",320458,46561,47098,-46089,15315,-457237,0,0,
305591512,0,"107602,983","113376,175","177787,088","118496,129","301747,152",448061,473512,501108,535392,1192862,1359940,1396530,
305733053,0,"1328160,388","1487613,2",1018286,1410422,1376571,527000,-899342,5797588,3145000,2419000,2241625,3725000,
305749346,0,0,"277203,005","367994,318",-3544355,213238,-285075,739805,145560,328677,295771,476968,15595063,
305753211,"185728,79","104574,925","1123581,325","58600,503",1014898,95015,793861,180300,4463793,106495,3478926,124638,3405986,
305879577,0,46966,89390,0,0,152342,373000,324143,272238,33589,965424,805428,748676,
305880281,0,0,0,0,197050,106568,24010,25573,18433,-24789,45002,35425,32664,
305880529,0,0,"2725,454","40316,07",-154572,40644,64612,436923,-762931,-3112464,-1138484,-104793,-453896,
305880705,0,973,13910,34808,26525,103553,112344,209098,274445,407794,476801,366346,395577,
305882481,0,0,0,0,0,30092,-406808,131575,232051,94095,153383,35239,-2853,
305883137,0,0,0,91309,"284052,907",412812,499533,1524642,2154048,1852233,-485243,2238942,477948,
305883193,0,-351894,"84740,058","26164,266",-808449,-419329,-457934,791197,-19390,-2996111,999368,-2453067,-7599053,
305883433,0,0,0,0,"-121030,728",48515,71132,344622,186411,5208503,242218,4544102,4052782,
305885665,0,0,0,0,"92654,713",6328193,5302739,-29408,-204947,671382,994603,10536004,0,
305886425,0,0,0,0,185069,843368,775526,950083,865483,778650,367569,717815,1663019,
305886441,0,0,0,0,73049,736534,645518,953891,508886,585338,1031219,1020172,2910154,
305886473,0,0,0,"22280573,766",5040884,11841602,35489906,6603189,157545,1810658,261741,30793441,1611669,
305886705,0,0,"-18052,28","-113281,905","-112799,25",-142066,113558,457434,4779383,4121743,-1212156,9725,-711669,
305888793,0,-237504,709409,-3959882,-5445649,-26678390,5838368,12526669,5855619,625720,-1947996,13014230,-1686238,
305889185,0,0,0,0,0,0,-1470322,-3403808,-8719269,-11469356,-10008132,-7410046,-7892913,
305889241,0,0,0,"-891,057",0,-199809,513149,-17280,314829,373744,655291,343385,1445684,
305889481,0,0,0,8831309,-57720018,252891241,-72039553,-25089851,-406753574,14255504,-17374422,0,0,
305889601,0,"-74244,974","-68803,019","-153175,01",-133618,0,-199224,-218693,-181343,-137338,-58181,-341789,-68242,
305889865,0,76395,599258,"1380213,946",-738818,-4766032,-790193,-1970154,-9190939,-403377,735735,2745521,624950,
305890201,0,"74840,621","708174,716","158301,251",-514560,115746,316130,479696,77837,362359,317099,718775,3705155,
305890337,"49316,365","152939,726","133592,611","652508,614","331536,603",25257,-879433,-7414966,4560761,3540227,1684451,146435,2716425,
305891265,0,0,967008,687183,-588123,-717818,2215138,4276053,5652475,6050750,4097648,6663096,4675179,
305891529,0,"548843,542","218352,817",0,523759,615480,239150,166231,294083,40356,-639904,283749,-27708,
305891969,0,0,0,0,0,0,304641,231057,9897,9783,-55436,325506,966306,
305892049,0,"40561,89",85417,4345,-1258624,-508558,-542937,123993,336976,1022985,-362234,-43903,0,
305892217,0,0,"20756889,845",0,15136814,0,50647616,39209461,23772592,-394931,1045801,43469820,67154127,
305892489,0,0,"47319,89","13597,092","53579,662",116874,167053,148600,397180,443752,835815,35253,217363,
305892641,0,"86361,554","138238,404","238131,759","283780,837",182855,255876,134532,244487,336309,297472,293078,211361,
305892689,0,0,0,"23808,765",0,13143309,-399653,-453804,-4154,193728,1002642,-2182204,0,
305893177,0,"14866,058","-711343,148",607152,-651957,-194022,94564,413550,834427,777330,635375,683509,417855,
305893425,0,"1471324,771","900073,07","1910280,24",920135,1590049,3395413,2882876,2806127,3877764,3444217,4074456,2880255,
305893537,0,-1560395,-2669765,2125005,-680687,868047,136701,447535,2749513,1373293,931490,6265492,3251618,
305893745,0,0,0,0,105676,128652,156091,204061,181662,157189,206034,40231,1925747,
305893753,0,0,0,0,21034,104793,175589,287119,194489,52280,189343,-65589,5904,
305894241,0,"-44871,552","92909,12","64473,367","1554,332",-503455,417831,155037,-281741,809451,"698087,727",67020,509194,
305894665,0,"912406,265","1271457,47","192082,216","122968,153",378307,522983,560840,387382,494676,172867,-215785,0,
305895241,1338025,-11131,465658,2438822,1019892,84559,-1271688,-1884203,1509268,3089780,2094447,4809989,7997452,
306745736,0,0,0,"22154,668",14712,15608,22308,92206,1559,70565,32239,2794,6505,
306818627,0,0,0,0,540418,90109,205296,140646,-42267,59130,-50771,"-55223,743",8570,
306819426,0,0,0,-2060494,-5893768,-9960277,11179379,4145719,921787,-1556821,16944344,-343279,-11145914,
306820922,0,555037,2180901,-2594505,-2733642,-1367348,233512,671520,4093396,4603969,401643,4552206,5347244,
306982997,0,0,"-44042,014","12303,549",0,0,612125,33398,-2380908,111243,47235,46943,-906513,
306985493,0,0,"280471,989","239535,374","190594,394",205202,41088,155983,57465,249788,-3756752,1136702,2219557,
306987861,0,0,0,0,981449,234327,126726,-54429,39130,147078,-131,299964,636869,
306988029,0,0,0,"246777,363","1042288,073",0,0,853043,938910,1045677,2957523,3907588,505272,
307065719,0,2039051,1194666,241667,950000,252465,-3824,16031,-2848007,-352661,-398702,0,0,
307126489,0,"23662,214","248233,014","69555,235","82693,821",0,420385,522524,736602,104004,-601940,545569,1430813,
307126513,0,0,0,0,0,0,-603159,-764002,-927790,-418195,405203,-701843,-802167,
307126521,0,0,0,0,-1735184,-19743,-355757,-730638,-413750,13566,1237640,61253,-333623,
307127633,0,0,0,0,112184,452172,338864,688128,120683,75990,132612,1416203,737294,
307129241,0,0,0,0,2604,0,280902,300168,359658,259076,263468,-103091,136761,
307129257,0,0,"-602182,503",-3998377,-1059451,886516,49415,1315893,1166834,1156111,286006,575739,463769,
307129737,0,72684,"313059,062",-1033321,43708,5024809,-193262,637995,-2037850,-181726,56421,9720,22758,
307130905,0,189168,0,427167,603723,917133,881565,1042426,1059487,1050174,1588629,3818277,4348230,
307134305,0,0,0,0,0,0,-7224431,-6943241,-19211202,-16098998,0,5446030,-24439830,
307136442,0,-7006086,-7536464,-8786071,-16622808,-13231275,-15116803,"-22274994,63",-15653466,-7085115,-44408784,986106,5294022,
307137259,0,-7310923,-6732867,-5837745,-6461101,-17035912,-4617775,-2835146,8363857,5182694,3588303,4366708,7800111,
307137347,0,"-667560,718","-317935,549","157637,609","212999,125",214779,"197787,8",-43200,43101,61621,108226,205075,116997,
307138435,0,"135190,056","83521,268","717723,863","115267,316",-228247,-141430,-119889,-214536,1975314,1784980,3525593,5354447,
307139955,0,-1410386,-1947457,-2558190,-3773102,-3106385,-3706258,-2583877,-2498273,-70700,0,872273,1408744,
307141915,0,1149,308780,0,415014,666446,26120,-1498771,-798471,-134821,76156,1697419,4294250,
307142139,0,99863,13610,533793,475123,619956,406660,364240,1058669,443102,-263827,953997,"4802915,028",
307146051,0,973397,567516,1743161,5078805,4851407,12934643,1470881,1766658,1349187,666939,-681009,-201541,
307147635,0,29785,264800,490443,1843024,1534215,800119,-1203223,-389534,10471,-11931201,4801409,4627245,
307152059,0,0,0,15697,45303,47771,47525,22754,93460,72219,111407,8850,41859,
307153099,0,"2189,608","8199,433","39188,164","876866,354",1099744,332159,300787,737023,108380,57625,9283,0,
307154483,0,0,"18669,185","-56709,017",-322768,-430542,"551574,138",-264312,-112365,-467685,-4076308,-1216167,-1971535,
307156699,0,0,"27212,296","20534,913",-1597657,-7756249,-1344493,-7189025,-15020022,-7854954,-23422269,-12010586,-14846065,
307161787,0,122793,164633,154881,183383,350703,683906,2074963,2591536,2259475,3905356,6954309,4671098,
307163627,0,0,0,0,-7975538,3193513,12642826,15671120,20062834,13416190,-20579031,-801907,28933676,
307163667,0,"5543,425","29702,234","22991,701","19844,976",25444,-67849,118272,87809,109651,-103328,32431,114388,
307165035,0,"296602,904","315091,828","158111,665","320230,095",124746,326415,326961,414824,759044,773688,1549595,1800781,
307165323,0,0,"132527,554",-53351,-829483,-1443971,63913,156198,108264,58265,104412,-1443826,-733186,
307170428,0,0,713746,171730,360469,388955,217597,105003,1771139,-1597067,-2802583,-1170004,1518043,
307200826,0,0,0,717003,0,1881339,1488581,1292164,1982333,2228776,1479945,9631525,8102233,
307204195,0,0,33035,"-4,808",77852,113478,254035,134379,172942,298662,301458,396666,355074,
307877366,0,0,0,"727408,118",35675,99213,60135,184853,96977,680273,-221537,-11608,17806,
307923629,0,0,"60606,017",129212,103029,102953,122177,121644,99636,137835,285185,263726,102097,
307923941,0,0,463413,"773306,269",570587,655829,1136530,378271,62893,50855,-1209688,-623824,3752657,
307925213,0,0,"15908,545","99959,021",216505,245407,0,-518330,1404664,1384166,2802532,3591859,2126885,
307925765,0,0,0,0,0,0,49154,19260660,11336688,1653045,-167696,2931904,10611668,
307928773,0,0,"1405361,426","950598,004",128589,467682,-41988,-10696,50468,59641,30989,14602,16128,
307930469,0,0,-1924352,1229510,-51437641,-9788846,14322384,-9183090,2446349,-11144831,-15729684,-11205954,-1875474,
307930757,0,0,"192931,833","76160,887",161406,0,299314,5260416,2648622,595822,4199328,4845466,4999509,
307930781,0,0,"185237,205","85465,785",184122,450370,358737,5236898,2707645,735864,4348456,4731658,4964897,
307930797,0,0,"184468,102",0,222364,483506,494133,5330022,2623613,664597,0,4779600,4805217,
307936421,0,0,"-274704,73",-427927,-112981,961569,-97288,-803272,-913861,-279382,-378587,0,0,
307936565,0,0,0,0,0,0,-8815,41802,55299,49314,64256,1252,0,
307939333,0,0,"11274,5","61657,623",80042,63257,111531,12737,87999,183017,"341575,401",0,28862,
307939709,0,0,0,188009,1056774,609128,27675,-2929982,-4238584,669438,-11928474,-874889,741692,
307939957,0,0,"99395,469","74671,823",44789,68859,49268,77282,80691,-189856,165820,41136,47318,
307941709,0,0,-858658,2091086,1513835,1930103,2543677,2113707,2008306,1826653,-473141,1874439,126011,
307943709,0,0,"3175,598",23271,9320,"21355,945","169446,562",-301767,60540,715279,72349,110217,77866,
307946813,0,0,115705,2126,255355,662718,1229966,938002,657616,623669,237485,192733,215713,
307949189,0,0,"140128,295","38761,876","37554,917",0,"795196,873",119204,34354,391982,1638414,6732734,0,
307953173,0,0,0,0,0,0,-320176,-582321,-237934,148773,712839,653525,0,
307954125,0,0,"254382,123","44620,121",258707,222166,362483,92189,149659,83360,1840997,264170,1425061,
307954293,0,0,1368266,"1246987,92",1070013,778809,5352409,82141,852966,1129187,1821845,-578051,3043691,
307954741,0,0,"1736379,117",1764876,11727039,14912179,19190613,8808070,39766693,40715392,21948227,19549842,2614938,
307965661,0,0,329912,228566,-347192,10389,77543,-2337340,838711,-8675005,-3247493,-572023,-1897692,
307967861,0,0,"36025,629","-15867,335","379813,868",0,"1266561,803",1463786,1782012,1887697,398118,-1407285,-1663020,
307969789,0,0,"2232897,485","717518,787",1638062,1762461,491596,2795756,105510,519939,0,-20370,-25920,
308032019,0,0,0,0,1597849,2088915,2142847,1177999,1112207,1286950,921203,811242,870838,
308042171,0,736880,65855,570913,409843,1669799,2727707,"2220323,86",-1349055,603912,84269,2563355,2763361,
308042547,0,0,0,0,64436,70376,136956,281972,255511,316367,205043,601305,401335,
308042755,0,0,0,321466,430486,717364,237970,43571,44741,269932,120744,0,0,
308048331,0,"510085,241","433973,702","1080656,867",2035647,"1854448,58",856879,1124360,1091398,"1408166,609","1126838,034",959176,1418571,
308056379,0,2975282,0,6190545,2698790,504152,291008,-878350,-717469,4985529,0,610325,-89123,
308057171,"20964,823",720283,373442,-760622,-1217695,-1459615,1497522,1012987,869506,1092480,4427921,370016,2932142,
308057307,0,0,0,9587,51752,143205,-152184,-1156467,570638,69059,168752,147006,402780,
308057403,0,0,0,0,0,0,235011,345012,290667,668190,849583,889844,966000,
308058099,0,114860,76692,134512,169769,222757,103647,146314,207441,246448,181356,230025,129796,
308079187,0,-38541,129975,139328,146357,177734,189647,72277,160858,166229,170787,309773,522632,
308079627,0,-3496,474,4024,0,57351,378235,613269,358473,692434,849518,656649,1031425,
308080979,0,-16148,0,-260605,-141361,-241726,18610,19218,290212,-13614,-351352,-195915,0,
308087580,0,0,"63747,78",0,448903,175616,729597,778149,1646729,1149837,1384851,1437749,1611057,
308089148,0,0,"24050,851",0,95140,179042,28446,1617191,97530,137604,0,-873002,-217601,
308089932,0,"-329018,081","-32432,356","72854,03",223389,486272,415235,1277455,421353,1916173,3964852,3154579,-7963443,
308090404,0,0,0,0,0,0,0,128789,112556,508874,287818,182322,325029,
308090764,0,0,"62663,877","44135,55891",0,"1624788,044",8205197,13070833,2162777,996685,522224,0,0,
308090884,0,0,0,0,0,"341264,113",1141417,-291732,505558,1168846,659061,662153,-3863855,
308104748,"107541,641",0,0,0,0,0,1601584,1310485,1113413,1666611,4275102,1520974,2018013,
308122220,0,0,0,0,91246,118142,186380,191550,178717,247323,152730,79407,-2471,
308122236,0,0,0,189455,389173,157120,793417,568651,572178,260778,279750,"730806,423","755852,928",
308124972,0,0,-38066,208764,495982,569985,569868,249901,584010,223905,-12633,564301,604278,
308135332,0,216634,"546527,975",650724,219504,223235,777550,209396,788359,389888,-412319,147776,633825,
308145012,"-2776,256",-44598,0,"-85410,917",-105348,-26782,-1600517,-11758347,6374773,-14500,0,-7568023,-5867268,
308145356,"11289,268",10317,16798,79326,91623,166740,-90336,-358339,-241488,-64343,-406493,0,-458403,
308145372,7836,4883,0,"5386,396",55729,9756,0,508525,26988,3731167,3051,403720,2088878,
308145804,"340919,726","-87872,185",293373,212236,-15617,1227863,2973284,2770851,1359189,2003816,998125,1309222,1097552,
308146732,"24532,60138","160310,99572","210164,43491","177157,56297","302721,61779",128318,91899,321380,235403,299403,"243309,325","545029,856",411155,
308146820,0,0,0,"365126,962",33872,75495,1269128,-589064,5331,-444026,-644427,-262552,-763286,
308147060,"-1070102,227","627238,052",0,"-5789,732",0,3450175,2322131,1325898,1306741,2003830,2832830,4187084,5537841,
308149108,0,-735571,-59063,-741103,-152466,-64801,633655,613007,-719284,85970,485310,502937,618466,
308154388,0,19369,34227,-923250,98924,209478,187264,215731,349550,-1702733,-343223,0,0,
308155316,0,0,0,"6333,301",0,0,0,33835,220482,-6652,0,0,0,
308188004,0,0,0,0,545144,256678,138394,247870,366823,207373,279763,303645,2587066,
308193820,0,0,44033,7386,-1886165,-583033,685599,458214,-2648625,-350155,-628591,-834561,-305795,
308214116,0,0,0,0,590059,1112857,0,"681739,142","80869,951",-646469,0,0,0,
308214332,0,-119708,572123,-40021,776659,656448,674564,-112964,-386687,445405,-9263312,-1764619,0,
308215036,0,-6816,-1892249,-3248276,-2772866,-1670320,-2573162,-2203120,-387060,-3346336,705392,-781649,-1474129,
309823303,0,0,"54685,292","4240,107","1856128,537",186931,-720929,-401709,48933,-751811,12803532,29264993,30905566,
309826167,0,0,"329287,016","1017991,834","763675,644",432857,1081571,981203,984472,537941,1220716,675817,1690663,
309827327,0,0,0,-282335,936509,2084061,-257291,355235,261345,254881,0,-229407,505573,
309829071,0,0,178772,293576,767560,500735,350567,106910,79907,111258,251083,734431,387401,
310118686,0,"54817,972","56550,307","449016,55","353883,683",344848,214702,595489,916226,320996,1555377,758058,1388297,
310119054,0,0,122790,106784,139511,131990,614912,-8346,498944,"304220,459",95934,439287,"573503,364",
310165783,0,0,446881,240248,0,"262619,91",336157,370970,498129,511923,647234,949640,0,
310174504,0,0,0,28518,-663962,52347,76449,269605,46840,-470361,0,-550350,0,
310181737,0,0,"29993,793","10387,093","158645,808","10938,033","59045,187","667278,712","757949,538",424556,-6154,475346,-1782245,
310183177,0,0,0,"42177,735",34479,20723,27090,32611,41910,50343,57633,"167097,48",104335,
310185321,0,0,0,"31184,14",49144,49820,320380,391924,97576,42790,6049,128083,167107,
310185577,0,0,0,"448551,961",604767,0,"1097962,426",2209168,1517283,1524754,795815,1612870,1808453,
310187929,0,0,"2212793,799","211605,788",-560823,-703577,751980,518458,591170,-946396,0,0,0,
310187953,0,0,"65403,151","183758,855",352813,703284,843814,962668,575120,757478,1486139,149371,0,
310189954,0,0,"192031,959",585807,342944,705452,937336,543452,601955,508888,-687293,1114287,1764311,
310192322,0,0,0,-19803121,-21616365,-1465463,-7041313,7359223,6932222,7264318,1892346,-2721237,-2614604,
310193298,0,0,"-286678,757","581153,83",906648,1020465,888795,79713,1953041,246187,511834,707828,101652,
310195666,0,0,"1361690,681",-452284,-1010441,-2915215,-1187781,-247587,322391,-2494582,-4438683,-1153745,-11657651,
310203106,0,0,311303,-4701,-787276,-916404,1117475,-131357,-378784,18075,-528669,-43370,613754,
310204482,0,0,-76529,-370020,-664275,-1352590,-118296,-281182,-481878,-135633,-1000242,778891,918101,
310205810,0,0,"1336306,803",2286,-3070373,-1703759,-3645835,-919307,718517,63365,505003,1932525,5394795,
310206914,0,0,"90590,283",0,"196612,256",181161,123493,236109,50164,151078,-95201,0,61110,
310206986,0,0,"540663,172","20962,663","63515,935",0,"508023,776","126758,946","303699,467","43133,923",81621,562139,406976,
310208010,0,0,"64557,439",-47453,537921,847916,785494,899373,553822,795852,138635,781418,1278440,
310210074,0,0,"58154,476","135118,501","224638,017",138586,231395,293204,268977,377107,372514,354234,271972,
310211210,0,0,"31183,104","76150,065",142363,183156,228550,226446,331503,492716,179114,506316,717687,
310211258,0,0,-13970237,-19402410,-56000198,5036087,-39902059,-25469000,-13666000,-30327000,0,-49243483,76168766,
310212074,0,0,0,0,0,0,"47416,92",96125,576314,209566,216221,229421,232040,
310212866,0,0,23855,65210,0,0,600211,707437,1720038,2201724,7001922,5848173,15042188,
310213562,0,0,0,-382372,-47000,886351,2634478,2870324,2336439,2641815,18003,4155800,4135860,
310217266,0,0,"297946,832","66410,5","15034,545",1670632,73529,76206,99319,132324,40076,173071,302938,
310218530,0,0,0,0,24525,0,3274344,36012,181904,299127,58077,173533,106268,
310221018,0,0,129578,0,0,62680,54864,43209,47518,57424,64295,47455,64844,
310222786,0,0,0,"24010,757",0,0,2842,110261,1949988,322897,"4482233,136","483610,052",0,
310223946,0,0,-2965489,2313247,2635961,-19624860,-6129992,-6441075,-17890222,-5903971,-6461816,2208365,14887729,
310224954,0,0,"652850,092",213349,270937,-471897,112936,1767889,2274500,-2986338,11560984,1134276,-485150,
310227226,0,0,-439724,733803,289958,-168597,-1404119,-794586,-164966,-692929,-349523,-774151,-1568262,
310228242,0,0,0,1415,0,11556590,163565,-40851,-372475,16041,169953,371761,0,
310229386,0,0,0,"103266,516","176008,684","247566,729","131137,637","155800,284","215734,806",348896,217392,156064,15775,
310314724,849515,1534331,1594103,1227692,1465599,223692,-474507,454588,-1626654,-3248518,-10793150,9659002,11891816,
310319693,0,0,"1106209,759",0,1030423,-720736,1193388,1836023,387219,1323640,2497162,3444500,1369161,
310320173,0,0,0,"1664252,897","126788,029",154102,394923,433483,941611,630464,703280,-70263,0,
310326349,0,0,"80036,578","607237,909","138853,242",20412,544495,10628,820654,2777490,517450,1021709,-318176,
311590546,0,0,"7330,143","26988,595","24869,946",21431,32228,58146,125057,130028,512309,166394,136970,
311594122,0,0,"21678,221","57866,75",0,200941,0,-18686,-18899,-1934,0,279448,-131558,
311596114,0,0,"325782,335","255595,724","268787,576",306185,1083098,501237,487257,931804,1297587,1138729,931955,
311596266,0,0,-4219,37694,0,-160162,0,-98076,-25025,87496,27755,28833,235500,
313244586,0,2009160,3186493,4605461,6635676,14964435,9381261,11645316,23905578,59582928,0,41328121,15517607,
313244702,95697,125610,166426,350263,2062547,-72227,535352,-779624,-126183,367911,427190,243131,-1716841,
313321202,0,"41297,66","41297,66","41297,66","155974,923",0,0,240014,258171,252433,"922363,136",0,7652,
313349485,0,0,-1644512,-2349429,-151970,607874,149225,6867822,1786185,4203084,4774496,2873865,26368931,
313350109,0,"9558,535","12807,648",0,"224064,608",164813,46828,86238,68657,30265,113718,61179,3671,
313358149,0,"83,797","35,878","102975,696","2200,19",0,104887,75805,38099,10884,0,0,0,
313359293,0,"627876,479",0,-151917,345256,-1214959,-5000603,-2429609,-3757945,-340867,0,14341,0,
313360717,0,0,0,"35019,271","-2515,287",19667,-185235,210116,44676,76232,-29902,218870,348365,
313361533,0,0,-814807,-3305466,-9108957,"-9673575,894",970815,7984356,-1151926,-9054118,0,-11537149,-4255993,
313367661,0,0,0,"355940,485","196686,983",0,297064,340497,362648,271271,57075,37493,-356389,
313372253,0,0,"394349,14479","1026221,00995","717009,68",1191785,3062909,2155617,4047269,3040525,4090465,6124647,7796956,
313379277,0,0,"165877,54","310336,392","353181,822",197309,256887,375339,"410027,596","481065,504","369125,538","813692,985",795447,
313757513,0,0,"1629,318",0,0,647762,651443,1322163,1238634,1259424,3879958,-41265,1332806,
313779041,0,0,5550,92886,56227,2217287,-67560,2403115,-8832258,4619835,2406159,1237401,6514891,
313779385,0,0,"93478,129",88688,-311038,-218578,-1539001,180526,-330540,-132835,-210038,0,0,
313782129,0,0,0,0,-3356,86808,91068,202663,122734,77576,109584,64426,15974,
313784425,0,0,"796498,148",-847995,-2829002,-1507752,-850708,2211533,295850,1341554,1303427,7112265,5380856,
313785353,0,0,"34349,186","117097,227",0,"164084,36","181918,246",156250,227684,306443,619235,792704,1051315,
313785601,0,0,11994,20896,1057300,1889349,1086274,3429000,2329953,1288822,3485866,5760611,7600812,
313790593,0,0,"-65300,56",-73605,191592,66463,-1349690,39915,-390622,-902046,1123704,-1036584,11363954,
313797057,0,0,"795294,472","770815,028",3488320,847176,6150851,3401953,5968318,3130532,663587,-655439,274870,
313799225,0,0,"-3182,416","56028,763",191075,"258989,05",406935,371920,1517832,-94493,11924,-376349,30760,
313801873,0,0,0,0,90712,286714,1021897,518679,11886794,5138331,-48265,52612,279172,
313802033,0,0,"48697,817",107867,70606,74827,414493,275130,310606,479576,1046081,1315165,1109906,
313802553,0,0,0,0,0,0,"84129,28",98774,-145798,-407371,"-176081,426",-143800,-330428,
