ID,AC2010,AC2011,AC2012,AC2013,AC2014,AC2015,AC2016,AC2017,AC2018,AC2019,AC2020,AC2021,AC2022,Diccionario!A1
438706,1336594,"1652529,97",2123107,3501486,3157644,3775546,6608690,7253533,7518355,9975339,13992379,16415410,16052347,
439000,6574126,6669204,7439161,6937571,6896477,7749452,8591477,11052454,14464527,17908788,15833408,15764193,19918651,
439028,"1128213,697","1268075,17","1860405,456",2376250,3715757,7847196,9035789,11483555,12327465,12500318,17841623,22290131,22339530,
439112,23796084,23528530,31999264,48545140,55806052,70964333,98173714,76331157,82866202,83152468,83264252,68277066,69425447,
439273,2938671,3681218,4068399,4975589,6964759,6797587,"7057914,812",7632829,7305302,7334581,"5192429,171","5160683,013",5005319,
439511,2438082,2124429,2283296,2074409,2431176,2806097,3470966,4047295,4086908,4751959,4705720,5034307,5083749,
439560,4000187,5410590,8976068,11183888,10577810,11848819,11272171,17369936,15849291,16607520,18799071,16799026,17436694,
439616,542857,408418,594465,536000,742460,887167,966948,1145808,1548439,1639400,1738340,2160768,3119775,
439679,2637486,2990079,2949651,4323331,5088033,5906442,6032953,6242789,6852302,6916956,6814731,6860004,7743529,
439686,150233140,166571256,208963081,288249752,275250584,246369154,252360192,251145615,273953061,431742367,404682977,412729188,434353916,
439728,6902299,10796351,16840987,14962508,13410642,10102096,9312949,11618724,12880908,13608218,12977010,21852188,32254558,
439735,9520211,9101434,9796151,10252435,19291788,22928468,22217088,20968584,24438065,32712830,29641971,28120074,29364383,
439770,26989067,34380601,37541001,62431322,95369444,87897874,63216667,81275294,85832419,105321716,94485320,75736571,163321210,
439861,8658780,9476998,9194658,9564920,10780005,11855646,14744601,15016441,18149783,19814953,18240390,27383006,30981249,
439945,25170847,25925095,27301530,27944779,30203870,28472472,27056670,23522892,15416770,15124764,"27940817,14",30235431,36237625,
439994,7391632,10782144,"12274792,726",16976573,24021000,21962533,"18224964,789",17050037,23387081,25460580,23853918,35528289,36133005,
440120,39105276,131461903,158101558,290433857,283346762,309326281,416344021,389016759,463829616,539589579,620879568,729203767,664517726,
440463,12702767,17328536,19662779,28296769,33516907,39002499,38499469,39346288,41042866,48975852,52432438,54398954,54957417,
440540,"2871489,552",2860728,2887655,2428735,2311294,2647914,3845241,3497674,3281891,3534494,549858,0,0,
440561,2205482,2338177,2229477,2630409,3123973,4923706,5308930,6990429,6951453,7583461,11581156,13324587,17153273,
440568,35687388,56190757,50362618,55638640,92362049,111573844,151741054,203969700,281926385,344870742,355011605,396098992,0,
440680,6152947,6344036,6444727,5965693,6143615,6103487,7029379,8591197,8347709,8066802,7902726,8524821,8381761,
440757,12792524,12920504,15444402,17556990,20926896,22138343,26620725,27438232,36041414,41571800,62502896,103865300,116265731,
440967,5250385,5108774,6009695,6872443,7100614,7704887,8483273,9455841,11594782,15107990,13582889,42944018,30250627,
440995,3753455,"4059446,379",5486927,5413361,9672526,9249548,15148289,18914473,22665059,26449315,32726717,38213224,59440997,
441261,12658330,"11236705,633","11743467,814",12986853,18099338,18454315,15223702,9895526,11474199,16656530,16487905,20181454,24800812,
441303,311401844,431732377,397980494,379524840,451546070,269534573,251161108,215238941,239645339,237895748,236966055,287339429,334817154,
441338,7284698,8843202,9350157,"11207960,973",11444298,13460318,17182068,18987138,20901775,23328730,30167970,38487082,41895604,
441611,2386176,3947839,13713136,20659825,29390530,32023918,48834861,50999166,52624679,55585787,54969454,64735353,75677385,
441632,"2386268,918","3310604,911","4411367,689","4883019,253","8897697,544","8867726,838",12289202,14592478,14206951,13210256,14295815,17820737,15414789,
442542,6103483,4421103,3993847,5210196,"7188829,775",11124994,12859274,13654739,18949364,13953485,"14052765,725",0,0,
442591,17245224,19171017,21492403,25105549,24443681,27604119,26401334,24131743,26434742,29202256,25538859,25598322,27589378,
442738,"692900,164","599638,16","744629,477","7556153,579","4890332,35",4228874,3536504,4392778,6350974,5986437,5543499,6328363,8040099,
442773,3908956,4780292,"3975600,405",5042278,5110079,6046812,6514962,6564277,7530618,8680209,7872713,10049448,12952919,
442878,"12834465,588",14989063,13252378,17267327,17077178,29982780,36714392,51657400,61638322,51805068,51016041,81923977,127308465,
442934,109128489,165008830,201050763,195919096,188522225,178384908,187275950,186985209,189012716,206751890,211290855,235782165,250586215,
442962,1387027,1178163,12233377,1254930,2861342,3323483,4401815,9474354,4789052,3282988,0,0,0,
443207,"6672268,014","28102200,532","27967185,897","27037411,51101",25678737,20653748,26096042,26101024,27173273,28598044,29359644,31623592,35443642,
443354,10435816,11853128,11992194,17577615,17187364,16705723,6648227,14482544,14141537,14357704,14259354,14728666,14697192,
443361,5184124,6780950,6189764,6452121,6659932,7295843,5725068,5591146,6035750,6058158,5449690,5461304,5092623,
443956,891083,1237766,1470900,1422840,2155786,1450255,1468916,1102978,973939,1177621,1431423,1473070,1575485,
444033,"688271,443","978020,649",1024249,1301950,1479768,1345729,1688701,1590537,1720614,1749149,1999425,2154425,2987544,
444187,90234106,94143726,94047408,105559604,149538725,102938824,94839985,95323486,92215327,119810283,140111844,132383510,135775287,
444285,93539895,87299010,86536561,117321998,105137075,76907430,93228852,112570515,114872239,126435973,147617058,151703898,140268740,
444621,920216,907286,1559308,2190408,2899272,3986218,4009386,4755738,4720797,6192242,6669976,5655518,6460089,
444964,6899782,8556328,10733934,17987274,23963691,20643000,27884532,30098353,27468012,33398764,37832390,46109457,76477203,
445013,1378020,1897130,1747484,2317725,2581854,2966831,2952824,3193831,2759763,2863650,2486780,2855543,2374830,
445062,3311684,3833848,5247029,5168950,5475648,5173051,7480460,8157895,8235172,8013982,8214977,8815275,4409487,
445188,10436046,9533548,12342143,15055510,19280937,25004937,35467489,43670132,56517617,59636231,64233282,79737659,93990979,
445265,1490665,1917001,2707609,2774446,2999442,3161395,2035442,1988121,1964667,2618830,2404446,2432375,2269092,
445447,6502324,9068931,"9177644,691",10159291,8716446,7320412,5893146,5323692,4371526,5033709,5333178,5182520,6135746,
445699,2555944,2939167,2880672,3174933,3838446,4834905,5490503,5832778,6930614,6064357,7091409,8503714,8740131,
445713,3831196,3805782,5592621,8385621,3808436,5332029,7438615,8710757,6662160,9985927,8562506,8565418,11842364,
445790,54608181,45456751,50242379,39872062,54662148,25075880,16474833,14113750,8612128,6794882,6526528,6567144,0,
445979,2668199,5126613,5185798,5279411,5476121,5558427,5515896,5581616,5852574,5715688,5708386,5759788,6309518,
446301,0,0,"12769581,679","12227189,059",19083326,17527539,19171042,22165390,26565399,31871942,38400100,104932806,100365670,
446560,7286640,11211084,11568788,12365102,11290324,11931501,11715599,11621002,12825164,22261984,24132512,26076196,36217440,
446700,1371331891,1898970642,2139105852,2187818314,2155300099,2779836516,2054674862,1740601889,1581931622,1293783048,825948113,556503445,435208224,
446756,31355840,24981962,77043606,46339753,64960432,40997440,72308490,75205076,94619649,82171647,0,73676170,105102858,
446875,81616863,0,0,0,0,239127967,240349829,243424237,236352145,255268080,273401033,287282505,292358542,
446917,4591507,5332388,5988521,6502508,7768120,9328931,7480456,8091191,10104255,11860165,12919146,13637136,14896744,
447064,29401576,30855168,37148487,29474952,21378802,14572529,16371894,16890885,17834941,17853879,21893751,24836975,29780576,
447085,12105134,16390771,19429246,19269257,19749769,20487559,23168607,23350141,22684958,22023631,20204070,19714997,19002948,
447120,9353961,9605312,11565853,9053811,11716891,22378074,22943959,24117240,35434969,48164706,45619959,62736032,92623769,
447246,1749204,1828573,2437960,2584378,3702235,3055458,3522027,3973156,3681604,4015315,4333416,3738829,2856928,
447274,87715116,83606296,"76680635,52",70878139,"65362070,086",119507086,0,442479232,1694538003,2769390501,4248306281,5134040496,9264124963,
447302,2107775602,4607577152,4311581965,8754653034,10063521181,6660766032,5674301048,6205481555,6550709498,7172245182,6277968781,14143699090,17412216114,
447554,0,0,7347938,17405186,14287514,13465852,13000692,12800208,12083437,9888633,10961662,11080909,21438993,
447589,"720598,941",992146,"4415451,393",9219821,9713620,10306431,0,10138840,9480811,9910805,12000947,12170205,11373803,
447687,12411481,10713716,7510416,7060729,14476708,12562581,16306058,10140358,9485723,8969801,11048668,19960117,16677364,
447813,125294349,130436724,134352544,135380774,159524845,148696673,140326097,145947011,147601893,179798258,167692976,155467238,183127794,
447883,40920126,45773035,54944789,60187820,63294214,96822552,79709301,105533311,103647497,99988332,96894912,92130191,0,
447918,1334142618,1356627744,1541622496,1586709940,1605672522,1971155471,2080945407,1907921677,1954039927,1836155843,1749233845,1867024688,2337074952,
447995,45244092,48179720,49374092,48661169,45929949,35921662,34289820,39650126,33029431,37403208,"35185805,384",34009033,49147168,
448135,11166927,14057020,16505237,19538954,25119952,32320081,27910513,33788778,33136228,57349121,61569214,62911400,91363457,
448289,5281833,6051746,5900514,6404498,9478923,9938092,12175910,10729082,12676730,12967006,14871106,14883114,12558423,
448471,967321,1042432,984657,1046095,1016638,1205900,1135585,"1328420,893",1484063,1785422,1624852,1971467,"2825589,379",
448527,7734084,10594891,12645058,13115692,20178428,17239766,13829116,14831527,20185830,22871044,36177277,58957634,40548894,
448632,92230790,85789226,105957778,124163089,229935720,429632786,386239947,98411084,93138619,93124216,81801212,98783468,144714430,
449227,43967821,37264652,47677342,40762000,39631000,52653638,34006252,38313778,48420061,64775366,54956633,53361294,82112604,
449276,9351458,11387325,4835366,3440498,4305665,5402520,7001478,5567303,8546931,10465600,8225049,11473353,11008245,
449311,3553371,3074448,4294760,22782834,25340357,30808472,31767707,34740921,40346550,46594645,48403505,50407221,50431802,
449542,4812684,5141115,5762731,6138586,6848634,7929789,11809723,10529293,10674778,11002926,10722848,10789742,11223888,
449584,13824026,15483585,29457285,22898734,12879992,20854214,17527513,19617581,24532354,21622100,18423838,21427815,30233515,
449955,18825262,22349522,20394456,22370486,20218664,22242909,23480744,23674911,25233356,27973744,25947403,26578929,25486348,
450109,7387936,7168755,11683346,15922324,16569705,19329930,30105297,26600648,34224467,46034274,57668299,69101128,68694247,
450270,36192066,33916629,29634270,43783565,50139371,49950022,57543830,90098634,63938498,61505913,71397814,72581228,66954096,
450739,18656102,21416877,22454359,24105409,25503601,30224484,34158906,39240126,44787435,50687663,55165361,71736299,97093991,
450767,78558055,90736416,100578675,110006998,118255058,119625456,116430128,115732861,130392292,154992463,153877536,158649821,188159185,
450774,34126236,34420056,46870666,47204306,48827279,51043429,54494337,58612137,61237702,64727664,77906958,88404183,101937866,
450914,2330094,3082848,3305616,3134064,3484890,4150218,7309932,8827326,12465232,13418156,16204372,18361801,17728829,
450977,73539353,76751248,90776731,91189342,113286795,116472546,136553895,114613467,92901832,16718679,0,4666535,1757593,
451670,"3091889,716",4473339,6012167,7780000,9299373,10749907,7739933,10123842,9753804,10157483,13502807,28342130,40498310,
451992,130678467,165779745,144583191,130198673,108442940,131005768,106159024,90473536,90171664,112699770,96617465,120440901,202130821,
452083,4205097,3943605,4435871,5009477,5493056,4625083,14289500,14608326,8558468,8167305,0,8535269,8505203,
452097,14786665,16460700,18786211,27509660,33237361,39625114,42966214,55829789,"57968581,202","59612623,431",60131622,62866842,100353446,
452104,1861413,2930917,4909712,6318659,7904441,8332053,8453018,9941134,11713075,13921284,12098480,15332058,22377673,
452335,37605277,53047252,52339792,57517672,79959045,74157346,80682556,200772918,212995565,216547070,216118700,239661998,250695900,
452391,3913515,3886533,3652510,3457272,4172714,4874687,3772808,4120848,4218746,4373242,4726174,5113296,4846870,
452503,"2502136,836","3112032,623","4540222,216","5814192,441","6860670,63","6750843,938","8594423,802","11447978,833","13022528,645",15883422,20523225,30964437,38525192,
452587,3055274,3307808,3215796,2834560,2985470,3004142,"3004141,466",1960905,2181847,2717030,2349425,2398981,418431,
452930,17055322,17482658,16937050,18248348,20841125,16882950,12971425,15529430,18759462,20088854,17739398,25394429,26010668,
453091,8419919,9819548,15504168,24663037,29668700,30455033,39035851,41075679,46610989,39461451,40663440,41539668,48621906,
453133,17105391,18616736,19994872,22120208,24892020,30367109,27411813,31922324,32944151,31872345,32390651,32288382,38157223,
453511,61099821,61322392,66747418,80222860,75669484,78558964,76778497,72515845,67867374,121214069,145043317,137439521,145253283,
453812,13242947,17944557,15553188,9829101,14270272,11340342,12532796,12289342,11585615,13983271,17943966,18465920,22969610,
453952,3912398,4344726,9148783,13045020,13281313,14438214,43258381,46866533,44503031,45728083,45792979,44709424,44321745,
454246,"95251714,65",85359992,87883995,"88632674,535","113858796,841",138105134,139463340,121396353,136474601,152937422,120052200,119202559,127701709,
454372,2346204,1941993,2096289,2188918,2680531,10511622,12430245,7871561,7173417,10699162,13251426,14322695,15306695,
454477,177964228,224016294,257155944,288757160,328516690,396633329,490369578,625887799,639073688,671758165,681045326,708971182,794005219,
454491,15408041,17131249,22481146,23346372,32150727,32983629,25404295,25657882,49099033,55416928,45316647,50637481,76433616,
454540,6515764,5479093,4730293,4500025,6379756,9948119,10694811,11819258,13799961,15852289,16068097,20210805,25803386,
454883,1751185,3193664,2847932,2846000,5056033,6140857,5831593,"7839111,637","9852370,452",6212733,6204731,6201731,6631213,
455177,3016151,4396397,5892923,6410391,9749225,15277450,0,19953862,22755348,22260117,18362871,19752611,21578238,
455527,0,0,"5990270,245","6351384,864",10347761,12798670,12780348,13897146,11589801,11939873,12236022,13644334,15255493,
456444,"6696194,313",0,4650057,12289237,11771793,10658245,14992138,10481602,12225358,15452029,14894757,17848296,15728174,
456542,4216005,4099889,4698612,6512907,7368608,7600339,6811862,5853550,7797796,8237874,12886385,13928436,14507036,
456654,17695637,22223482,26504398,29914811,36856235,38358413,39186586,39171534,38209464,38571367,33629550,35969863,49726298,
456773,6785310,9225950,9741666,11714172,15778424,17573238,22874703,22192519,20980998,20102321,21351362,22709408,27887476,
456780,7152687,9495574,11368872,18388536,37036041,54783443,43965564,65739474,103074680,76875535,55602899,49939588,59518230,
457144,19804468,22871268,42420451,48049624,43016587,61088707,64305929,61981738,42972261,45750355,"56328217,323","43417756,007",46235938,
457725,6307632,8556175,8629615,9299201,11454260,10726865,12654826,10839618,12978606,12790033,14670635,17519270,14736806,
458089,3438477,"2239674,681","1795202,686","2272126,127","2949147,01",3109836,2783788,2656797,3405203,3693939,3717136,26964709,"22123031,87",
458292,2446849,5040701,7770997,9324155,9067674,12124875,10449386,8768601,9610494,9824233,10897900,10792312,9641329,
458439,5265145,6869385,7856701,9992834,12178419,11729360,10850059,11829149,12291274,13470120,14134333,20242852,24765330,
458761,7374984,8562611,9120998,7909026,10746067,10377581,11002530,10482882,10979735,9730115,9195155,9056545,8896656,
458894,16280081,19667016,19452642,10532569,14362582,21899312,15848523,18865154,14684440,17195199,18537221,23117552,13197520,
459279,5654179,6837129,7151953,8932976,13775094,13996786,15866080,17482351,18487731,22287797,20501908,22415167,22286472,
459510,134355828,152359088,214529754,223706217,321466008,293606991,481942836,443638149,485584153,562991000,579575,"635599,207",814705183,
459853,1803716,2997816,1804840,1937415,3623345,7367853,3879668,5121327,7227822,13120092,7232735,5892715,14524472,
459867,6199877,6563525,7124192,8185928,8770895,10852021,9713874,10428295,10609836,11737987,13751840,16866156,18049947,
460147,0,1742486,2646956,2420088,2262082,2759044,2006303,2326213,2571937,2265342,3751095,6644874,17052801,
460259,2253139,2446298,3903574,4393852,6878435,6700821,8055687,7837913,7610071,4188759,3982955,5302615,6489545,
460392,2741036,"5873657,356",7638463,7639129,14460073,15077810,"15667104,798",18667105,21294927,17488053,17938202,18281438,16991091,
460483,1937133,1831015,2094966,2759838,5773920,6021240,6778122,7163099,7701466,7363695,8640781,9584789,8773210,
460784,6107322,12243544,12721379,13406154,14195452,14198150,16024175,15895985,18608034,17352564,18491131,"20585572,809",20037894,
461022,67118500,108063732,116583205,158311250,152442300,194611000,271455956,177768764,212879841,314267625,427016775,589731534,814961949,
461057,5709179,9088776,10252376,9050923,9547904,"7395342,55743",7830096,9000341,11889170,10800085,11752820,12311028,10253205,
461225,7754991,8164508,8516183,8709540,19741146,18148778,12772850,9142173,8399254,11504126,11015150,15300792,14590246,
461701,11058232,13485661,24412301,53569184,36200953,40428800,46999531,49720419,48908289,43434649,0,0,0,
461757,9022388,9580431,11435829,12145791,16850976,18214201,14335404,14138217,15847771,15929902,16192234,17970600,18378766,
462191,16023146,18158241,48695440,55200044,66407547,75243383,96860343,101515215,99819511,95879078,94496054,101446320,110324309,
462233,29829805,31878849,38352422,36995633,32432998,31546738,8179870,10768706,11172581,11809894,9195412,11575663,15653139,
462352,1148544,1305050,2191995,1666545,2514322,1700269,1894722,1812741,1680087,1588467,1306983,1692753,2522500,
462394,3444893,3500497,4602356,6250237,6853951,8942959,9817758,11949364,13621810,"14284454,469",17062340,19089749,"25174528,401",
462457,4134431,4673427,5286293,4941442,5067485,5535891,5461614,5941924,6041887,7123046,7943697,11022285,13807320,
462737,8905429,9392103,9064635,10950470,10727824,10282662,9921416,10978260,11891599,12548785,14142273,16840082,24126121,
462821,167105316,191119352,209816762,208232271,198387754,213653724,172431169,215535693,229168349,281345541,300460778,392758571,578267891,
463234,5983909,6697143,8181497,9018450,15804628,21731414,45634787,46767313,54084402,54942755,64120388,75326624,84878988,
463514,20251421,15377139,21515009,39352382,"35595387,381","47329658,308",37538163,34041808,47552328,36340336,0,38561143,43507517,
463563,3329085,3256932,2102619,2603355,2617971,3726622,6980039,5969116,5709530,6022686,6109380,6011292,7375942,
463570,4440553,4107464,6032226,8816509,8371961,9238574,10955512,7903455,10516274,11266740,13072159,"18918411,216",27164845,
463591,8011179,13036595,12595537,7222420,5713979,0,101436683,150655736,111142397,117270850,101382745,121736453,115698635,
463612,13783994,19815040,43240902,42707560,44995175,43605862,55533581,55937507,57374251,57269429,57379326,54296110,59087360,
463675,1027833,998374,1232573,1348778,2158386,2554668,3957194,4288352,4305828,4951165,6571984,6253151,8836635,
463759,228658290,270669976,258120550,309233253,328502649,280972463,284472233,330255339,433941596,305926297,650806429,429821422,667474262,
463843,4135452,4016347,7364375,7443154,8213953,9039285,8642752,9184585,9704826,9929768,10836247,11351320,14589386,
464102,117849861,112682430,97455716,93866071,101057115,100121899,89710213,88720532,94991672,104542499,89521770,86540455,104259828,
464445,9969924,11521296,"11660901,653",13194685,14090194,10224011,9935572,12626701,19365146,16926202,16113813,16922709,18352238,
464494,59629619,66694425,74250108,78426488,110824411,117388344,148637694,154711890,190191176,187317336,185527634,268945969,246538121,
464634,49051759,75536692,76149488,80990269,77125410,98619589,109178916,75277006,101733286,74262408,291630770,299758033,328214518,
464872,1528222,1474414,1779805,2295876,3286251,3336139,3835105,3508994,3670819,3707039,3817109,3717878,2976184,
465138,15516596,12475189,23543840,25270215,37799566,45851362,38880966,74613965,77675344,72281273,"65605125,081",62242235,83533263,
465229,35486561,32606525,37758946,53614176,53542443,59780043,57146981,60806036,49801645,62567899,69903253,53095073,58846076,
465327,30120974,36267756,25205106,20270624,25559984,21578726,22450472,21575994,23196237,47951425,0,102304755,110448041,
465509,1778758,3374171,2566344,2064949,2455278,1550051,1795865,1742001,1730148,1303168,1795399,2038833,3023525,
465999,31338831,35918463,46239376,64441411,90140713,113181688,108644671,119251783,156936311,188735849,166753703,82048873,95087211,
466174,8547548,10414033,"6667906,048",8171971,19241912,14471271,18981713,18460794,23563614,23210600,26939352,0,13264641,
466475,4879353,5431578,5472445,5285380,5661872,6331640,7611455,8679361,10585744,11898919,12306680,14007235,18033872,
466545,4196923,5013178,5047804,4525576,5123158,5452192,6514504,6123020,6929361,7299505,7560439,7477422,7734556,
466923,0,22467917,28694611,29982828,0,0,53289999,74628623,84375693,80510403,86307511,93965211,142909986,
466944,36150039,50926826,69124000,87399969,99136695,109909462,125065469,133522331,147494751,146008259,141821602,307443095,229625652,
467392,5367340,6272174,7757817,7343964,8532743,10208424,13398844,14116677,16012583,15647920,19892595,21850774,26070265,
467483,8571559,"12079141,029",9103719,8249864,5911184,3538925,4170612,4255199,4342341,4401624,3537232,3544421,3607915,
467532,59832592,74557959,75893018,73757596,90215740,101169948,97312215,97252642,84641076,84913290,83317027,123368600,118587857,
467553,59239130,77661537,86242563,100350601,115972547,120965138,118710541,116851366,111036733,112913293,115644852,168536671,135465012,
467679,6643437,6295688,6551785,7211954,8164139,8548838,8668681,9571557,10512261,11165411,15552317,19449920,23230941,
468232,0,5028450,0,0,7486013,9814905,10143329,10356450,11878338,11893022,0,8360512,0,
468589,4905142,5467631,4938184,5440585,5365764,6308416,7276209,5861073,5398763,5039932,0,4626887,4223626,
468652,5240401,6016068,7597969,8528252,8400112,9530677,10242124,11136447,11306315,11527803,13157585,15238990,17525522,
468729,2052250,2734993,10120050,19170631,21704550,56663759,85706458,57617135,35460247,29416709,22291362,58891986,59343102,
469212,35827442,49674386,56091802,65231731,62863695,73653434,67103228,51979004,60242649,59721403,60975028,84017323,92783843,
469457,593393,1283721,1272903,3154541,3855772,3946008,3736015,4421938,4548270,5122868,5990644,5801720,4831440,
469471,3048864,4160357,4963551,5622928,5480454,6763115,11984736,15190615,16507486,17593203,14209023,14875729,17195937,
469695,10608339,8224779,8567374,8263490,7330711,7289945,7668686,7679347,8835162,10722548,7727974,8304058,9503702,
469919,5379156,4168234,4018843,3897554,4031508,4965529,5200453,5252525,5636401,5266832,5156488,5250630,0,
469947,"2331405,032","5124690,742","9487189,211","8944007,405",16124272,29438273,29399918,25889972,28609853,27053711,26512048,28235978,36884281,
470297,63630191,64715684,70132234,67127341,96258325,129505957,151465968,145721044,141048517,174147655,245036533,301772198,300168242,
470360,63611750,61137257,65711630,58675141,54594239,49718588,56041771,57267072,55106589,54042087,53135792,52814581,52152154,
470395,208022168,265879258,238572827,300824792,382901871,461640016,406967929,532828175,600978253,582241568,"577166241,422",712347802,693520236,
471319,6625626,9180551,12024336,29220829,17392000,21473098,22095696,19200949,18962187,18655435,0,19327877,0,
471508,1957570,1818273,1659550,1919537,1981941,2067999,3220844,2657489,3369085,3317033,5187296,6677234,8264565,
471571,"1054529,437",1609759,1932175,4666016,6359357,11353059,10247475,11151606,13152206,20281413,12784828,"9756735,263",10827586,
471648,40257657,52862523,88344317,113873415,147095345,147638764,236831447,240800687,466787654,718903362,926744948,1151463744,1575864292,
471655,5566576,5261316,5319089,6139718,6679958,7510041,8039553,8648594,11374133,10221177,10531422,15781455,11275451,
471893,8953395,13088067,12943668,15434750,24524725,21409047,21321225,24134383,22153181,21315213,18823125,27239605,21699185,
471998,1917655,2696700,2567034,2424672,1976452,2480932,2339919,2386462,2094013,2301988,0,2349777,2366697,
472110,41722128,49582316,47725019,57582371,86149094,94319924,92427291,83193611,76091808,89387238,91511002,84146839,96297375,
472145,12929121,18186786,28606632,33880801,31849680,0,87578914,75246492,70292819,61923009,57887380,56982486,57503486,
472215,1293363,1654875,2289114,5499331,7922915,6505030,6836694,10719378,7003573,10009591,9795853,8458823,5726471,
472383,54971277,59938839,65178587,"75092541,836",67146679,"67835692,961",80838515,80554014,85416725,102667977,97541819,112929591,119715313,
472474,12969894,14859101,15884564,13008519,16339344,19044538,25886975,25250652,22000828,34332796,30563340,33841454,52759637,
472488,2629182,2515349,3440815,4806313,4843922,5637680,6934355,6234756,5822002,5599103,5976161,6321298,6821906,
472656,2437857,2410157,2379044,2922088,3388476,3432835,4545338,4315299,4660252,4754917,4338083,5324540,4925553,
472768,7726054,10737956,10206909,13774717,13878619,12845930,9952988,11486956,9753474,8544646,8118377,7584670,6980697,
472964,118415972,123503377,130362892,136891307,134907350,155124910,94729671,98750227,97650744,98656037,87574992,103594915,140617411,
473209,4590351,7344360,8586870,11095978,14676190,17400858,19831757,23132333,30084102,35460612,48778498,62657303,75547244,
473349,9723943,10272519,14178744,14226401,14734166,14191504,28764630,25371500,24936602,24188373,"23808828,639",23421085,22992571,
473433,2180480,2795108,3855016,3544306,3854850,3945938,5201718,5823183,5635921,6147147,4790814,4595917,5520773,
474301,204097788,252552359,277859817,"353766954,867",479859234,878136867,1037204077,1021602823,1028940605,1305958758,1256698059,"1327168497,391",1396381882,
474581,62586806,61708703,61800523,103688203,105454770,160260508,158555404,157705580,162301420,160336392,0,154302793,161517798,
474609,8948763,10094905,15207442,18098696,23965167,30097888,26912569,29472261,27459567,25604668,31774377,40861861,75215597,
474819,21683493,26028329,27942121,30774294,33771255,25638112,23070619,20085061,19818780,24420522,25077505,27250154,31304028,
474924,6683976,6879226,10718394,10985167,13374836,13814575,10796271,12361168,14218646,13157762,11964746,12401944,15787907,
475057,4902929,5462291,6257018,7508209,8468336,9782227,10238893,10619941,11116097,11450069,11791453,15974290,28560816,
475176,3403938,3466817,3065435,4118763,5068883,8100842,8143828,8868259,9959498,10133546,10672110,10421540,13574227,
475190,4402233,9437742,11756248,2939126,8388648,9192347,12566298,12524501,12801979,14617639,15026128,16606994,22173146,
475400,25385370,19945312,21863496,21869588,23461514,35998626,27512095,25600996,28988023,28746822,35786210,51172965,74836567,
476030,1636499,2071568,"2723878,506",2532778,2722853,3023372,3342473,4284309,4333089,5892319,6845147,8337582,9573089,
476044,246805808,262264779,238645290,249606382,275691482,228499241,203898050,179650668,201350684,172486088,182874761,233266820,277498037,
476142,1610082,1636670,4381862,3817365,7954559,7674167,11884279,5665155,5784227,7648220,6271185,6948826,5912549,
476296,41524094,53019413,51313308,66514334,77308037,82403013,86445518,91354634,101067808,79576735,75968431,76283632,96590093,
476590,287547658,353820590,385823063,426679078,487893199,522525731,708190705,652715615,614135755,717880473,832128750,1047873899,1498729820,
476870,3940179,4020868,5318016,0,0,0,6458636,10990190,11168127,11254356,11247764,11345879,11264018,
476898,38954750,49179367,58345999,73788491,68896896,65764358,84212419,81924085,89288186,79626278,81658227,0,105121611,
477115,8477400,9528732,16234511,15939387,15102180,15980445,16849656,16883314,17032593,15695106,16999728,15316515,21759322,
477493,1398403,3079584,2681338,4440837,4898891,9227873,8873709,11773498,8244961,11385080,10367971,9379901,7153497,
477598,3582866,4983455,6505197,8123840,4770444,6284964,6561125,11190698,10336567,15397439,14092181,17617319,20471951,
477766,5959039,5400843,6037455,6740904,6734214,13077030,11456450,11365798,14609295,14331721,18770924,"19298503,403",20354690,
477864,46365760,64703226,80255132,67737300,74319203,100562672,88906927,99621373,131608049,161454231,212814011,243084952,259934003,
477983,1366762,1558831,1393296,1530143,1299711,1429749,1266371,"1563277,86395",1593952,1755824,1980046,2771629,2902927,
478011,173985257,182458709,190814731,210531440,215488749,240814860,220494110,237055653,268171872,270851090,269939167,318340667,397245822,
478172,2762343,2305716,2383673,2804098,2970796,4734447,5453728,4856685,6061622,6321799,6050930,6603890,6899077,
478515,3570387,2263967,2238224,4018449,3292368,4491169,5849517,6369312,8065019,7277561,10396567,12577485,14825434,
478578,5323373,5951286,5977383,5998806,8512113,8228006,6297656,5123580,5224226,4727893,4687555,4569449,4372578,
478627,12178493,18056144,20539489,15757713,17743742,16694676,22847610,16281824,14872141,20160281,22162565,18181081,14742150,
478788,3715704,3543718,3924277,4743554,5855137,5650146,6767218,7271756,8174252,8845826,9145218,9517705,14614721,
479138,22372070,24007787,24647096,24516446,29028819,31599415,32361026,30654077,30396358,32782629,32422203,0,0,
479390,23659098,22884601,23060605,30060519,32339872,44112171,41920192,45285038,42618539,52784440,0,59757010,137333631,
479537,3546123,5030030,4481596,4948999,5752231,6898460,6831773,10215767,15174855,13937854,14727985,16192930,20070955,
479565,3462378,3518079,3670603,3615100,8276905,7274616,8296922,11821476,9558838,16715995,"28999640,668",26991132,27195850,
479642,3883571,3795237,6331232,5371175,5410716,4906368,7065344,7430571,8852134,12391292,15847544,15171325,19892574,
479719,2182603,2292901,2773418,3221724,3619004,4375020,5113827,5858136,5399177,5203559,4775831,5518691,7049385,
479873,6016848,6064648,6810336,7294333,7985517,8460418,7147950,8506241,10619766,11105955,9839607,12462411,12690510,
479943,7914978,11353683,11255554,10144635,11810940,15948326,18096456,15187403,14699231,16192931,19503488,21420612,44176018,
