ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
313812,33659606.0,38199359.0,38637193.0,46171892.0,50021359.0,54299044.0,57193548.0,60452824.0,58072502.0,58447434.0,68566204.0,64510213.0,79764791.0
314127,6804263.0,7852685.0,8356974.0,9156884.0,9036995.0,11273954.0,10551724.0,11163706.0,12142627.0,11992538.0,6962040.0,8659584.0,14176765.0
314169,,,,,,,,,,,,,
314267,47716035.0,41580722.0,35682871.0,53392300.0,69748517.0,78576049.0,103979637.0,88344496.0,121642585.0,121624320.0,94807225.0,134405265.0,120180394.0
314491,3944890.0,5544600.0,6269892.0,5121129.0,4177408.0,5147748.0,5706832.0,6126110.0,9645768.0,8798008.0,5835637.0,9046292.0,13241972.0
314519,13438312.0,16809093.0,18193127.0,18267748.0,20713387.0,26531913.0,21434936.0,23192059.0,29894660.0,30932461.0,28385837.0,24381863.0,35766368.0
314582,5448226.0,12174341.0,9514600.0,8881089.0,7387687.0,10032107.0,9720695.0,16700314.0,15791284.0,14625703.0,14998822.0,22561532.0,32355524.0
314638,11583209.0,11847612.0,11907106.0,12167249.0,13314920.0,15341181.0,18335317.0,20664880.0,24069445.0,24568906.0,24568906.0,24568906.0,24568906.0
314953,1663203.0,2040032.0,1958068.0,1921815.0,1701757.0,4179637.0,5194561.0,5163661.0,4898796.0,5913713.0,5132450.0,32486979.0,13661748.0
314960,4586523.0,7088127.0,6068906.573,5039657.71,6813732.0,8355581.0,8740317.843,8074618.0,8983670.23717,8189669.0,8176810.0,10745945.389,16880131.0
315016,125623.5,125623.5,125623.5,125623.5,125623.5,125623.5,125623.5,19714.0,152887.0,225504.0,77630.0,73716.0,204290.0
315037,23228541.0,22898920.0,25934173.0,28323403.0,29141894.0,33191089.0,35728323.0,35364546.0,37994509.0,46277340.0,38920626.0,50436771.0,53365474.0
315191,17999811.0,22597246.0,26520575.0,24770965.0,23351591.0,28946741.0,28760337.0,28506231.0,24375556.0,26615381.0,29523278.0,39043991.0,43318605.0
315198,7708303.0,9396310.0,9167929.0,10310907.0,11576808.0,12218061.0,13446211.0,16097981.0,22669665.0,37902035.0,1189026.0,2827260.0,5726337.0
315310,11962190.0,16113284.0,16079693.0,14152461.0,14679497.0,16360999.0,19136667.0,21637492.0,26573896.0,24054849.0,33195125.864,62812050.0,89627522.0
315380,26869904.519,30724149.0,32338700.355,34526732.0,36950066.0,41558239.0,48149912.0,55686170.0,61107965.0,66561833.0,72797747.0,92901403.0,124474429.0
315478,6420723.0,6684041.0,5128025.0,5963014.0,7535691.0,8099540.0,8174864.0,8047011.0,7854170.0,8353469.0,6700872.0,7285192.0,7046029.0
315772,682414.505,970591.44,1048798.113,928397.822,1090930.349,1055805.394,1051950.632,4429335.0,2004681.0,3078184.0,1384349.0,1452198.0,3788639.0
