ID,RAGXFI2010,RAGXFI2011,RAGXFI2012,RAGXFI2013,RAGXFI2014,RAGXFI2015,RAGXFI2016,RAGXFI2017,RAGXFI2018,RAGXFI2019,RAGXFI2020,RAGXFI2021,RAGXFI2022,Diccionario!A1
2517972,0,0,2525690,0,2667000,4705527,1385770,2943910,3598000,3975622,2544673,838150,1238537,
2518035,0,0,0,0,0,0,0,0,1010740,1227052,694813,504068,551621,
2518077,0,0,0,0,0,0,3204505,310912,174066,1175963,2197826,1649169,3497405,
2518091,0,0,0,0,0,85615060,26504159,10821484,12378225,10096246,6674461,5129897,10849490,
2518126,0,0,0,0,0,0,604356,621633,698375,1008375,835370,1028052,1458722,
2518147,0,0,0,0,0,0,34890,54064,0,65255,0,0,0,
2518154,0,0,0,0,0,3966827,2472,3243315,3305981,5523310,0,4157028,,
2518182,0,0,0,0,0,0,205647,422428,265343,397421,418252,250775,454224,
2518273,0,0,0,0,0,0,2878026,655289,2254576,5686112,4595598,2443345,7944652,
2518336,0,0,0,0,0,0,0,6311019,5503023,"5614367,183","4480666,987",10365540,"13990969,661",
2518357,0,0,0,0,0,0,0,0,0,0,0,0,0,
2518462,,0,0,0,0,0,0,0,0,0,0,0,0,
2518476,0,0,859664,0,0,18490590,15430911,3442679,7031498,4626925,,2886886,8021765,
2518518,0,0,0,0,0,39608072,38264497,34079277,22172757,21354994,19143362,12635446,19693962,
2518539,"402902,744",0,0,0,0,0,1106293,846507,0,0,0,579106,1073326,
2518546,0,0,0,0,0,20306013,39868762,30332081,24775196,23407923,23417897,15327770,44236752,
2518553,0,0,0,0,0,0,432529,365881,383156,293116,431318,412455,491058,
2518567,0,0,0,0,0,0,1957606,1055482,305206,348700,406552,947507,1586654,
2518602,0,0,0,0,,,8485541,10018161,8582757,8163850,3746000,5886765,12812791,
2518630,0,0,0,0,0,0,562251,455106,304044,269891,247165,194745,420022,
2518679,0,0,0,0,0,2412315,1304715,1281639,2905263,3027584,2816346,2416945,3500753,
2518742,0,0,0,0,0,0,633989,28535,717099,712555,484647,311315,448490,
2518805,0,"1171502,382",0,0,0,0,0,909193,998421,1060484,882972,597770,1467637,
2518826,0,0,0,0,0,0,,0,0,0,0,0,0,
2518896,0,0,0,0,0,1934610,3857773,2018860,3961765,3873087,5340365,2721467,5805198,
2518931,0,0,0,0,0,0,544719,2253362,1756224,844280,205580,175629,294459,
2518980,0,0,0,0,0,0,0,1389022,0,1280669,0,404577,1332797,
2518987,0,0,0,0,0,0,1157806,669384,710118,1073580,1660492,1375086,2984401,
2519015,0,0,0,0,0,0,0,528341,520488,942022,373914,232137,194531,
2519057,0,0,0,0,0,0,1460603,1152814,2570759,3638242,4664094,619032,1450611,
2519148,0,0,0,0,0,0,323798,287060,203775,160699,107899,0,0,
2519323,0,0,0,0,0,0,0,0,0,0,0,0,0,
2519379,0,0,0,0,0,0,111903,180230,12366,3961,7016,1606,2911,
2519491,0,0,0,0,0,0,395323,236855,264408,207242,268879,389995,670455,
2519596,0,0,0,0,0,0,0,0,0,0,0,0,0,
2519652,0,0,0,"297392,242",0,0,384066,293686,315048,399579,684630,748640,831502,
2519743,0,0,0,0,0,3556480,3091356,1868890,3177626,2883371,,1613450,429100,
2519862,0,0,0,0,0,0,2300791,1927521,3105743,3820132,5362472,261992,3937,
2520114,0,0,0,0,0,0,538899,305260,222273,184913,143289,160427,143145,
2520303,0,0,0,0,0,0,2976174,2212750,3892204,0,2111168,1853140,7083012,
2520324,0,0,0,0,0,1497924,1995193,11892954,25187964,23361608,38550156,25560020,35173486,
2520373,0,0,0,0,0,0,3858161,4076000,3390244,3597497,3171871,2460369,4491034,
2520450,0,0,0,0,0,0,2982670,647732,402468,502617,235888,238829,320067,
2520485,0,0,0,0,0,0,477047,46826,251285,47853,271101,732630,1341706,
2520639,0,0,0,0,0,127767,138540,228935,116115,179388,129574,122153,136507,
2520702,0,0,0,0,0,0,0,0,0,0,0,0,652656,
2520709,0,0,0,0,0,0,541084,360565,412568,461097,426494,463586,733469,
2520982,0,0,3127703,0,0,0,43332498,40988047,43398788,32619635,32957504,26372369,72523300,
2521276,0,0,0,0,0,10600389,4648537,3380020,1297556,1000107,1120585,1146467,2798807,
2521311,0,0,0,0,0,0,121600,182119,120953,115125,99174,136214,181502,
2521773,0,0,0,0,0,0,112294,175259,84646,102216,112590,117316,313916,
2521787,0,0,0,0,0,47981165,42752869,18185369,31182811,20823972,1947977,2157141,5396264,
2521962,0,0,0,0,0,0,10202500,3544068,3442074,2246253,4378860,6773222,29322342,
2522004,0,0,0,0,0,0,0,0,0,419335,352994,255392,250796,
2522144,0,0,0,0,0,0,1185079,745708,551624,640906,633533,537586,581949,
2522529,0,0,0,0,0,0,313861,198908,197323,18056,2093,486,3404,
2522725,0,0,0,0,0,0,0,80216,102311,124172,181214,142165,168339,
2522753,0,0,0,0,0,0,108972,108989,90273,148662,165809,168126,158987,
2522942,0,0,0,0,0,"158540,404",303307,409077,413080,458887,559056,440854,706362,
2523530,0,0,0,0,0,0,0,41376,70521,72761,31345,491810,548341,
2523551,0,0,0,0,0,118537579,39286574,19987457,29241935,15912397,22823781,27171189,86873600,
2523607,0,0,0,0,0,54450956,1523031,1550981,1548459,2673717,4053016,1997310,1907949,
2523656,0,0,0,"288927,499","274733,492","363157,593","471147,768",660477,555783,457117,329560,168343,,
2523915,0,0,0,0,0,0,471814,490403,158855,258597,,217042,534632,
2523999,0,0,0,0,0,8381943,9323853,8365762,3859116,10628084,9309228,8297513,13646756,
2524027,0,0,0,0,0,25180225,18825584,15335419,20893975,8037431,7258572,3435265,12310835,
2524048,0,0,0,0,0,0,1034878,178234,953484,1183416,1765216,1358664,2051406,
2524167,0,0,0,0,0,0,147390,0,0,0,0,0,0,
2524174,0,0,0,0,0,0,188176,107778,168764,0,93358,29264,55688,
2524216,0,0,0,0,0,2011926,3191237,2458728,770329,1618692,60351,87578,307312,
2524377,0,0,0,0,0,39544175,54691912,60453617,40533257,35460095,31364648,21785860,63997174,
2524412,0,0,0,0,0,1127145,1206135,2284167,1632500,1750103,,1012037,1346404,
2524419,0,0,0,0,0,0,0,0,0,14403,,,,
2524720,0,0,0,0,0,514256,5899310,0,732952,2206206,,1936086,1637801,
2524839,0,0,0,0,0,0,355081,311266,0,211316,166710,53419,54193,
2525035,0,0,0,0,0,16151520,21693635,49392002,58736107,64323721,59459191,50275877,125585741,
2525154,0,0,0,0,0,0,0,0,0,0,0,0,501867,
2525161,0,0,0,0,0,0,0,39920,38176,143154,598578,23636,102945,
2525182,0,0,0,0,0,0,316865,282475,245480,199693,196272,199995,238365,
2525238,0,0,0,0,0,0,"264939,857",316497,1094000,1020000,2555000,3963000,7317000,
2525280,0,0,0,0,0,0,665960,1055198,1248205,1219054,1065893,1209550,1842353,
2525350,0,0,0,0,0,29912262,29492057,9086999,12918241,1638290,1043567,3744123,2959778,
2525357,0,0,0,0,0,0,0,682248,1373689,303424,2043357,3484506,5099974,
2525868,"290292,326",0,0,0,0,644162,957620,1567473,1443262,1796569,6361499,4921654,8882812,
2525903,0,0,0,0,0,0,204039,167134,66473,194756,68312,100852,250287,
2526162,0,0,0,0,0,0,323960,644216,0,399427,627927,409189,0,
2526190,0,0,0,0,0,0,2045481,2415269,1953544,2245260,3796271,3605147,6788680,
2526344,0,0,0,0,0,0,,0,1639004,1728435,1567553,862981,1146056,
2526736,0,0,0,0,0,0,0,0,0,0,0,0,0,
2526743,0,0,0,0,0,0,8668022,6556210,5913916,8882690,,5687644,9232701,
2526820,0,0,0,0,0,0,0,0,661869,280894,492926,248697,253844,
2527198,0,0,0,0,0,1513548,1737517,1455869,1532605,2985075,2781158,8788296,4950176,
2527401,0,0,0,0,0,0,4855007,5029417,3247499,3819033,18799972,3046413,2685741,
2527506,0,0,0,0,0,0,435865,333826,245119,300350,265576,264173,246613,
2527513,0,0,0,0,0,0,15172,44353,16019,9110,10778,0,37180,
2527527,0,0,0,0,0,0,0,0,0,0,0,38550,2944,
2527849,0,0,0,0,0,12631778,8904514,2578742,8777000,3785486,1701801,2684092,5665099,
2527884,0,0,0,0,0,0,133196,131418,180482,189358,229949,263347,175953,
2527891,0,0,0,0,0,0,402143,301147,248488,386046,291716,"262240,631",0,
2527940,0,0,0,0,0,0,0,0,0,0,0,0,0,
2528059,0,0,0,0,0,0,40929,38284,41020,49156,50587,38814,0,
2528073,0,0,0,0,0,0,38785,13379,9600,10569,21355,97545,19196,
2528192,0,0,0,0,"2586319,629",0,"2456938,66",11584351,0,0,6640479,"788959,385","2116247,548",
2528220,0,0,0,0,0,1644583,1194359,665258,2386633,1843906,2070128,2919820,10769363,
2528248,0,0,0,0,0,0,3819557,997334,1642255,2253738,3182291,1040678,2977622,
2528262,0,0,0,0,0,0,0,3554042,6805279,6060247,5034575,4756290,8944464,
2528465,0,0,0,0,0,0,0,0,0,0,0,0,2745606,
2528619,0,0,0,0,0,0,7800,2262,1852,10702,469,17113,18078,
2528647,0,0,0,0,0,0,113017,0,242722,0,0,0,0,
2528766,0,0,0,0,0,23417799,11528151,2292457,11077330,1936961,1953016,2965345,7268495,
2528934,0,0,0,0,0,0,13360,2633,0,0,7,0,4831,
2528990,0,0,0,0,0,0,3317120,2401741,2502608,2469930,2247934,1252304,2425878,
2529228,0,0,0,0,0,0,9299535,9760292,11482293,14666950,15427558,10679895,17041299,
2529256,0,0,0,0,0,0,295940,284155,287686,269206,277051,332752,114373,
2529368,0,0,0,0,0,0,624387,704076,496413,948045,952365,939770,3184930,
2529396,0,0,0,0,0,0,304535,568917,1911700,1554767,219376,165292,497467,
2529536,0,0,0,0,0,,8151751,6384652,7035974,6766589,9129415,7378609,15255820,
2529935,0,0,0,0,0,0,25172,7565,1730,1875,4428,141947,8166,
2530061,0,0,0,"93533,733","80377,616",0,0,0,99884,873,335,5695,40,
2530215,0,0,0,0,0,0,0,0,0,2238,232,2,164,
2530243,0,0,0,0,0,0,160141,141285,106373,91995,98281,52614,49365,
2530306,0,0,0,"948138,398",0,0,876050,1185881,2237724,2154285,2220764,1733777,3129168,
2530376,0,0,0,0,0,0,0,11375333,11086642,11168212,11129986,8603145,14635131,
2530418,0,0,0,0,0,0,0,0,0,0,0,0,0,
2530446,0,0,"156771,394","146415,993","215860,615",0,388943,321807,378892,434259,54463,830421,0,
2530782,0,0,0,0,0,0,0,0,0,10279,2217,1419,,
2530803,0,0,0,0,0,0,0,90214,0,0,0,0,0,
2530880,0,0,0,0,0,0,31745,59769,16123,11445,73148,62634,34842,
2531251,0,0,0,0,0,0,2623,487,973,75,1124,2423,565,
2531370,0,0,0,0,0,0,1431861,3998451,4902943,6545753,9286594,5463354,11290206,
2531636,0,0,0,0,0,4197831,6376846,6264122,4984021,5283611,5747406,4821581,9227355,
2531853,0,0,0,0,0,0,113679,97230,73767,80049,256961,296291,549432,
2531972,0,0,0,0,0,0,1053796,1371028,1334785,1573595,1359540,1631960,2067489,
2532126,0,0,0,0,0,0,390133,79678,269491,223746,270201,175099,276745,
2532168,0,0,0,0,0,1264817,1467174,1962305,6125537,16554889,18859522,30451751,1289171,
2532329,0,,,0,0,0,402008,121214,49201,0,0,0,0,
2532567,0,0,0,0,0,0,307477,118360,89961,236996,0,0,0,
2532854,0,0,0,0,0,0,1131460,680794,540741,413000,247457,202818,67474,
2533421,0,0,,0,,,904,1500,4796,1381,2434,5210,2044,
2533680,0,0,0,0,0,2745498,4953973,4819121,6072697,5940875,9810983,5648391,10520969,
2533834,0,0,0,0,0,0,0,0,0,0,0,0,0,
2533848,0,0,0,0,0,0,0,0,0,0,0,0,0,
2533883,0,0,0,0,0,0,545339,0,0,0,0,1571199,0,
2534072,0,0,0,0,0,774222,609047,1546516,1959802,"2405174,515",1965248,0,0,
2534086,0,0,0,0,"261191,488",0,1767650,1507061,1365827,1002453,773833,534272,1340129,
2534163,0,0,0,0,0,0,7155,8980,24475,10939,8534,11689,13535,
2534338,0,0,0,0,0,0,31370,18317,223277,131864,0,60800,390754,
2535353,0,0,0,0,0,0,0,0,0,0,,0,0,
2535507,0,0,0,0,0,0,1837104,2049003,2971468,2207573,2298688,1195035,2525433,
2535514,0,0,0,0,0,0,1837104,0,2094508,2757991,1911380,2061493,4009350,
2535682,,,,,,,854,0,0,0,0,0,0,
2535745,0,0,0,0,5953881,0,10223653,9343174,9861281,9365228,0,8466104,11504341,
2536060,0,0,0,0,0,0,72416,24633,10022,24283,,22266,29069,
2536081,0,0,0,0,0,0,0,0,0,603794,554212,417466,511522,
2536109,,,0,0,0,,0,352,503,303,551,540,621,
2536144,0,0,0,0,0,0,306888,419730,332671,336463,350596,220521,324380,
2536158,0,0,0,0,0,0,3141741,2524767,2847995,2686043,2760439,1978662,4155931,
2536263,0,0,0,0,0,0,168094,149850,163863,157995,162197,23542,35248,
2536326,0,0,0,0,0,0,211045,36550,22980,36044,86215,66458,67500,
2536347,0,0,0,0,0,2952944,1899309,813165,768943,2576620,3823140,194648,164686,
2536606,0,0,0,0,0,0,630931,586952,1229228,1053844,682867,652341,3082579,
2536676,0,0,0,0,0,0,0,0,0,0,0,0,0,
2536732,0,0,0,0,0,0,55127,56573,57243,63944,86171,140372,86317,
2536830,0,0,0,0,0,0,0,0,0,0,0,0,1833600,
2536858,0,0,0,0,0,0,450769,1352839,892047,858910,797894,1157859,1467323,
2536865,0,0,0,0,0,59032,164704,182262,198055,213054,187225,217376,364379,
2537348,0,0,0,0,0,0,133825,158006,64257,138411,54522,70460,155523,
2537481,0,0,0,0,0,0,8413540,21365500,6796808,10119710,6214054,2395433,5221166,
2537915,0,0,0,0,0,0,0,0,0,24164,18040,0,0,
2538090,0,0,0,0,0,0,4243471,4239756,3529625,3770986,2917449,2683130,7696853,
2538272,0,0,0,0,0,0,515373,183698,145003,810539,0,856959,1307327,
2538755,0,0,0,0,0,0,130388,144272,142174,142685,127757,167052,204133,
2538916,0,0,0,0,0,0,55470,67379,29890,1585,1907,1868,2977,
2539007,0,0,0,0,,,,0,0,0,,0,0,
2539084,0,0,0,0,0,0,438591,0,260544,436507,241986,108268,223948,
2539364,0,0,0,0,0,0,0,394625,491051,141926,113727,110653,201352,
2540036,0,0,0,0,0,418764,260427,390743,332368,269322,0,181375,227581,
2540148,0,0,,0,0,0,0,0,0,0,0,,,
2540330,0,0,0,0,0,0,130692,137314,365204,2057248,1892551,1242549,1229831,
2540372,0,0,0,0,0,0,,1283358,923430,821843,465204,627045,686774,
2540484,0,0,0,0,0,0,64384,898,946,1546,2463,0,1679,
2540743,0,0,0,0,0,0,0,0,0,0,0,0,0,
2540750,0,0,0,0,0,146105,238232,299749,262206,130389,81496,28496,46743,
2541310,0,0,0,0,0,0,1378380,1768145,1316905,1399415,1192714,2128188,1752941,
2541401,0,0,0,0,0,0,3643931,3233291,3287220,3585624,2867396,2498894,3088112,
2541527,0,0,0,0,0,0,1461083,1701336,877548,415223,170043,343140,,
2541625,0,0,0,0,0,0,1069737,0,0,399070,128778,215641,293211,
2541639,0,0,0,0,0,0,0,0,0,418805,473963,0,113363,
2541765,0,0,0,0,0,0,1774773,1427703,1292597,1651486,1258880,704559,1113368,
2542402,0,0,0,0,0,0,151868,174610,135743,170769,131534,482459,1103878,
2542472,0,0,0,0,0,2319628,2441814,1113226,1180975,1361836,366243,154213,89236,
2542808,0,0,0,"3345230,735",0,9911846,9142639,5045019,6033944,6930283,3955532,4184137,12938923,
2542836,0,0,0,0,0,0,16321099,13017984,12610898,13982664,15745511,5197783,16106102,
2543417,0,0,0,0,0,0,1380102,924906,886665,896716,931196,577782,1244452,
2544061,0,0,0,0,0,0,1366282,1460426,1775815,2195574,945716,715258,1159394,
2544446,0,0,0,0,0,0,0,0,0,0,0,0,0,
2544551,0,0,,0,0,0,160891,206629,282315,295703,333957,297141,347917,
2544985,0,"2744427,358",0,0,0,0,4320174,4401496,3879654,4211887,"3636328,301","2167876,794","7154070,806",
2545475,0,0,0,0,0,0,0,117051,101045,88976,55451,124123,312932,
2545643,0,0,0,0,0,0,120832,585914,930590,241459,214499,182816,488834,
2545706,0,0,0,0,0,,110410,0,536380,599473,691874,398987,0,
2545734,0,0,0,0,0,252184,233802,2388182,2165166,1616328,560,0,0,
2546105,0,0,0,0,0,0,22859,244678,48692,127796,50078,135486,732590,
2546854,0,0,0,0,0,0,1385782,1173883,1348000,1585852,1960911,2277111,5382626,
2547015,"60439,957","246679,997",0,0,,0,2110960,2316680,2055225,2557099,2068896,2879069,3938524,
2547533,0,0,0,0,0,0,7688863,7065900,6079214,5896272,5478803,4358181,16936050,
2547946,0,0,0,0,0,0,54297,33476,46487,33059,40924,229954,361890,
2548254,0,0,0,0,0,0,345036,201999,238925,1171439,323525,781541,78900,
2548359,0,0,0,0,0,1341812,2794187,3547361,460798,1765783,11887117,14269209,7831158,
2548590,0,0,0,0,0,0,660636,880555,870453,932180,607522,341349,491827,
2548821,0,0,0,0,0,0,0,12045,41799,21170,542102,10366,258120,
2549332,0,0,0,0,0,0,1061546,1147904,1194624,3439377,1644216,2780297,4470746,
2549640,0,0,0,0,0,49913,42051,99535,132218,100412,451601,35694,80624,
2549794,0,0,0,0,0,0,93228,147288,144803,0,125188,0,0,
2549962,,0,0,0,0,0,20044,155969,55111,4047,7048,113334,245887,
2549990,0,0,,,0,0,0,5273,231844,2353,3566,1015,0,
2550165,0,0,0,0,0,0,0,9039,18872,15193,13153,15157,0,
2550655,,,,,,,12300,14878,164020,177129,,312128,1172754,
2550739,0,0,0,0,0,0,3822200,2772340,2971025,3165363,649386,3293464,7762737,
2550767,,,0,0,0,0,925133,791662,0,429747,303421,166148,178167,
2550935,0,0,0,,0,0,6137,6270,107436,128577,288802,242021,837578,
2551299,0,0,0,0,0,18478,59081,31626,18076,35093,3060,3501,4420,
2551670,0,0,0,0,0,0,2154628,1699659,2761040,1714015,922936,450283,604046,
2552069,0,0,0,0,0,0,48977,59571,54908,51890,135372,40558,129273,
2552139,0,0,0,0,0,0,1275254,1367384,264590,46496,,932,380,
2552853,0,0,0,0,0,0,,0,125313,98740,72517,91508,230365,
2553686,,,,,,,3919,1777,1204,1593,,2733,1751676,
2553959,0,0,0,0,0,124810,360618,312057,325141,242208,434119,607451,569346,
2554309,0,0,0,0,0,19159607,1089837,4709870,10460738,"13491469,986","28077116,142",22917238,70102685,
2554330,,0,0,0,0,0,0,0,0,36069,32847,19920,40380,
2554540,0,0,0,0,0,0,673819,626746,828754,0,380743,286546,398587,
2554883,0,0,,0,0,0,234057,351572,361343,313180,143814,,,
2555002,0,0,0,0,0,0,495432,0,0,0,0,0,0,
2555604,0,0,0,0,0,0,1204,5104,4501,35829,20864,7870,6600,
2555954,0,0,0,0,0,0,454455,148682,410579,633239,1181031,1084683,1033674,
2555961,0,0,0,"239944,35",0,7997326,7156563,2671430,4452957,5356009,7418181,3958888,15684310,
2556017,0,0,0,0,0,0,154854,177939,97037,0,32630,36261,225854,
2556262,,0,,0,0,0,11424,2688,1944,1199,650,36288,275848,
2556283,0,0,0,0,0,1869692,4346746,0,2777351,5069477,6881374,3360684,4095853,
2557788,0,0,0,0,0,0,3500970,2858199,1826028,2073039,1890053,1866353,1978639,
2557844,0,0,0,0,0,0,504780,400665,415360,466824,538122,485834,561879,
2558663,,0,,0,0,0,0,0,0,0,0,0,64782,
2558761,0,0,0,0,0,0,0,0,0,0,0,0,0,
2559216,0,0,0,0,0,0,0,584945,687381,739822,425170,253720,343056,
2559587,0,0,0,0,0,0,765932,512243,544519,0,0,0,0,
2559685,0,0,0,0,0,0,1508455,0,0,0,0,0,1196880,
2559972,0,0,0,0,0,0,0,0,0,0,0,0,0,
2560602,0,0,0,0,0,0,3595,3839,12802,7282,17209,6155,,
2560644,0,0,0,0,0,0,0,0,35498,191551,428415,83748,85748,
2560686,0,0,0,0,0,0,44965,47245,18298,22320,7913,2575,,
2560805,0,0,0,0,0,0,558065,598981,600336,701255,580815,945237,1131686,
2560945,0,0,0,0,0,0,769826,705036,782301,875068,675435,750579,888714,
2561141,0,0,0,0,0,0,382741,256427,246070,202465,343755,251953,486447,
2561519,0,0,0,0,0,0,103687,123224,118174,74703,140383,266893,227568,
2561911,0,0,0,0,0,0,596503,476552,894624,806125,899804,1541109,4015376,
2562450,0,0,0,0,0,0,5951183,4366338,2392402,3793759,4040301,2665531,1055791,
2562646,0,0,0,0,0,0,2528796,2946800,3345089,2693073,2163679,2189989,4090724,
2562926,0,0,0,0,0,0,30774,19868,0,15020,,10573,400154,
2563206,,0,0,0,0,0,7951,179976,133211,40933,64516,19015,1754464,
2564011,0,0,0,0,0,0,32988,34075,101908,148595,155993,159399,111983,
2564284,0,0,0,0,0,0,714835,863507,931793,968275,1000750,1015503,1662207,
2564298,0,0,0,0,0,0,310515,306382,419056,488828,467071,225434,286391,
2564935,0,0,0,0,0,0,0,235491,187862,270543,156107,109432,116764,
2565033,0,0,0,0,0,0,967154,222093,0,2280856,3686258,165960,2318527,
2565131,0,0,0,0,0,0,409614,248823,200928,281195,374118,506427,479516,
2565383,0,0,0,0,0,0,305766,175593,144327,195658,337381,217796,286315,
2565901,0,0,0,0,0,0,0,0,0,0,2672218,0,937114,
2566146,0,0,0,0,0,17216487,10933050,4933022,12706070,11340299,16307199,9210751,21551066,
2566202,0,0,0,0,0,0,1274118,632414,1853082,1624893,1606235,1320774,1943987,
2566237,,0,"466578,247",0,0,,,"565966,928","384916,396","411411,198",110413,71379,79908,
2566265,0,0,0,0,0,3894034,3908988,3421244,2906887,6821162,2266014,2251862,2386942,
2568848,0,0,0,0,0,0,0,0,0,0,0,0,0,
2569002,0,0,0,0,0,0,0,0,0,0,0,0,0,
2569520,0,0,0,0,0,0,0,0,0,22107,1048,900,541,
2570059,0,0,0,0,0,0,404846,363243,316645,347637,0,0,0,
2570661,0,0,0,0,0,0,0,240498,188264,202569,194211,51033,168415,
2571361,0,0,0,0,0,0,0,0,371885,216877,341285,0,0,
2571424,0,0,0,0,0,0,3424444,3262485,3914457,5662170,9697474,0,2355828,
2572432,0,0,0,0,0,0,20597462,15747934,12596806,10136000,8197623,6011508,13603273,
2572502,0,0,0,0,0,0,0,68838,88726,157886,358865,287805,283422,
2573328,0,0,0,0,0,126621,0,0,756376,749194,518370,0,0,
2573972,0,0,0,0,0,0,10598,3502,10521,7912,20576,16407,,
2574385,0,0,0,0,0,0,479483,597566,524631,635584,577467,1042205,887929,
2574595,0,0,0,0,0,0,0,0,1667265,1557105,555065,860239,2082599,
2574756,0,0,0,0,0,0,0,0,0,479414,0,0,0,
2575715,0,0,0,0,0,0,1483440,1731824,1356889,1326650,1431383,998200,511579,
2576212,0,0,0,307947,0,0,262053,265376,178706,170128,176363,169223,298641,
2576345,0,0,0,0,0,13303530,9737434,10277815,9368450,7753728,10632609,4114430,16208070,
2576954,0,0,0,0,0,0,27419,27740,78041,109616,,0,0,
2578039,0,0,0,0,0,0,,615665,6561,0,0,0,0,
2578893,0,0,0,0,0,0,2989946,4582062,"3832918,047",5148076,"3955202,013","3193119,326","6403894,031",
2579257,0,0,0,0,0,107228,109845,29567,0,0,0,386247,,
2579404,0,0,0,0,0,0,55035,145452,133773,183921,142519,100576,82326,
2579481,0,0,0,0,0,0,201794,364042,519287,1371969,2065713,311593,332426,
2579747,0,0,0,0,0,0,21936,96,62,1311,216,49,0,
2580314,0,0,0,0,0,0,575315,574541,614293,557000,723619,725845,1353880,
2580363,0,0,0,0,0,0,803829,199506,983917,1069927,1250004,912563,1222296,
2580433,0,0,0,0,0,0,1699784,1915306,1805451,1491397,1494318,1840684,4719935,
2580538,0,0,0,0,0,0,521933,631673,561597,491030,444494,619562,972991,
2580601,0,0,0,0,0,0,130772,149548,150195,201390,,110288,234579,
2580769,0,0,0,0,0,0,31272,8984,59448,24176,82380,19436,9467,
2581091,0,0,0,0,0,9662527,10816543,8888759,4308924,11410700,10990975,13103834,31785568,
2581672,0,0,0,0,0,0,197051,163657,117546,71105,12119,13604,123381,
2581686,0,0,0,0,0,0,221379,33612,27250,184705,278633,287794,1134781,
2581903,0,0,0,0,0,0,3570477,3404416,3849204,3479607,3448898,3443983,4516636,
2582547,0,0,0,0,0,0,933708,602030,732055,831772,959622,745649,1604244,
2583296,0,0,0,0,0,0,176302,202624,0,281908,186816,286650,513021,
2583471,0,0,"157712,061",0,0,0,0,532699,845912,405283,1099155,907004,1577589,
2583646,,,,,,,1233,457,166,4385,3762,5874,31362,
2583821,0,0,0,0,0,0,641428,473716,0,892076,1244601,0,0,
2584388,0,0,0,0,0,0,0,0,0,0,0,0,0,
2585858,0,0,0,0,0,0,79574,36026,0,46523,0,48368,47368,
2585914,,,,,0,0,12362,77746,154419,88993,161411,51636,975542,
2586908,0,0,0,0,0,2633518,4503516,4452395,8953240,7876452,12096358,9647762,21169949,
2587685,0,0,0,0,0,0,966914,940605,961754,850425,728537,506329,873573,
2588112,0,0,0,0,0,0,256262,314582,309297,351716,826709,584809,5964091,
2588245,0,0,0,0,0,0,4195,5991,5094,6059,35387,5704,8685,
2588819,0,0,0,0,0,0,441854,0,35016,26326,137166,113695,,
2588889,0,0,0,0,0,0,49,0,0,0,0,0,0,
2589337,0,0,0,0,0,0,34392,27961,35309,28957,31941,32863,18394,
2589596,0,0,0,0,0,0,1267361,762971,0,0,0,0,0,
2589918,0,0,0,0,0,0,135636,34692,18217,37715,34791,93531,115209,
2590149,0,0,0,0,0,3575,94443,36869,44065,72707,238430,600263,606890,
2590233,0,0,0,0,0,0,308924,230864,29002,37278,0,2355,0,
2590289,0,0,0,0,0,0,1759474,1359914,936776,972977,712340,711727,1188763,
2590338,0,0,0,0,0,0,0,790578,952508,986255,1300755,444362,87529,
2590485,0,0,0,0,0,0,297104,329415,290764,340553,268982,235792,245830,
2590709,0,,0,0,0,953711,120255,1016929,486386,1228397,504567,1952183,1199267,
2590737,0,0,0,0,0,0,50476,38080,91277,186348,204162,153001,202819,
2591199,0,0,0,0,0,0,333452,519592,0,0,0,0,0,
2591318,0,0,0,0,0,0,0,0,43377,0,240577,323829,88924,
2591458,0,0,0,0,"4630745,802",0,0,0,0,6988420,2335636,2145002,3158137,
2591507,0,0,0,,0,0,126960,146159,225626,227260,215482,218445,378371,
2592018,0,0,0,0,0,0,235339,2456,284415,308838,228112,272365,362001,
2592158,0,0,0,0,0,0,153168,95757,137685,107852,125262,27643,112218,
2592200,0,0,0,0,0,0,6618554,616243,1338708,1152180,2105470,3251437,1866319,
2592662,0,0,0,0,0,0,475605,117099,154965,155108,112327,104402,192725,
2592949,0,1357129,0,0,1007660,9741863,5341931,1722473,4803202,3978380,5631373,4711243,8045275,
2593656,0,0,0,0,0,0,125752,160785,190340,220486,326371,261313,319005,
2593705,0,0,0,0,0,0,500075,247079,431937,652139,999383,377771,185110,
2594027,0,0,0,0,0,1324359,804334,481786,665053,868010,2107293,1008227,861047,
2594132,0,0,,,0,0,302655,250150,3716,551,39,34,24513,
2594671,0,0,0,0,0,0,1406129,1303152,1569482,1408201,943286,863492,1149593,
2594867,0,0,0,0,0,0,7573196,2096478,2134071,2678827,3338740,1647844,4760388,
2594993,0,0,0,0,0,0,3153513,801785,1915346,2087828,0,1413915,2492297,
2595105,0,0,0,0,0,0,0,0,0,0,0,0,0,
2595602,0,0,0,0,0,0,939434,624707,735537,664155,,476299,615173,
2595833,0,0,0,0,0,0,239381,218378,126105,161456,196518,232376,304648,
2596582,0,0,0,0,0,0,781218,749391,724384,1341815,1765807,2139392,0,
2596624,0,0,0,0,0,0,2074985,29938,2500487,7344215,6711478,9745862,6591796,
2596827,0,0,0,0,0,0,0,78946,111563,93811,58843,46034,281113,
2596862,0,0,,0,,,0,0,0,0,0,0,0,
2597331,0,0,0,0,0,0,0,0,1223248,"501724,209",0,0,0,
