ID,Delta2011,Delta2012,Delta2013,Delta2014,Delta2015,Delta2016,Delta2017,Delta2018,Delta2019,Delta2020,Delta2021,Delta2022,Delta2012-2016,Delta2017-2021,Delta2018-2022,AltoCrecimiento2012-2016,AltoCrecimiento2017-2021,AltoCrecimiento2018-2022
340286,"0,170581187851136","1,75E-02","3,89E-02","0,125414692690761","-0,113763265132438","-0,148435616109809","-0,19542982070919","-0,139919353634262","-0,0233322813143156","-0,13286754484083","1,13644968317606","8,11E-02","-0,102108088366409","-0,556195370379093","-0,95613020587036",0,0,0
340293,"-0,40150455747664","-0,294894882365146","0,311535541479144","0,323763360869246","1,01626719114552","0,54425125111546","0,430000327095686","-0,179574661517936","-0,22977465823191","-0,534206913845927","0,387034479750849","-8,00E-02","2,8116264550586","0,591739687575998","0,542178262388179",1,1,0
340314,"0,190139796787544","-7,52E-02","6,42E-02","-0,157266758740144","0,484711646277303","0,254404918912925","4,43E-02","0,0639463282156959","0,281090152985668","-0,476793091424105","0,363367071278372","0,859884045723653","0,544697517873902","0,0277326909365095","-0,699619998067471",0,0,0
340342,"-0,105407189351595","7,86E-02","-0,333360093381865","0,431392299402829","0,426443697998526","-0,603517451869034","0,166558365747902","0,396438473788289","-0,231720915973773","0,251535966380555",-1,NA,"-0,417917679992563",1,"-0,374988919672107",0,1,0
340349,"7,72E-02","0,297711105361798","0,433778359567676","1,18E-03","4,62E-02","-9,84E-02","0,155600983771419","-0,135590308643019","0,187246969009557","0,294115080065098","0,260098025194088","-1,09E-02","0,757038646642751","-0,673547046920173","-0,914859841483088",1,0,0
340370,"-0,115842583072496","-5,92E-02","0,231119932192325","0,379994013256361","-0,148765647097904","0,26886617993529","1,73992373227573","-0,366539264330564","-0,340053496390101","0,143849714741138","-6,51E-02","0,880261543600047","0,726302818749932","0,55295517784636","-0,326934946445756",1,0,0
340384,"2,04E-02","1,04E-02","3,43E-02","0,106155281969537","0,173623404554419","-0,11130385644657","6,69E-02","0,0520324916199817","-0,309923851402388","0,0475113442428574","0,141765781882913","8,29E-02","0,205681503638492","0,131715740193121","0,106276215221865",0,0,0
340391,"-0,156391619999061","0,455303943746566","-0,323067782280939","-0,154643670020683","-0,534859161495801","0,622933334203531","0,57651814902214","-0,884791622312041","-0,195329454720857","-0,240936401867712",-1,NA,"-0,371328385870332",1,1,0,1,1
340412,"0,176330613955817","6,83E-02","5,50E-02","8,64E-02","8,30E-02","6,30E-02","-4,88E-02","0,058856281941641","0,0093539207109528","-0,0317632585782916","0,204244629414419","4,43E-02","0,409477697264147","-0,246168498562202","-0,229043055892492",0,0,0
340419,"1,23E-02","8,91E-03","-0,120220529835402","5,52E-02","4,77E-02","-2,60E-02","-6,37E-02","0,00699990768853608","-0,0134476567412419","-0,103055789299577","-0,145274632646603","0,328221053424611","-4,41E-02","0,238374304322144","-0,00457534911848608",0,0,0
340440,"0,370391513775344","-3,75E-03","-0,198538821121577","0,171066921769377","0,122501924561126","6,09E-02","0,129995105731984","0,0586027176425432","0,0148360107975889","-0,286078097817779","0,628553963451749","-0,254766801632497","0,113469722605863","-0,249055493044293","0,120692206333244",0,0,0
340496,"2,14E-02","2,28E-02","2,97E-02","2,83E-02","3,13E-02","1,51960000755178","0,188075090166146","0,110098975764813","-0,817863317949485","2,4752121111296","-8,94E-02","1,4761823403011","1,81420980122023","0,360159942145008","-0,427224676778217",1,0,0
340503,"3,28E-02","0,101143110534042","4,05E-02","3,52E-02","7,69E-02","0,181494961642477","0,129142338973048","0,0870631390636206","0,0249917530388828","0,0594779154169611","1,59E-02","-1,29E-02","0,509108546403958","-0,199224149511799","-0,0889199671674719",0,0,0
340601,"-8,62E-02","0,106118611184676","-0,188653096403732","0,36260298072053","-0,235161827730726","-0,133747786941673","7,56E-03","0,59387793674755","-0,178522151008475",-1,NA,"-0,322356791131256","-0,189801323306738","-1,86951577083484","-0,219985439296518",0,0,0
340629,"0,157581233965216","-1,47E-02","-9,53E-02","0,264331050199459","0,23567953416179","-0,209368769551525","0,171541768069411","0,614153145495478","-0,272962621082573","-0,515021864811153","0,337601601297751","0,299945882960162","0,101142287443995","0,238709490635933","0,386900514275127",0,0,0
340643,"0,192197663763534","0,446281412113944","-8,47E-03","0,272894592808685","0,128368658951194","8,78E-02","2,76E-02","0,0470291761116583","0,0697912246181316","0,0916504265559426","6,15E-02","0,248582316063586","1,24060548756963","-0,297989236022144","-0,547852193151591",1,0,0
340685,"0,358318483350798","3,82E-03","-0,216879089106896","0,281409113167261","-8,75E-02","-0,155011631795846","0,356641865590938","0,0811380586268256","0,0858897362037659","-0,0152011217310073","0,341295542086403","-0,746718498532746","-0,223326118764023","-0,550739718472315","0,636703489304184",0,0,1
340706,"5,28E-02","-7,03E-02","-0,13303386613973","-0,360204760473394","0,100291343637351","0,156988440381089","-0,156414147247994","0,0670600971139092","0,0283879085755936","0,0212075391281132","0,175628353671761","-0,15966038785749","-0,343537912243814","-0,317437149223299","-0,0375185296449695",0,0,0
340727,"0,575805541433275","0,583088609368986","1,15964705882353","0,254829560930435","0,51921155890675","0,159881054082292","7,63E-02","1,03076957560448","-0,450680475394603","-0,256711351654071","0,363750819234637","0,214087600029775","6,55969820355722","-0,130780234315183","0,323967486349513",1,0,0
340741,"0,248906616768085","-9,01E-02","0,110765760607205","0,136053646632098","-0,184271616214913","7,25E-02","-0,181679841549929","-0,0352679977741074","0,0741021093308363","-0,0540481290292601","0,29499440655952","0,426990784295794","4,45E-03","-0,269372799250363","-0,877602569611749",0,0,0
340762,"0,229162394683688","5,31E-02","4,89E-02","1,46E-02","0,124235138716545","7,22E-02","-6,75E-02","0,00303723692166263","0,0554064322997812","-0,260089064848768","0,301039702439789","0,214338770503723","0,35103645166318","-0,0190765035009254","-0,23375689631271",0,0,0
340769,"-4,14E-03","4,52E-02","-1,80E-02","9,71E-02","-7,60E-03","7,60E-02","-0,176413423640293","0,0166595413648174","-0,141563602685392","-0,255415349751927","0,187317073984848","0,265641094553322","0,202422707970993","0,22844932392056","0,039495325184649",0,0,0
340804,"7,04E-02","8,19E-03","8,18E-03","-1,76E-02","-0,159437364975252","-0,126382005038182","-4,45E-02","-0,0679469955441947","0,0255957330384319","-0,389503790468654","0,141705969656818","0,141217893878531","-0,266714847542739","0,333724168833831","0,184203154594652",0,0,0
340818,"0,114535306710806","0,118930779129351","6,49E-02","0,131634243901561","0,117204666737434","0,123789377927901","-5,08E-02","0,0616989643738498","0,0792456999078831",-1,NA,"0,382652640495422","0,692888261606179","-0,304136667558266","-0,698379736133375",1,0,0
340853,"0,981586458680906","0,59618478048738","-0,297756363673668","0,472723353598864",-1,NA,"6,23737714059995","-0,993665623244241","20714,441459706","-0,99741707963918","-0,622669748408609","32,1745995882914","-0,996975460376648","0,872111726462798","-668,780537252914",0,1,0
340888,"5,03E-02","0,132252349609008","7,17E-02","0,183223859757934","1,32E-02","-4,78E-02","-7,57E-02","-0,0259767042446721","0,167574975988528","-0,293993217213987","0,574287573078687","0,321204143792241","0,385120498600256","-0,263999968684253","-0,714540097404814",0,0,0
340916,"0,118612311814195","6,81E-02","0,141317245678342","0,255516771391569","0,182195621989656","0,133521751745821","-7,83E-03","0,0368976842893517","-0,190264629096997","-0,38872033204189","9,24E-02","0,647966985331147","1,05092257171856","0,439337146436768","0,108924741010489",1,0,0
340930,"0,474109201323835","-0,377401903720656","0,203262025068388","-0,148693171197244","-0,126650936223621","0,66792366941768","0,532809909717628","0,254666749206581","0,0324756528017172","-0,564626352772918","-0,593021060669114","0,221335385346796","-7,10E-02","0,770468507080185","0,776566220048691",0,1,1
341070,"0,11927850477178","6,12E-02","6,69E-02","0,143663549206083","7,74E-02","0,149954872874986","5,96E-02","-0,0441088385681849","0,00667056068428034","-0,126791982657099","0,420670621667496","0,229319559757126","0,604311455161579","-0,193732253805519","-0,535194034557206",1,0,0
341098,"8,29E-02","0,159127152938749","-0,133311817594095","8,08E-02","3,65E-02","0,160957385155142","0,258893819829361","-0,0459601244402324","-0,0102070204636492","-0,402622176180985","-4,69E-02","0,203518420837988","0,306503243552555","0,46236692146548","0,321777495632995",0,0,0
341133,"0,182630864653627","-0,114004017764685","0,279139755552321","9,35E-02","-9,89E-02","0,223534825683818","-0,168674549585265","0,411558518702563","0,144634685297756","0,0604457487020306","-4,05E-03","0,270651121610552","0,366357603128574","-0,706439108237952","-0,536095555454301",0,0,0
341140,"4,40E-02","0,174547502380059","6,63E-02","3,93E-02","0,129764471453623","0,253305263102839","-9,72E-03","0,00621217845519111","0,352982398540003","-0,160993847589695","0,224621073075403","0,212170176756399","0,843070417429847","-0,398777346103773","-0,685088114787674",1,0,0
341147,"8,45E-02","0,225948267004953","0,101069538346884","2,79E-02","-0,398078356847385","-0,133455798900531","0,123420372689411","0,141518910068198","0,124597285432192","0,076598776516952","0,196016096799948","0,200035982907961","-0,276315812332672","-0,652993126958444","-0,737729628790092",0,0,0
341182,"3,89193979996279","6,61E-02","-5,96E-02","0,103308850947109","0,15376620182236","3,32E-02","9,34E-03","0,00583501381186058","0,0150501934306636","-0,11337799939152","0,669336644398113","0,252701281249267","0,318591092276648","-0,511112153430281","-0,881990689049058",0,0,0
341203,"8,30E-02","0,159574666144122","2,35E-02","5,14E-02","0,230281492524357","0,108723606910552","-5,54E-02","0,0262480502504381","0,17093432234297","-0,0712655915815174","0,136245592844157","0,34396162111807","0,702092725165132","-0,268085769331176","-0,660669275669939",1,0,0
341231,NA,NA,NA,NA,NA,-1,NA,"-0,894958742395953","0,0269495412844037","-0,410943606923506",-1,NA,NA,1,1,NA,1,1
341266,"7,62E-02","0,106888879658322","4,21E-02","1,84E-02","-9,40E-03","0,199003807263991","3,55E-03","-0,00778470221983616","-0,155051213691291","0,0262721076399926","0,428835891662152","-0,119012111166149","0,395256904473841","-0,229365954224352","-0,0915539389882377",0,0,0
341308,"7,57E-02","-5,47E-02","6,45E-02","-2,49E-02","-0,233960243659814","-0,542957626544681","-9,99E-02","-0,0427408891265233","0,221422308657609","0,123077337872517","0,543926517646612","0,450643177648612","-0,656479552348576","-1,02736360940952","-2,07229375536516",0,0,0
341315,"-0,140182512672151","-0,149041318011031","-0,253398573443131","-3,08E-02","0,415585932172569","0,258926659257599","0,132147030317737","0,118095252311769","0,19218601005056","0,0500740157886263","0,116252424914428","0,123873143085817","9,74E-02","-0,562446486832381","-0,570520615689066",0,0,0
341322,"0,411476825303038","2,73762379321472","-0,663265","-0,628745650635267","1,24799556317542","4,19205309010254","0,910467734912599","-0,571374420503966","-0,0109760248176893","-0,304593032373951","-0,290358707106566","-8,43E-02","4,45368398889178","0,790799450427903","0,553088541347007",1,1,0
341343,"-2,01E-02","7,01E-03","-0,12808502533666","0,153343194529772","0,777978074569622","0,11683345704914","0,11351120489369","0,141684876971583","0,249870924956098","0,0302202044516491","7,63E-02","0,352825947098236","1,01085695372568","-0,582256903038594","-0,87487654131306",1,0,0
341364,"-0,544857769559265","0,662974923479354","-0,292404057335221","-0,857783106058343","-0,200419335322221","-0,345933036409289","9,87E-03","0,365850382772978","1,01558556491527","-0,870874563978307","2,45626364142307","4,24921096091832","-0,912480118480878","-0,228635421576967","-3,7218689567013",0,0,0
341371,"-0,12130523296736","1,66427331628137","0,110742601449672","8,16E-02","2,93E-02","0,214580710173519","-3,66E-02","0,0564417036969862","-0,0726597586802025","1,32644738976027","3,95E-04","-3,26E-03","3,00158819172229","-1,28007678123394","-1,15121487982711",1,0,0
341406,"0,193503991979213","-4,10E-02","-7,12E-02","0,508441967485258","0,622781409586034","2,68E-02","0,342097437097942","0,033981353757616","-0,17600769584722","-0,234302361742352","0,671791174099705","4,99E-02","1,23892795855613","-0,0906243711027062","-0,107365563735369",1,0,0
341448,"3,82E-02","3,05E-02","3,51E-02","5,14E-02","0,148841352504121","-0,221058698585857","4,65E-02","0,0408715371875941","-0,0690375179357088","0,141990279349174","-1,29E-02","0,442023953784555","3,57E-03","-0,092363688582538","-0,513361206356606",0,0,0
341455,"-2,64E-02","0,276298502680049","-5,97E-02","0,107363763818146","0,291317881864157","-0,109822380112015","-1,61E-03","-0,0251296416850379","0,0268418549749296","0,23104809250248","-5,75E-02","7,55E-02","0,527589269799609","-0,161462243826028","-0,281348597755418",0,0,0
341504,"1,09E-02","0,126688573927763","-8,35E-02","7,31E-02","0,436532587051763","-5,32E-02","5,24E-02","-0,152823132265237","0,0220384643735575","-0,396578588101985","-2,97E-02","-0,431959773331994","0,507136829014276","0,49303952726843","0,660078133846874",0,0,1
341518,"0,121880735323719","0,110674199082717","4,34E-02","5,30E-02","-2,59E-02","8,37E-02","3,13E-02","0,0794252904189077","0,022086714546012","-0,289161960077131","0,190262612510259","0,425017784307674","0,288180350617167","0,0665441427206378","-0,232314278066462",0,0,0
341525,"0,215077952618363","0,165540669238579","-7,58E-02","-0,104350940378638","-2,70E-02","-6,08E-02","0,102558442300953","-0,0447567929088092","0,0882497391843989","0,0315437787305999","0,267109343090573","0,14631074079538","-0,118330045780498","-0,358764798714055","-0,630544631375644",0,0,0
341546,"0,121492311114416","0,136377655346344","8,07E-02","3,73E-02","-2,04E-02","2,18E-02","0,149959294827877","0,186544431679044","0,156561753629241","0,347328692191604","0,439196704879243","-8,77E-02","0,275060294998798","-1,66101024451565","-1,04589858428296",0,0,0
341588,"4,91E-03","2,30E-02","0,119013930026387","0,130464421695388","0,290872731747074","5,50E-02","-0,161583991456011","0,00820405469041175","0,131456922104777","0,0885248042966544","8,13E-02","0,178196002027355","0,76242057501361","-0,3426273963606","-0,569006019411617",1,0,0
341686,"-4,79E-03","-2,44E-02","0,125951900258563","0,34360529674669","0,417407132905612","7,44E-02","0,250918171869113","0,248634470422522","0,149954464742265","-0,0170044667090559","6,45E-02","0,240253727433883","1,24770603541736","-0,502488580413554","-0,492403987256719",1,0,0
341700,"8,88E-02","0,184838327800206","-3,33E-02","-6,04E-02","0,120823178243062","4,22E-02","-8,55E-02","0,0794569325566545","0,00257814142092265",-1,NA,"8,12E-02","0,257080008157799","-0,367281672657244","-0,369446607922593",0,0,0
341721,"-0,1322119484403","-0,11481255008314","3,48E-02","-0,171300800714163","1,13596394223988","0,223166839323569","0,10962124889906","0,0589433512716089","0,245703045965629","0,0413945776863958","0,450349585550766","0,250844172667417","0,983265988786237","-0,992394166734544","-1,35345415798096",1,0,0
341728,"0,239332270805229","0,217638566297266","-6,86E-02","2,67E-02","0,139365533571851","8,74E-02","-0,144221896151426","-0,04689239248047","0,765582109750989","0,44514808445182","-0,549473412275609","0,289119593874091","0,442586200215249","-0,0956267648611134","-0,481882967896048",0,0,0
341756,"0,562820317360396","9,41E-02","-0,124383514361834","-1,04E-02","-5,88E-03","-1,00E-02","0,106981033563372","0,00904106156092051","0,156243253142545","0,0109802092468274","0,255890992137594","0,502360127310506","-6,70E-02","-0,481332839232142","-1,20555483589076",0,0,0
341770,"2,21E-02","9,45E-03","4,79E-02","-0,434323500069231","0,74722592213953","-0,395899428610551","-0,13382197133438","-0,929259947470579","0,0737708006440472","-0,115265831703227","-0,476641091520042","1,60928073030779","-0,368441025173164","0,964828621616542","-0,297313142878335",0,1,0
341777,"4,72E-02","-8,12E-02","-0,29402865194946","3,30E-02","6,86E-02","2,43E-03","-4,09E-02","-0,159847303272756","-0,296720797515602","0,208021531507128","0,413516419919779","0,287026315476659","-0,282237644742476","-0,00893115563346333","-0,545577313341779",0,0,0
341784,"-0,173517661889077","-7,31E-02","-0,157618830090606","-8,98E-02","1,94E-02","-0,344939104873932","-2,49E-02","0,00157060971261594","0,349505226658694","-0,266434431290335","0,12215428585874","-2,00E-02","-0,525435056686961","-0,112622028506683","-0,0886523318186624",0,0,0
341798,"0,240150271299347","0,149539472751666","7,32E-02","8,43E-02","0,131951281967655","-2,92E-02","-3,62E-02","0,00780648186040209","0,179439457941166","-0,306960808160133","-0,33999545445726","0,966828239951184","0,469953785805294","0,456302267535715","-0,0610767775914184",0,0,0
341805,"0,165691812625104","0,212193531869905","3,99E-02","7,75E-02","7,79E-02","-8,04E-03","3,14E-02","0,0481439206884035","0,0680083556835515","0,0202505773285985","0,122430232849315","0,185614727416139","0,452247267277179","-0,281922515141697","-0,450054885936",0,0,0
341903,"0,187800647605504","0,136487402802608","5,20E-02","9,01E-02","1,29E-02","2,59E-02","2,87E-02","0,0660089568214302","0,0865802132183586","-0,184036556494427","0,270948896510475","0,268718437648011","0,354362298668351","-0,20121690755367","-0,429637179383623",0,0,0
341924,"6,61E-02","0,111433367371939","-5,41E-04","4,89E-02","0,127018664587506","-9,54E-02","-8,99E-02","0,239468962727439","-0,00283935483397297","0,0921257288626268","-0,117625669577377","0,278193039801001","0,187874957183188","-0,191039843328307","-0,228250874889144",0,0,0
341945,"0,285591179269167","-0,419853615510041","0,230683358358436","0,495972223323812","0,232636775662461","0,111769630758373","2,28E-02","-0,0578356213070999","0,0985237884412897","0,184688928053602","0,327631793953599","0,435753992984658","0,46371787053859","-0,627864005219068","-1,48068415489426",0,0,0
342008,"0,268234094233531","-2,49E-02","0,443942285148511","0,189169733626012","0,212901183512067","7,01E-02","0,457489806860779","-0,078101349627668","0,068727308784352","-0,315524527372125","-1,01E-02","0,215935262031314","1,1732369459368","0,332403211895188","0,119475361909208",1,0,0
342029,"-8,69E-03","0,46768878392221","0,385717098648898","0,233075915835986","6,85E-02","0,358249214603305","7,16E-02","0,0742810440248804","0,189229345917211","0,203650998590392","0,117737742758713","0,725006134572437","2,63975652202528","-0,718794782049717","-1,75992167933868",1,0,0
342085,"0,118909710372285","-0,190632073629113","-0,143067794026884","-0,431869135916501","0,134404167424283","8,11E-02","-0,186569862949777","0,11248241559813","0,25755677402789","0,135059453721898","0,105003856357933","0,665558743964274","-0,51674321460762","-0,754701146652934","-1,62705980505823",0,0,0
342239,"-9,77E-02","1,01E-02","0,207292891620574","-7,89E-02","7,72E-02","0,110875060174787","-0,339483370853906","1,23279337927843","-0,288709006917795","0,850661573160737","-0,618323433307118","1,31188519441252","0,344084149507115","-0,121807526415513","-0,161545101024394",0,0,0
342253,"0,375212498751725","0,249813683428718","-0,136344856174018","8,56E-02","-1,95E-02","-4,16E-02","8,15E-02","-0,04682595365813","0,0408587125484716","0,00765446089983407","0,316955681086741","0,12905296085076","0,101141340281791","-0,316578571766067","-0,559512599351654",0,0,0
342260,"0,258285904561138","9,47E-02","9,92E-02","-3,01E-02","0,197411936721607","3,67E-02","-8,28E-02","-0,0327387021752106","0,0611185615513083","-0,144044329239322","0,458842761411842","4,87E-02","0,448755858523322","-0,28164421291444","-0,389581306295836",0,0,0
342295,"0,191650579642607","7,47E-02","0,154579338170122","9,44E-02","3,22E-02","-1,35E-02","-7,99E-02","-0,0561478374183636","-0,0596758816254474","-0,116221272600081","0,257769498901289","0,514174284094557","0,382784668557869","0,0134339793971407","-0,582697966037816",0,0,0
342330,"-3,21E-02","-0,21202805425217","-0,163750447795841","0,11471730340849","1,09E-02","-0,155895253160533","0,332770336463417","-0,389763192494178","0,0585312506959272","0,00434548503397141","0,659998850837875","0,858260904278545","-0,373193054999117","-0,0769437058268881","-2,27945210782433",0,0,0
342358,"0,403584061121016","8,84E-02","-0,115867622280359","0,264934000014693","8,69E-02","2,96E-03","3,39E-02","-0,0959562730347452","0,00197653185546205","-0,161624026973898","-2,30E-02","4,69E-02","0,326930852101055","0,258036929314792","0,140823694057872",0,0,0
342414,"0,291924767265578","9,61E-02","0,29942695632665","-1,45E-03","0,130340903736284","-1,61E-02","0,228162632177308","-0,0632009534587844","-0,121491688579813","-0,34756132551078","0,529850573419687","0,382724348608465","0,581701639812344","0,178550206007765","-0,212467749093186",0,0,0
342456,"-7,88E-02","0,113388409557819","-0,240264953753998","0,308766533229472","-0,308513404531313","-0,325258604169517","0,159011653940902","-0,343018861395268","0,805157776619775","0,0554959538636143","-1,55E-02","-0,270417702191227","-0,483474034008086","-0,232315658074008","-0,368495435580972",0,0,0
342498,"-0,125273706890251","7,92E-02","0,223494226817852","0,181684206130196","0,211069664529008","0,347605641774137","4,14E-02","-0,0488519943589052","0,041889119627879","2,31095986402387","-0,653565170062906","0,270920536595088","1,54651308522567","-0,136697930464307","-0,518851677303885",1,0,0
342512,"4,85E-02","1,13539563537089",-1,NA,NA,"0,15900359112858","0,263978816112523","0,115436117418637","0,220334535637808","-0,026126060638101","0,385868590110121","0,250998972333949","2,41910751099827","-0,837166006387497","-1,06044322046553",1,0,0
342561,"0,127889018378604","0,127722076765714","4,77E-02","0,184115916329717","0,246262358698756","7,07E-02","7,08E-02","0,258189595264679","0,0244129327953499","0,0890976401874801","0,210831561242036","0,269049227424186","0,866949584178843","-0,699697719511645","-0,714368077687963",1,0,0
342596,"0,458921787161443","-0,255756521318393","-1,41E-02","-6,76E-02","0,84956297014576","-0,185423310440727","-4,61E-02","0,277585216098606","-0,222207772853732","-0,0853992967460916","3,08E-02","0,623333390186468","3,08E-02","0,063218018812455","-0,190299833016699",0,0,0
342673,"-4,70E-02","0,234287603202802","-0,140241571755999","-4,58E-02","0,290588304264886","3,89E-02","0,144764506529109","-0,0606730134493114","0,095647793737676","-0,0617932101867865","0,491625201606974","6,02E-02","0,357631836955798","-0,440277088598686","-0,625669053360551",0,0,0
342687,"0,646974585965858","5,88E-02","0,40539559798129","-0,165659306294107","0,551851622802422","0,12149345510267","-0,194671834421437","-0,0903906099812961","0,178058833099296","-0,143431081264467","0,249085249628781","8,76E-02","1,16066966419446","-0,146505932833332","-0,370836524312889",1,0,0
342729,"3,70E-02","0,103866201543464","7,41E-02","-1,83E-02","0,175423674846538","0,194927908063226","-5,58E-02","0,0184040509800685","0,195851076308527","0,0603797911711097","0,130104139962726","6,39E-02","0,634879013383044","-0,459409352708649","-0,524572782837347",1,0,0
342736,"0,228685786470189","9,68E-02","0,115829396135012","1,85E-02","-0,10763195198534","0,112573160589287","0,104553676732924","0,209427149881409","0,307382222901907","0,0980669442456574","0,260059092139551","0,274833956459459","0,237479007476882","-1,18777179646256","-1,30608827938769",0,0,0
342764,"0,11557307454184","0,111070484401348","-2,13E-02","0,109138753688455","-0,148673996341549","-0,247478288490233","4,74E-02","-0,11733245143635","-0,0295531452916288","-0,297805639198157","4,43E-02","0,128515680600149","-0,227337480887124","0,371877347069067","0,196927241376194",0,0,0
342792,"-3,63E-02","2,72E-02","5,95E-02","9,04E-02","0,371810776689594","7,30E-02","0,149838609437098","0,0333509924054523","0,469616180142919","0,128751993085155","5,39E-02","7,21E-02","0,746748668309551","-0,806540441978072","-0,87426813372167",1,0,0
342827,"-0,155524404121338","0,161231158479217","-0,115721395542021","-0,101876323433625","-0,150627909496395","1,58E-02","-0,269964988179987","0,0519416755279165","0,0814157323224578","0,148859633052067","1,12388341026464","-0,243583835310919","-0,204280931597439","-1,77576047437294","-0,995956754034889",0,0,0
342862,"4,75E-02","0,198791951248262","-8,57E-02","0,271871386378455","1,48E-02","0,185117481075394","-4,10E-02","-0,132646170515761","-0,00648011003820039","-0,0821868136066531","0,305711715735306","0,137168923311561","0,676599609286854","-0,0327006733191147","-0,353951608745116",1,0,0
342883,"0,178152118029675","-6,56E-02","-2,41E-02","6,00E-02","-7,02E-02","0,278934452855511","6,92E-02","-0,00970127746908676","0,0551170844358572","0,0707659214140167","0,604075972968077","0,452456220799453","0,149317373949997","-0,794677212138515","-1,63222603623649",0,0,0
342953,"-9,81E-02","-0,365794245253638","-0,308574387643994","1,00478211770035","-0,105786458472115","-4,38E-02","-0,598601985921693","0,306904157618548","0,164979623600979","0,268339883025966","-0,294955446903959","0,466050363047558","-0,24833634166284","-0,361489447765215","-0,52728269134805",0,0,0
342995,"0,85240199169714","-0,522695286123128","0,366408505338655","-0,141432132895348","0,181976833739432","0,236938030624259","0,19996262164327","-0,437674244197493","0,0515179035924206","-0,179402868442715","0,550164123643866","0,646936851802324","-0,181331995016797","0,247836381267538","-1,2029330321312",0,0,0
343044,"0,341563237114197","-2,47E-02","-7,93E-02","6,10E-02","-2,63E-02","-2,54E-02","0,170053763912271","-0,00586583151580818","0,115124587407175","-0,713122534409129","0,737248164002671","1,61832451501112","-9,59E-02","0,447507115279233","-0,455141278002054",0,0,0
343072,"0,136382169161853","-4,67E-03","5,90E-03","0,226037041314189","3,05E-02","0,256453792534754","6,63E-02","-0,070723184420292","0,0829776539732852","0,125752049313741","0,300707005970987","0,364891205101908","0,589332894168551","-0,473624466121486","-1,16441112025106",0,0,0
343121,"0,328032077557005","0,605203486923322","-0,265146067078565","0,42063395800037","0,757076202764858","-0,206799553283279","-0,376716264039407","0,502279546341475","0,536671171984228",-1,NA,"-0,19830011787421","1,3355375593969","-0,203524733685265","0,357732294578128",1,0,0
343191,"3,73E-02","0,130484712400333","-2,05E-02","0,135361407413864","0,107485088214091","0,174872334204025","0,255358384116814","0,161531261085241","0,557327290306565","-0,258863609655017","0,957251764299795","-0,363653438170035","0,635867452529996","-1,62395044050299","-0,437534999846866",1,0,0
343240,"4,23E-02","-7,31E-02","-8,31E-02","3,69E-02","5,00E-02","0,134763329116123","-6,10E-04","0,232640919991745","0,048120582225137","-0,164044813715409","0,389943728183891","0,345916440079341","4,99E-02","-0,501163668739084","-0,639115518750815",0,0,0
343282,"-1,51E-02","5,97E-03","-3,83E-02","-4,78E-02","5,34E-02","6,48E-02","-0,180203155005802","-0,882037470552614","1,11629189181164","-0,930897457564964","6,06E-02","11,1402648879839","3,32E-02","0,981703832353472","-0,882973540024686",0,1,0
343303,"9,01E-02","-0,190803059024616","-0,134326799813371","3,65E-02","5,64E-02","0,60820704810973","-0,189201216093056","0,112910470120515","-0,0259678737157835","-0,0676785252722066","0,246383475772524","0,615929281814251","0,233522517025891","-0,259652868194183","-0,828997039102227",0,0,0
343338,"6,66E-02","0,104729312230603","1,5183970045273","6,27E-02","0,165580851987795","5,99E-02","-0,103819122564971","-0,148312769705171","0,0409985747442798","-0,0322612125492379","0,310323410036109","0,250133678737141","2,65245064128848","-0,124260413454194","-0,650225289914816",1,0,0
343359,"8,19E-02","2,22E-02","-0,184003791745041","-0,152161849749348","-0,12151073036634","-0,402625472214356","1,65192105027402","0,942035790002007","0,155453831519056","0,00776851386797485","0,20587806256336","6,71E-02","-0,628872295761195","-1,72693010339692","-0,498348014425252",0,0,0
343373,NA,NA,NA,NA,NA,NA,NA,,,-1,NA,NA,NA,,,NA,,
343401,"0,11892066382964","0,26739044966999","0,213649091801593","0,161455551767741","2,74E-02","-0,132519138736586","-0,192727312609425","0,153442276321643","-0,0519541717994303","-0,0976985970187699","0,621045789761831","4,52E-02","0,59218930216354","-0,599455316950426","-0,44939369449575",1,0,0
343471,"6,39E-02","4,29E-02","3,09E-03","3,12E-02","0,261730687464037","0,208994592935331","-8,92E-03","0,066936046754951","0,108630895816668","0,185189260282058","0,184515912271163","0,124897735496327","0,645656566795325","-0,660557705886085","-0,750768107135907",1,0,0
343485,"3,35E-02","9,00E-02","-8,42E-02","6,50E-02","0,13838187428187","9,45E-02","-2,48E-02","0,0944369991871785","0,0891475487368323","-0,228521885173874","0,260513809830151","0,260427883345872","0,324516032701681","-0,159174192684869","-0,334983626467355",0,0,0
343506,"-0,220765385655566","-0,624603539515715","1,48950108329514","-0,579302919801751","0,703382722824208","-0,376710900877293","-0,198302291907362","0,00376863182349608","5,3248497269248","-0,33525112266642","-0,690304340873742","-1,31E-02","-0,582579513117841","-0,307002931895157","-0,285081683215623",0,0,0
343527,"0,247132984907494","0,161802958375511","1,59E-02","6,22E-03","8,68E-02","-8,80E-02","-0,21079765960164","0,1017987107059","0,162793234848283","-0,12941434564371","0,187367246021529","0,201355939363335","0,177169282554218","-0,32434558267151","-0,444011883525156",0,0,0
