ID,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022,Diccionario!A1
2629769,9002605,9346148,"9924446,693","10141138,202",10472042,9964961,12626116,16083545,"19518862,85","27969027,829","31485935,885","34566764,85",
2629902,1977590,2018409,2147662,2209614,2482215,1780851,1656489,1702151,1854307,3716308,3862084,4611017,
2630084,42245548,42517338,"47124421,668",53693043,62424660,46304353,47721260,48799359,58817669,62223545,61485357,61427250,
2630196,"430933,255",446542,"232738,964","596760,311",685758,818922,540514,1340910,1786706,2090642,3182896,"3943376,944",
2631645,8682803,9973656,10641071,10332846,11430810,15321105,17205575,18491891,9370575,10284267,11116859,11804792,
2631869,8209350,8865167,9869103,6811265,7241108,9111700,9255900,10261246,10868262,11852097,9931061,8458630,
2632072,5303958,7146881,6441695,4631989,3673335,3394115,1416966,1541951,1960302,1859071,1729924,1297336,
2632135,1126403,1222126,1335483,1717153,2104362,2256082,2418886,4869501,4471848,4152218,4184033,0,
2633640,529795,497609,511582,739037,881104,757096,944194,1188223,1590123,1865615,2138009,2159523,
2635187,2600864,3335351,4222208,3424179,4171283,4595454,2515562,3600508,6089304,6571695,6478948,7025995,
2635215,3583263,4339174,4691384,4689550,5019408,6534275,6908852,7460574,8254467,8148867,11958300,12193642,
2635390,4630691,4505965,4771862,3414296,4018845,5930213,9776710,11017395,11957718,13710246,13428453,11231644,
2635894,10883084,11139247,16111358,27988935,37505921,73163960,74702172,74482391,77476701,0,81421967,75658645,
2636979,1915174,2071289,2222318,2859306,3557206,3476585,3823503,3874133,4029570,4036404,4372201,4669419,
2637112,0,0,0,5798962,6650944,6438937,7992187,7465825,7860897,8846221,1852431,0,
2637413,3875100,2207541,1986204,2361320,2483870,1955785,2690208,3357841,2860989,3122462,4059562,2818725,
2637420,36675747,37798736,37786336,37855836,38496459,44430564,45102402,42943598,43818707,44493793,44750677,45200755,
2638484,9654432,7745474,12095628,12344719,12607774,13969977,14114787,11942533,12363155,13232926,14323955,15042417,
2639345,1520786,2075415,2403819,2368296,1323842,1684562,2144252,2284623,2881236,2947412,3402301,4257672,
2640206,988609,1105901,1135483,835868,1118748,1258494,1579241,1736854,1004205,708722,805534,-1498462,
2640395,19752047,18817426,18458545,20084472,15485850,18911139,18800900,17702873,15502028,15737115,15720745,0,
2640822,1897380,1534469,1434729,2358029,2602474,2954792,2998860,2600922,2614690,2951761,2587981,2587227,
2640976,9940447,10232981,9868170,9853544,9295249,10195510,10614525,11239977,11730827,11851431,5556235,6319453,
2641214,8515529,8722952,7586227,7397395,9548154,9647537,10383939,11708525,13257165,9912688,11994888,12266192,
2641872,4853326,4351819,4682867,3924637,17056226,16350008,16406078,16761532,16931731,18989477,0,22036320,
2643524,0,0,0,0,3133877,2375106,2108728,2765543,3758918,5950481,10550326,10598976,
2643587,218505,270617,-25715,1672961,2370128,8540149,9084037,9637976,10372812,7604686,8120552,7425446,
2644770,3678607,3894710,4911879,4923901,5382556,5878898,6794427,8415758,9963178,10756999,13952564,17168795,
2645932,3630496,3768890,3727912,3698891,19286432,16744262,16671727,16524173,16389446,0,16151030,0,
2646233,1637552,1790900,1672033,2513170,2440344,4281069,3997382,4271831,4368060,4121115,"4300097,619",4100440,
2646485,3420108,4101468,8970028,8733030,8236050,10909862,10041568,11240376,12537482,12738353,14228012,14666154,
2646800,2570429,2807422,2828344,3055309,3119178,3716854,3845063,3794822,3828863,3909247,4085693,4286676,
2647521,1423651,1664109,1806011,2004119,2135855,4024000,4059682,3875449,3467357,0,2956114,3176367,
2647626,63121153,74517403,73604805,70983562,64894980,87886278,113958072,120841276,143375039,141432114,124208266,167876258,
2648823,3081579,3053569,3033960,2993978,"3735100,828",3529774,4221905,4277005,4936006,6192688,7807000,9415000,
2650265,6451148,6182435,786679,2447181,1134045,1169628,1820945,2058185,2386131,3069320,4622704,5855019,
2651238,3417241,3978667,4656156,5374779,6327579,7388733,8325327,8990103,10152445,12042776,14522947,17628988,
2651714,43908697,45465123,50086752,50982166,55571930,91111415,124759413,143836583,163847946,180199415,128617073,141430547,
2652015,14519930,14808023,14446205,13223427,12363530,11391974,11442233,11338266,11014590,11321615,13194913,16217315,
2652477,3721861,3888903,4091903,3280438,1131447,8053581,5625241,6789156,6214525,5381655,8264061,9633374,
2652610,3060032,3617590,3475365,3562754,4091495,-91380,3816790,2894825,3417613,10639490,10835355,10843035,
2652918,1934238,2362047,2509176,2840245,3224685,2795531,3388786,3703777,4658996,5773895,7628057,4550513,
2653149,3996499,6182960,8454945,9808426,11761330,16649998,21020292,27564505,33082306,41771803,49125867,75084770,
2653611,4658662,5169904,5433884,5790048,6665405,9760564,10336972,6960261,8967645,9647130,9891883,11650469,
2653912,11706627,11368061,0,11636036,9080278,11775047,11844278,12076112,12048157,11797733,12105203,12603902,
2654430,3249185,3420358,3942032,4650649,3029872,5129994,5627894,6346940,6371437,7961987,8214628,8744151,
2654983,19246537,20795672,23869948,29916237,34383675,37007275,39259000,44783000,46382000,0,54643000,63701000,
2655032,3140407,3257799,3338903,3422777,3547989,3585547,5763677,5978125,5523586,5504841,5918951,6138737,
2656047,7532310,9580834,10408543,17964779,19860085,21474705,29671458,34048567,69529916,70578741,69468476,69754329,
2656747,"1222040,091",0,"2524606,535","2581224,233",2669151,5770210,5923224,6131350,6260415,8104710,11955473,17879270,
2656985,978754,1081907,1127966,3612123,3400137,"1155666,32",1403954,1478038,1531932,1465271,1610387,1656947,
2657307,3656973,3982917,4343890,4312777,5560102,1877966,5090429,8064587,20585512,19657116,24256567,28929830,
2658756,0,4926232,5028419,4791982,9937336,9686715,9656607,8259089,6799566,6741324,9101287,9038639,
2658770,773095,1038070,1342053,405850,457845,405413,516109,611245,791542,771737,772564,773319,
2659071,24600021,24787645,25714539,6317590,6082523,7585024,8791015,9227446,9351153,20793430,22351067,23011096,
2659407,1593500,1934329,"2844866,767",4189556,8736755,8889864,9311980,8897983,9816905,12016499,13464581,16250212,
2659414,6477534,12250502,12818928,11293576,10262232,9189005,9386229,8930670,9063146,9636743,6432384,6240654,
2659540,"2327481,859",2068174,2565888,2803888,3162903,2790515,2245237,1762052,2018148,1645688,3787725,6612439,
2659673,2667083,3391771,4621959,4822997,4662651,3064728,4546329,5773881,6809135,8254457,9929975,6638700,
2659757,2137176,1976589,2337791,2424948,2494377,2695292,2434492,2754624,2662937,3491779,3130755,3126429,
2660786,4064552,4377072,4377765,4097142,4515702,11452748,10027463,10059546,9824644,9926074,9998848,10254573,
2660828,3140381,4596653,4949423,5160379,6559929,6891948,7552398,7058779,7160981,6689400,7212056,6954974,
2660905,334160501,384061505,401513441,424904937,402119067,415549920,324332373,302344082,313681520,260997587,0,0,
2662557,3048314,3384082,4163684,4894892,5631339,6702695,7093222,7690255,9606697,10489355,11177650,12318639,
2664860,2278951,2961247,2945274,2674395,3192309,2872166,3709648,4012981,4714424,4455845,3652708,2908524,
2664909,34745848,39045177,48525924,53072799,56733238,60647098,60754259,62868984,69157835,72477759,43294698,21784059,
2665399,3219458,3850678,3678358,4898341,5007359,7392341,7093351,7117951,7827557,8393340,9419293,10264327,
2665462,27902466,30736438,76366956,82445268,88131826,84295403,62268163,66861279,71453723,74753414,"78032785,676","85661187,171",
2665553,2267176,2279670,2481566,2492871,2501996,2922107,2969911,2970477,3074257,3353886,3240725,3878453,
2665651,8954155,9096000,10494138,10966862,16030601,11489797,8309104,15899365,16254970,13620583,18378835,16449863,
2665791,7021080,7192767,6999547,6853642,7251217,6964323,6719841,6386134,6678214,7295875,8520894,9593498,
2666008,6704333,6831542,6934217,7001290,6020692,7355849,7414108,"8244257,707","8657035,72",8707812,"10118855,121",8076589,
2666085,7545382,7668362,7836011,6060758,4251332,4469492,25166136,25214863,25573766,27411185,27322535,-341883,
2666099,0,0,0,0,0,6528189,6129379,6045720,5961316,0,5820810,5607398,
2666155,3293029,3437951,3599499,3750424,4342433,14025280,14503902,14362805,14538273,14666144,14967215,14806233,
2666526,5003791,7165056,5735139,6416393,5931225,5376344,3579912,6931769,6865214,0,9571161,6068777,
2667016,1836459,2107400,2357417,2575594,2954888,3269871,3650172,4088735,4537066,5042221,5140253,5904509,
2668759,3907755,4209801,4582141,5078817,13685225,13501123,14142356,15257864,15749544,15300687,14910735,14566068,
2668766,4947132,5321644,6552881,8249845,9105965,9514585,9721401,9594253,9837642,10756889,10881089,10259418,
2669116,56855712,60657523,64205939,75054318,86543049,78686927,105492798,114747293,114038211,194688737,203738594,203839650,
2669165,2010809,2236148,2016549,2528035,2656595,3604455,3475705,3384041,3350823,3666183,3827408,2980527,
2670026,1476702,1879016,9455941,9849812,9960061,9775668,5639166,19790885,20216233,20248386,19091584,17812606,
2671461,11577413,11751671,11531589,11716150,11877987,"11478724,884",11990673,12381145,12924641,13333575,13940140,13595387,
2671930,7549204,6775985,6923600,6935955,7085203,0,6429296,6962744,6790993,6853374,6808649,6798379,
2672385,29100552,31632260,34786951,31265869,37581301,49556304,49242700,56914416,64808978,61100496,63925893,57049533,
2672630,0,0,0,0,"1333192,46","1807003,129","1905836,831","2002006,435",2200307,2201295,2418068,2896044,
2672770,8750997,8684866,10016568,10156620,10212533,9516717,11707945,11735145,11838356,12102574,12306137,12168136,
2673568,4449983,4634954,4799569,5189717,5801073,9340735,10960904,11200834,11921686,11843941,11572836,10915842,
2673666,0,20540174,25796326,0,19220641,18376165,18185188,18885972,22432014,23271534,23945322,23961598,
2673813,2082004,2411487,3195132,2175353,3041671,2769448,3384857,3937801,4991614,5794699,6503975,3539860,
2674156,0,5992927,5915505,6379362,6762544,10600736,10603397,10961643,11471904,10932208,11686862,11805654,
2674212,464038,574897,647420,727784,868195,1059694,1368776,1515845,1994918,2790036,4199500,5198145,
2674667,3876319,4580819,5461966,6673207,7923040,8490293,10158331,10835612,10734467,10315437,9395477,0,
2674779,2202677,2465339,2506745,3035336,2677068,1421746,3286963,3842491,4433505,4369061,5451291,3370508,
2674968,1023916,1138453,1479771,1611507,3715638,2851031,2482976,2493979,2767808,3038033,3704457,4102380,
2675157,9299970,10088677,12717022,13872928,15090057,3788937,3793760,3689528,3466608,3342704,4176995,5540710,
2675899,1738733,1686816,1645539,1748064,1955234,2052504,2179130,2464558,2761401,8039448,8542541,3806857,
2676571,4614350,4621735,4625477,5325191,5188245,5047616,4875759,4892556,4856675,4844099,5239813,5576007,
2676669,4340314,2712173,19223034,19248102,19782063,20483460,20539313,20323022,24498454,24579319,25011746,25679443,
2677117,0,0,0,5938863,8625694,8837710,9398867,10212464,11960952,14723330,16366347,13948287,
2677607,670013,714425,799421,836250,920052,951436,1111294,1107467,2665513,2798515,2989401,2950939,
2677649,"994347,11257",911426,691893,894530,1206432,0,1421016,1536649,1679237,2148575,2839757,2647746,
2678783,23003467,25150764,26211781,26505158,26412541,25892371,29220966,32181828,35761593,41930650,49472875,26482201,
2678923,6225812,6195253,5767905,8384670,13998530,21325622,20877280,20935199,20960691,24858255,25091104,30576156,
2678958,121445844,14072995,14843152,14204084,13757015,12991630,12584861,13300215,13296862,14291103,15707105,17472973,
2678965,11104242,10769962,10407638,16646067,16464361,16052057,15987289,16315580,16891970,0,17067306,19613599,
2679105,800666,1089044,1007192,913893,562056,374157,75691,-84380,-121508,0,314802,141016,
2679147,30884119,44799630,44750482,44127644,44010399,45551851,40726842,40478681,40289320,41098446,44265463,48877130,
2679210,45614004,72347498,72229417,71493711,71896321,72406310,70100627,70380056,70311112,68863766,70905868,75463076,
2679217,1325594744,1448679000,1409463830,1362659901,1229827696,1141441206,1189821794,1184192561,1230592748,1313576729,1432553052,1522016498,
2679224,568804083,582508871,569340185,550585534,625298315,672839050,662227083,683592224,713166871,756279524,797690457,820642465,
2679231,527156886,620445747,577226173,593837508,613514000,659022359,637379160,624923645,631527258,613608451,596884529,650786034,
2679245,11427209,11773898,12453608,17312034,19531378,15093800,16116141,17887310,21051080,24144568,26733572,27363513,
2679336,48293760,53720667,54539343,54928284,61945760,68313491,74448003,60789321,68430053,62182747,70502221,83004728,
2679462,612127722,670532957,687490941,676117439,843281983,971658014,1022311996,984778124,1171939710,1166579813,1164069546,1094367459,
2679469,10006716,10141074,10863611,12541313,12998927,12232544,13423454,13785267,16605732,16699655,17049237,17087249,
2679658,196706360,216036494,252480398,240873972,222669659,154390456,175485583,316434574,260456913,269972673,274224656,267259547,
2679693,108580038,106308034,114546569,120900871,121597666,107659108,103308859,112788881,133663620,158433265,192097693,208060512,
2679840,46387868,46455977,46869224,50121145,50044923,53440805,53712396,57446794,64978216,76034535,77648275,78428233,
2680169,2939272,3091435,2394707,2307778,2730445,3021979,3735012,4166055,4466921,4629410,4090811,3822094,
2680274,28369181,36172549,36517833,36441865,36318930,33618915,33872673,34019588,34349080,34725833,36121173,36521017,
2680407,251091324,262207242,261091088,213013853,156884420,163136578,152130415,154519424,150746943,157881587,166897372,250814888,
2681555,16903671,18059080,25656761,36039876,33614002,35355448,45585670,51591105,60742805,0,77222003,81514054,
2681646,14539352,17857915,28028335,30208920,32538589,32482297,33548318,26012310,22657797,13533491,29017801,31095225,
2682290,18239556,23653932,23533920,23516938,25785420,23675424,23789172,23050810,22857047,"23047022,973",11424015,10777756,
2682710,1051552,1064427,1147695,1054250,4035789,3866255,3950663,3872542,3902624,4011140,4134886,4165715,
2683424,2046272,2184337,2105227,2854432,3204719,3825673,4316545,3641277,4795039,6264314,6337008,5608650,
2683662,3836558,4195396,4372299,4626850,4844624,5057325,5245398,6516977,5669018,0,0,5346997,
2683725,4360978,4603417,4750472,5631764,6734638,10445896,8579382,8325891,8369450,9207083,10872697,13484512,
2684278,0,3258128,8929827,9105022,9504965,9480282,9337989,9512152,9719296,9814275,10058411,10408486,
2684348,293055,393192,511128,384869,369856,619627,922253,1006915,1330292,1523242,1863194,1734546,
2684691,5525239,5533287,5542941,5536346,5601130,5614333,5691501,5762116,5737282,5817534,5858121,5874882,
2685139,1351409,1401549,1502369,1631109,1744473,1954908,2008001,2137691,2179714,2245421,2498793,2377607,
2685776,0,0,0,603545,592478,508932,468976,456864,450364,449769,504913,597866,
2685790,0,0,0,7208086,7452141,7316764,7368666,7396678,7452107,7495168,7605969,7708214,
2687750,2490781,2605640,2628714,3339933,4297822,8471500,8787795,9182076,9460175,9657030,9893005,10132186,
2688457,25590105,38943951,38127256,38499944,40898954,39397012,39100772,39503334,40009903,40004232,41441884,44862474,
2689164,61998831,68286307,73720862,79971121,84813909,103428989,119824461,140732955,169473248,213211446,267083715,331016868,
2689388,0,14225338,17509744,17306202,17812627,19271224,20390299,23070105,22794271,24537132,28262468,32867844,
2689465,12479364,12331662,17431669,17609546,17029193,18513300,22953543,24733480,29347192,33524928,47501137,48988659,
2689899,10016503,10202326,10412962,11174594,11289430,12643666,12641884,17098575,18021139,17816187,18773427,27526952,
2689969,41813803,50226026,51053709,51355863,55287901,50893436,53330332,56369976,58724466,61798482,65993593,75771392,
2690319,0,0,0,2513407,2918843,2668889,2896724,4806336,4972039,5640400,5251555,0,
2690431,225058449,223875227,228165218,213558768,170222643,166453366,173769304,204935189,203217690,248312068,254807466,259062619,
2690438,34858497,25626757,26909556,27198860,31691516,12231135,14206817,14147345,17595886,9517709,13743060,17020186,
2690830,26620262,37912890,40897594,45153018,45704310,40553750,46896174,47425282,55259391,60150344,60487125,65982783,
2691369,5924295,5696232,5630173,3807375,4679492,4598703,4895932,4808509,4631456,4755399,5016279,2854419,
2691509,4848371,5615470,6430049,5279979,6044099,6818200,7669820,8822935,9610969,10081616,9375838,9107116,
2691775,253408691,240545716,241022280,252846916,190473269,204599530,201087250,194561520,211058575,226690891,248372385,230577068,
2691782,36678562,36469067,38590246,40252139,45680139,53440471,51222701,53071044,57042098,61341985,46330032,67918870,
2691866,8780460,3762242,1709917,64949,2852943,3983280,2537331,-183015,-750370,-2015069,-1927459,0,
2692272,7624291,8207000,7596280,8273197,7887882,10234741,10253182,9634055,18411741,18613538,17680838,17692246,
2692923,14779289,15068443,14893552,16350673,16711251,10568183,13760476,15629169,16366590,16819817,16568427,24774927,
2692993,0,0,0,9876174,9721941,10018574,10387979,10458631,10871038,10665935,11301543,12611061,
2693063,4040173,4331740,4457864,6111529,6453496,6648535,7155623,7354937,8050350,"8586160,743",9376752,11768911,
2693357,14433400,13394990,13422287,12602767,10389652,8834150,8967045,8723890,8301868,8815900,9037959,8072859,
2693770,3477317,2993558,2979403,3084739,3363448,3296115,3243055,3241954,3354856,3427623,3727582,3977033,
2693826,36586035,47387454,51614620,53499697,45961705,48478541,71089258,73325940,74561554,0,80619312,83511004,
2694484,10147674,10526415,10731722,11708513,11027524,10519225,11302930,13347809,20500556,19007819,19130522,21901454,
2694722,18930451,23257000,27675433,28102417,32311697,48999900,55784460,42148293,51364782,73402236,113437853,211501944,
2696969,300456170,313843824,332602505,357112080,370827322,390944499,406494154,422262632,435107151,459984708,497393581,547295597,
2699657,1844518,2372093,2381901,1873196,1889767,2817667,3147936,3688731,9436026,7887835,7941960,7978319,
2700105,2397087,3039091,3043276,3435254,5272464,4383570,5096982,6066078,6470856,6323341,6144057,6243114,
2700126,3754346,3947928,4735656,5374511,5972618,6442646,6992823,6988790,6710329,7259686,7668438,6475907,
2700273,6831904,6671151,6707473,6770277,6840528,7754910,10494938,10741189,12629117,12544496,12535323,12832577,
2704396,4027825,4545301,"4993187,843",4815161,5580572,6959505,7250005,6286124,7196406,7256471,8040363,8951470,
2704501,824083,534002,558979,586367,574133,1608099,1731105,1732092,1739532,1756975,12534,186373,
2705019,13557360,10498581,11075139,11424808,11512739,"9243984,519",10737703,12493436,13216028,14231984,14431297,16091423,
2705453,"17302585,95023","17945039,24114",18217165,19295946,21427003,21543516,20911252,19799028,26754530,26698626,27688927,29498982,
2705551,1506762,1786140,2267272,3266706,3728612,4740638,5215390,4770003,5319963,5497884,6227644,4728026,
2706349,"441353166,541",442226680,471917426,553205097,462746372,528054917,539479233,543169321,636668185,628926912,658546934,613644222,
2706664,3117016,3108744,3020709,10975127,11709356,10541290,10758818,10744084,11054868,11356985,12759308,12000390,
2707035,19943482,60739022,62173572,63751088,64203509,71328960,71890670,73325340,74936225,77455795,79123665,80441197,
2708421,0,0,0,0,1048458,5391627,5391722,5392303,5339928,5335101,5334608,5334570,
2710360,4047499,7318450,7333337,7348189,7351938,7970917,8059722,8063036,8014180,7481137,7510355,7806866,
2710584,295800472,297926250,304998856,302498707,301213688,313825704,329514674,332148600,332382651,328615125,344465417,513862121,
2710899,851264,871521,1993994,2109084,1651738,1498433,1732722,9780260,10171330,10433931,11198126,11610867,
2711158,13014136,12957494,"22064567,115",22997308,23044829,8476505,8513775,8862529,9395424,9835788,11129993,11642922,
2711340,0,0,0,0,0,-65245,-104784,-101947,-266053,0,0,0,
2711648,9376758,10391356,10746077,13932531,15068200,16383137,33002890,33526449,34423864,31978061,33413986,35715702,
2712173,5429728,6619465,6665100,8824831,7430109,24401389,22907352,22124713,22837845,23803327,25055966,25215494,
2712250,56639378,74205017,82884148,91038125,75216131,79710608,84788232,73198732,78116197,88126337,71928844,88014699,
2712831,3346438,4266756,4504086,4397281,4476359,5214868,9316426,17142532,10829630,10154237,9982722,9284032,
2713314,1470770,1480337,1519827,0,0,1025214,904981,821984,690055,617323,552319,435696,
2714028,11051681,10555326,10160171,0,0,20733793,19749581,21299558,21401329,21008132,20891739,20924503,
2714658,0,0,2023925,2211058,2394071,"2599195,792",2776745,2971441,3195954,"2148030,886",2091938,1712001,
2714952,38854670,42472576,41926727,59709889,0,58995543,59161309,59977916,66530874,66523932,66487602,65984512,
2715029,9337647,32057337,27166989,27867097,"24689773,407",29569873,34770640,36402760,44260677,"43999245,565",50030495,70862383,
2715323,0,0,"1851936,34",1665212,1483225,1147660,1226305,1189024,1141735,1019637,871780,2273824,
2715981,2939687,5103174,5004379,5091025,5125193,2054162,2142591,2055552,2041282,2114244,2285075,2689794,
2717353,2152747,2372075,2570594,10678535,2890174,4771441,4714811,5468218,5495901,5577583,5705083,5556633,
2717787,14496220,15357646,14583953,19983790,19923605,5188068,21423347,20159875,20233207,20266553,20820172,21479621,
2718067,8011790,11709092,17691120,9588913,10120256,8259280,7726145,7299268,7630609,1460937,1675949,1727933,
2718991,4025846,5598873,"6072481,225",6790458,7252063,19274140,20515957,20152779,20601860,22394292,25222271,27258373,
2719215,"2822399,797",2895601,"2813743,414","10975845,083",11466346,11854586,12633184,12480008,12377597,12467464,"14028022,77","14208537,394",
2720426,6180815,6488267,6501967,6997698,7734181,7910581,7984923,8552534,9029522,9438465,10072837,9832641,
2720867,2572238,2906705,4221235,4613066,4954860,4740347,6509520,6398242,6137038,6550853,7570220,7311011,
2722526,30531337,37499947,40353862,43452610,45838712,52931519,57927746,54742327,64271160,70721809,81902777,82584708,
2722841,0,0,289166,332370,410897,494859,572642,652737,749724,869942,994068,1129767,
2723352,15357495,24728275,37232659,45917484,59032654,58275235,61363361,64339379,"63710356,925","55993315,483","56343826,411",49883819,
2724248,324283630,349453803,346519423,328841584,525736835,418858032,410135414,402991242,405924708,414389914,427527988,389331471,
2724360,84254290,114445459,115286198,133407351,130083819,101633479,111490039,108626436,111013905,129119361,140451986,159572148,
2725123,0,0,822582,5201271,4358289,4514914,4582528,4848973,4888294,0,5036323,5072329,
2725739,0,0,0,8968856,9052060,"8965912,828",9186448,8858669,9024778,9405336,10056164,9975060,
2727741,10929800,12125879,5963638,6902148,8290080,9882641,10134412,11688790,14250773,16608410,21412121,24597530,
2728084,14613296,14763353,14632324,15129070,16305949,16278712,16679350,16184542,17276306,16840936,"16985322,129",17292642,
2729295,3241321,3261334,3355796,3363071,3408641,3609871,4264069,4508431,4702262,5000330,5443600,4834229,
2729323,8377698,9020036,9804231,10807830,11622406,10060966,10872944,10440130,10580244,13224986,9822803,1983321,
2729904,1196939,1250437,1327760,1433213,1494205,2201879,1952104,2027976,2119025,2911865,3095170,"3466867,806",
2730226,2145893,2476960,5140294,4876846,5394699,6008244,7232516,6991539,8152233,11508094,14469646,13770827,
2731003,0,1593021,1847944,1837910,1900271,438229,478471,501522,571884,691701,809688,709459,
2731276,5573529,6017057,5584905,5697307,5715635,8375705,8177642,8308889,8559065,8639153,9433500,9704080,
2732571,"2595228,644",3516773,"3491007,176","3451702,082",4357623,16649886,15888383,19570550,19757046,19746206,17924000,16775000,
2732599,2712139,2223636,"2305285,069",2206624,2366316,2433492,2395252,2174604,2293220,2177764,2759363,"2911652,765",
2733439,1693291,1737371,2384444,2388050,6252085,6611993,6781784,7019882,7338548,7458908,7636584,0,
2733600,3879222,9847854,9603941,11967808,12330176,11494113,13402459,13976828,14459636,0,"13049977,876",24130385,
2734643,1433189,1716151,2317981,2938426,3711834,5043127,6745900,8402456,10491521,6690660,0,0,
2734699,0,3806161,4740166,5317217,5585581,6346436,7389989,7880109,8588048,9068784,8490170,7091806,
2735238,48628381,31974632,29341940,26506177,24875182,24230134,24847914,28332345,29159259,29488322,29645562,29179646,
2739291,14969749,30942304,17327491,10991417,12339090,6889780,8095703,8962786,9165030,9378892,0,0,
2740754,698774,1205201,1457253,2185596,4038044,5370445,5685728,4507767,4090284,0,1626296,0,
2741734,0,0,0,0,0,"2450438,205","2880263,047","3316638,539",3697300,4171439,4634262,3434899,
2742630,4618863,5149281,"6062268,33125","6877378,842",7216152,7002207,7356541,8360728,6474506,6784070,7314949,7376822,
2742966,14418517,15862431,16551161,17433020,18400842,22222097,26861880,30085981,34186992,38629436,45272351,53217740,
2743134,4937896,13148880,13439807,13781746,"43120158,102",13222895,19586872,24173413,25657358,27243693,30989861,"34321081,31",
2743722,3011675,3079569,3123158,3375859,3451391,7254426,7319961,7369216,7299340,7279676,7629915,6956871,
2743939,1998860,6975108,7134002,7266789,7356840,6331882,6364798,6346854,6376737,"6374945,224",6397477,6570832,
2744415,67311565,"70428256,841",71144430,75202417,81781196,75923754,81314875,89525525,89898522,103165505,115870236,124855512,
2744975,21780711,38974355,39363613,39547613,39556010,0,25329726,33710418,34212022,32649497,32451074,33279826,
2745038,1565050,1771071,1904367,4896461,7293306,3068233,4307790,7425882,5195453,4395174,4926130,2537975,
2745241,5988536,6143493,"5886968,881","6109602,57",7022372,7145774,7292671,6785413,6210457,5239660,0,4940006,
2745710,5072249,8192001,7407943,17308488,20262265,14028696,15066541,15283260,15390576,12715707,7389131,-3851879,
2745717,731712,7526047,9231417,9452956,6963770,7234930,6034882,5679257,8083868,9647718,10604368,"17023356,317",
2745892,15726092,21230872,24866201,60598835,62546231,13997371,14110188,9133749,10244645,10272330,11451386,11732031,
2746578,"1990005,8011","2135610,605","2131981,552",2017277,2064702,2236822,2485455,2877006,3297975,3642520,2689162,3406152,
2747355,0,0,0,1484529,2106610,1651777,1916353,2000375,1248340,677187,705030,917337,
2747530,0,0,0,69828143,69593542,95737387,92716291,90573331,91373022,91526384,156702145,93118453,
2747593,2183354,0,2915012,2903051,2773651,3448538,3779121,4438021,4421295,4380034,6091398,8501641,
2747803,0,617388,648926,649931,675951,127430,302172,268966,581587,88911,376691,1084661,
2747950,0,0,0,8787532,16752302,25474736,34880150,34076287,45258812,46625568,51700570,94598087,
2747971,803767,823591,872520,912289,1012039,1146604,1219574,1393385,1455708,0,0,0,
2748020,2254052,1890128,1706344,1727808,1932401,3359366,3947140,5920097,6686082,7258144,8867914,9807625,
2748125,3539000,3476064,3669967,3709028,4363176,5139830,5772424,6125084,6434115,5654772,6211900,6451553,
4306765,0,0,0,0,0,-872307,-766303,173471,1238389,1575970,2685462,2252475,
6132766,13926036,14504489,0,"17375978,089",0,14134296,14043196,8649508,6298573,3170880,3621132,4140348,
6132885,17431808,23768896,26798128,23477437,16197341,22017631,28632037,29612572,34627416,39127131,43160851,47261167,
6133277,14559612,15725384,16672289,18120520,17962134,18284422,18894239,18754544,18856420,19125603,19819142,20481773,
6133312,7478032,7342808,7310846,9727969,8880690,9558014,8957183,8922847,9069268,9613799,11055069,10810619,
6185433,55270605,56594020,60476430,74349452,79250667,74904654,77137298,76029272,82534422,88665573,127900434,112359086,
6185587,1205933,1312094,1468019,1819314,2120412,2040377,2443860,3887379,4358991,0,6430410,6956403,
6187456,34793669,40496939,40002092,39435370,62880959,62103868,61610605,64971110,65630616,65021162,65851172,65835584,
6188583,6804003,6887000,6937777,6436716,5890786,11174316,11219672,11245563,10416198,8799746,8321141,8343374,
6191684,62342760,44810011,58728835,55297392,58994580,48810282,74334607,41988177,40659869,57616083,63067138,66963233,
6192580,5902310,6196417,3364926,2748215,2976593,4311266,4269084,4283586,4596688,5669072,6247758,0,
6192839,0,0,0,0,0,5871445,6100230,6170971,6099341,6060475,6032299,6103511,
6193154,23567424,38398245,41035740,44267611,50502306,43994326,46218410,46948485,50536392,"51333697,579",59986302,64760894,
6194848,0,0,"7581298,91",5935829,5824801,5659367,5835661,5839729,5759103,5491839,5365343,-973770,
6195926,25801405,27384916,28712268,27855480,28841880,26437469,32808038,36406165,38970623,42814253,43188241,44162826,
6198565,1316134,1513806,1933018,2296883,2366609,2496278,2935341,3348668,3480313,3498781,4062650,4971091,
6200210,1684234,2028682,2924089,3323786,3970775,4451498,6048589,5792748,5877655,6321702,6542205,6648936,
6203703,17950181,19439542,21826952,24373498,28407653,25269007,26803208,27545127,33082334,32623896,34672069,35748645,
6204697,9365114,9096264,7707416,8986404,"12244513,63104",9805134,10101575,10550424,11411880,10516283,10810800,7041420,
6220629,0,2902105,"20709791,96",20862254,20980161,19993753,30269364,29848351,33168918,32414176,32262083,33646295,
6227531,10020260,9926542,16086595,14766447,18596044,21942313,22344542,32404605,32718493,33420509,34235498,34456558,
6228589,3503824,3551675,3600536,5361341,5072235,5539470,4848248,4867348,4981356,7958174,"8052422,382",0,
