ID,PT2010,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022
348441,1145893.0833333333,800108.0,781888.0,809169.0,819478.0,1166323.0,1358454.0,1464393.0,2249934.0,1102992.0,1089238.0,1075809.0,1032931.0
348588,7818092.630083333,2801911.362,2934187.0,8970177.333333332,15006167.666666666,21042158.0,20607692.199,19937266.0,1061176.0,364094.0,364094.0,364094.0,364094.0
348945,7016604.083333333,4729877.0,5694641.0,6363144.0,6484860.0,6951081.0,7137129.0,7204775.0,7235950.0,7584727.0,7517189.0,8433600.0,8862276.0
349008,18799985.05925,22458096.0,24035187.0,24152468.0,21712905.711,14642845.0,15702479.0,15825943.0,16334587.0,17773068.0,18547726.0,18588567.0,15825949.0
349169,4016099.985,2829973.0,3212750.0,3838677.0,4503573.0,4666023.0,5163015.0,4469451.0,1235035.0,3425178.0,4679051.82,4391334.0,5779139.0
349225,1716453.6666666667,1465107.0,1451954.0,2944659.0,741963.0,554643.0,372978.0,80986.0,-702067.0,3681011.0,3386639.0,3300507.0,3319064.0
349253,12088933.083333334,10612300.0,13255484.0,14322963.0,16148442.0,11083783.0,10019475.0,10106071.0,10742153.0,11427665.0,12577577.0,12419159.0,12352125.0
349330,16935259.25,10461663.0,13384302.0,14740849.0,17377247.0,17091642.0,17154007.0,17432932.0,17951214.0,18457999.0,20669371.0,19395850.0,19106035.0
349435,6568032.75,637358.0,646331.0,684740.0,726327.0,795208.0,6247243.0,5955026.0,15836873.0,15929703.0,15035559.0,9928884.0,6393141.0
349442,2911118.7072500004,985949.0,907543.487,1235602.0,1635914.0,2293120.0,2171112.0,2775688.0,3461142.0,4111928.0,4263685.0,5095871.0,5995870.0
349498,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,198035899.0,190566762.0,205505036.0
349617,3728964.75,1315630.0,1808855.0,2325301.0,2465065.0,2714223.0,4562911.0,4625332.0,4650423.0,4730395.0,5024213.0,5239300.0,5285929.0
349715,34521356.166666664,17549573.0,16322969.0,15156425.0,3999957.0,8912285.0,43823054.0,51682798.0,47802289.0,55085842.0,53341839.0,54625176.0,45954067.0
349869,5267614.833333333,4182707.0,4131575.0,4185679.0,4281592.0,5041037.0,5318757.0,5566320.0,5940287.0,5914317.0,6088935.0,6139524.0,6420648.0
350275,3059242.3333333335,3078541.0,3451950.0,2703995.0,5730350.0,5129456.0,6369178.0,4228901.0,1596902.0,1193633.0,1118181.0,1071419.0,1038402.0
350415,2147138.3333333335,338396.0,550114.0,778378.0,1067350.0,1371243.0,759602.0,1618311.0,1281778.0,2565694.0,3476709.0,5036509.0,6921576.0
350716,11135801.6395,8997004.0,9381269.0,13476305.0,13168025.0,13136961.0,15229004.0,6476556.0,9305475.0,11176368.0,11034274.674,11100619.0,11147759.0
350772,16858240.583333332,4130584.0,4619915.0,5126720.0,10329789.0,10770340.0,20949397.0,21698662.0,21478197.0,22980523.0,24395489.0,26583843.0,29235428.0
350975,19213554.166666668,10850640.0,12938582.0,12899080.0,13578012.0,14688135.0,15311569.0,17010060.0,19588981.0,23074708.0,26385571.0,29737050.0,34500262.0
350996,7723933.583333333,1786849.0,2295438.0,2493392.0,3709184.0,5051856.0,6698314.0,7874170.0,10454318.0,11393072.0,12648486.0,13814366.0,14467758.0
351087,7610242.333333333,2456610.0,4019560.0,4462000.0,7444826.0,8173910.0,9122998.0,7525298.0,8190194.0,8015355.0,8389663.0,11591940.0,11930554.0
351185,,,,,,,,,,,,,
351353,6011819.098833334,993667.0,1278287.0,1536916.0,3498115.186,5910996.0,7954310.0,8784718.0,9021109.0,9727405.0,10450306.0,6393203.0,6592797.0
351514,15988512.416666666,6565195.0,9034548.0,7609340.0,6928090.0,10104063.0,12826745.0,15435521.0,18905872.0,22648382.0,26202741.0,24906507.0,30695145.0
351528,12355565.5,13301242.0,12537149.0,12707257.0,12747284.0,12166214.0,12678026.0,12446449.0,12269912.0,11716659.0,11723154.0,11986720.0,11986720.0
351556,1747189.625,703843.0,1129399.0,1197908.0,1345672.0,1102095.0,1163117.5,1224140.0,1394204.0,1606617.0,1816120.0,1853015.0,6430145.0
352116,3180570.4166666665,2046949.0,2275643.0,2473363.0,2708715.0,2837702.0,5270091.0,3219118.0,3457066.0,3448128.0,3429193.0,3409248.0,3591629.0
352158,1951384.3333333333,1684166.0,1687726.0,1760102.0,1658646.0,1743875.0,1823942.0,1796405.0,1849509.0,1990311.0,1989278.0,2728624.0,2704028.0
352249,12468269.0,6498753.0,7431062.0,7411808.0,7754637.0,8140626.0,15547770.0,15604354.0,15795523.0,16033062.0,16296257.0,17091642.0,16013734.0
352529,20291512.416666668,5902736.0,6621846.0,8407236.0,12140497.0,13487685.0,36570775.0,36956491.0,24143222.0,25100159.0,25367785.0,24573253.0,24226464.0
352550,,,,,,,,,,,,,
352606,32432115.5,15765113.0,24455190.0,28454636.0,30512876.0,33706887.0,35383685.0,37163871.0,29656267.0,32412014.0,35075087.0,44355697.0,42244063.0
352760,16347513.132749999,1054472.593,1175744.0,1882521.0,2300954.0,2554052.0,11790031.0,21026010.0,21810551.0,31102077.0,32216909.0,33331741.0,35925095.0
352914,35279376.083333336,14425241.0,16578647.0,17972511.0,21709294.0,25860906.0,28683009.0,32316665.0,40839479.0,44736145.0,46055666.0,57822028.0,76352922.0
352984,11895450.416666666,3343951.0,3427482.0,3938741.0,4658028.0,15273517.0,15348500.0,15814838.0,15906798.0,16068418.0,15993706.0,16428290.0,16543136.0
352998,13552974.5,2692972.0,5848462.0,7060825.0,7961385.0,10633544.0,13669761.0,14183094.0,16861251.0,17227295.0,18325167.0,23012780.0,25159158.0
353075,5353522.208333333,3682190.0,3820572.0,5031761.0,5749293.0,6071026.0,4332959.0,4581461.0,4737052.0,5733120.0,6252166.0,6834277.5,7416389.0
353159,3281267.75,3057359.0,2775948.0,3052303.0,3054797.0,3190968.0,3118331.0,3059408.0,2370631.0,2953831.0,3532036.0,4100250.0,5109351.0
353495,4512671.166666667,3114639.0,3127654.0,3359439.0,3408610.0,4309795.0,4758637.0,4431776.0,4667473.0,5397751.0,5552782.0,6070680.0,5952818.0
353509,5349709.916666667,3283027.0,4158886.0,4782817.0,5048237.0,5517032.0,6707831.0,7465806.0,4142502.0,3609263.0,4536340.0,5939434.0,9005344.0
353551,6505044.75,6118980.0,5900509.0,6504096.0,7184317.0,6708533.0,6843599.0,8674906.0,7066200.0,9252778.0,11363963.0,1338621.0,1104035.0
353558,20160608.083333332,13470804.0,14080243.0,15225383.0,15738279.0,14991323.0,16617842.0,18384051.0,20295340.0,23861076.0,27287727.0,29759525.0,32215704.0
353733,21747876.333333332,12909740.0,19498846.0,21101920.0,28106214.0,21678047.0,16839573.0,16812157.0,17212868.0,17317384.0,17335031.0,17433523.0,54729213.0
353810,2033484.914015,1365469.82423,1473658.51901,1303735.23397,1226659.39097,2624737.0,1868752.0,1897156.0,2212039.0,2795347.0,2332345.0,2596554.0,2705366.0
354139,4468590.791666667,2729689.0,3178202.0,3422631.0,3686193.0,4133208.0,3793090.0,3868491.0,4173087.0,4518492.0,5718890.5,6919289.0,7481827.0
354195,1519370.2744166667,2370434.0,2435736.0,2370510.0,2204794.0,2308353.0,1209319.0,1276402.0,1131901.0,1231667.0,470573.0,731484.293,491270.0
354314,8690955.5,3104379.0,9622724.0,9627354.0,9869072.0,9740462.0,8819716.0,8759432.0,8761485.0,8597820.0,8556515.0,11846439.0,6986068.0
354398,37005684.75,25563669.0,34813262.0,36081200.0,36025430.0,40395503.0,36075193.0,36183942.0,39437916.0,39643791.0,39648006.0,39923919.0,40276386.0
354412,3897797.8333333335,1945619.0,2682518.0,3309304.0,3607959.0,4354939.0,4952531.0,4976209.0,4048134.0,4265279.0,4358062.0,4134981.0,4138039.0
354461,2649319.346768333,1085352.0,1240766.59918,1390714.0,2878607.10704,2868958.0,2843441.0,2977203.0,3009395.0,3213888.0,3180875.455,3416647.0,3685985.0
354496,5177852.416666667,3534110.0,4162912.0,4439132.0,4761842.0,4980245.0,4579073.0,4587050.0,6209548.0,6178170.0,6738138.0,5925013.0,6038996.0
354916,11134295.25,4289784.0,5309575.0,5529529.0,6768906.0,8149527.0,8730206.0,8958546.0,10702759.0,13709181.0,16275214.0,18208541.0,26979775.0
355077,,,,,,,,,,,,,
355147,14991395.0,23473436.0,24776039.0,25199209.0,29298111.0,15240807.0,11772739.0,12227747.0,5302003.0,6996220.0,8542956.0,9286388.0,7781085.0
355154,23054658.75,5678014.0,5932173.0,5800501.0,5797440.0,7197643.0,8063088.0,39434949.0,39481608.0,39667134.0,39803481.0,39921333.0,39878541.0
355343,3505463.8930833335,3203530.0,2726522.0,2737461.0,2405421.0,3157171.0,3222973.0,3490299.0,3452054.0,3716246.0,4051167.156,4784112.561,5118610.0
355602,16162585.5,3349864.0,3970676.0,5258409.0,8606391.0,8827143.0,14235328.0,18820377.0,25095601.0,26365345.0,26467495.0,26538064.0,26416333.0
355644,4107306.5833333335,5082000.0,5699122.0,5835143.0,6203629.0,6637481.0,3088561.0,3915369.0,3023080.0,5309062.0,1325860.0,1464400.0,1703972.0
355847,26945114.5,12669143.0,15389141.0,15735406.0,81352665.0,16414780.0,17454273.0,38732380.0,19269227.0,20616580.0,20880703.0,23823062.0,41004014.0
355910,7181675.215583333,3618156.0,4545852.0,5532325.0,6125687.0,7977984.0,9185427.0,6574253.0,6415368.0,7555900.0,8431258.0,9201443.587,11016449.0
356106,7254654.416666667,7456703.0,7566894.0,7148761.0,7280389.0,7376861.0,7087655.0,7115780.0,7146960.0,7171191.0,6768617.0,7142892.0,7793150.0
356127,5652071.583333333,3328656.0,3682287.0,4479172.0,5637472.0,5721193.0,5634658.0,6152604.0,6373357.0,6626764.0,6481753.0,6671717.0,7035226.0
356155,6409438.083333333,2074501.0,2994093.0,6134354.0,6228924.0,6494482.0,5999490.0,6660827.0,6993661.0,7573167.0,8400669.0,8614907.0,8744182.0
356295,134448451.66666666,82567361.0,85162900.0,97400996.0,109639092.0,121877188.0,134115284.0,146353380.0,146671402.0,148618433.0,153827925.0,183893783.0,203253676.0
356302,22406956.802583333,10885215.0,15434937.379,17489464.913,15881023.339,20503576.0,23395041.0,24853384.0,26616773.0,28528595.0,29347295.0,30727098.0,25221079.0
356309,17796844.5,9363489.0,9620511.0,9842695.0,9513085.0,19919874.0,19267387.0,21569805.0,22093254.0,22494868.0,22888467.0,23311948.0,23676751.0
356974,8220792.583333333,5342551.0,6188682.0,7090380.0,7832009.0,7771052.0,10861620.0,11412054.0,11451513.0,7832277.0,10671344.0,7963845.0,4232184.0
357016,121398562.375,82540564.0,88836820.0,100431329.5,112025839.0,120002338.0,127978837.0,108721656.0,143249073.0,143249073.0,143249073.0,143249073.0,143249073.0
357198,26067311.545454547,26067311.545454547,1748116.258,11386576.022,16632947.0,16781241.0,16917472.0,36305382.0,34505933.21,37055039.51,37614104.0,38240531.0,39553085.0
357352,2679867.18675,1275974.0,1716840.0,1901092.0,2157417.0,2312272.241,2405690.0,2582993.0,2837475.0,3131702.0,3512167.0,3797428.0,4527356.0
357359,11416379.636363637,11416379.636363637,7649247.0,7625418.0,9726096.0,3037167.0,11313905.0,13188105.0,14460166.0,15134804.0,17142611.0,12132182.0,14170475.0
357464,11954469.666666666,6211813.0,5858704.0,7122457.0,6585670.0,5934208.0,5510723.0,10677136.0,15082219.0,18262195.0,20656430.0,20635496.0,20916585.0
357639,5692625.666666667,9937444.0,10592886.0,10769411.0,11127281.0,3495839.0,3164028.0,3310349.0,3532390.0,3095470.0,3095470.0,3095470.0,3095470.0
357695,2898407.1666666665,1239149.0,1567997.0,1931370.0,3048998.0,2568609.0,3084826.0,2944229.0,3393340.0,2894267.0,3302815.0,4005784.0,4799502.0
357891,2811943.5,1913068.0,1926434.0,1967794.0,2073037.0,2197741.0,3167970.0,2940915.0,3322213.0,3246013.0,3203025.0,3623935.0,4161177.0
357905,146261622.5,146261622.5,146261622.5,146261622.5,85803086.0,100917720.125,116032354.25,131146988.375,146261622.5,161376256.625,176490890.75,191605524.875,206720159.0
357954,4230878.333333333,2914009.0,1685349.0,1900491.0,1961212.0,3509367.0,1324204.0,5423161.0,6082112.0,7176669.0,6125077.0,6626253.0,6042636.0
358150,1533711.0,313115.0,396775.0,420745.0,433194.0,842280.0,1298777.0,1705243.0,2302603.0,2059118.0,2596280.0,3521111.0,2515291.0
358283,24887215.75,11881589.0,13552551.0,15261636.0,17069787.0,17966780.0,18198015.0,20397911.0,18763838.0,24344475.0,33602804.0,47596910.0,60010293.0
358367,10067950.583333334,7424436.0,8887189.0,9138495.0,10589161.0,6134509.0,10268341.0,9021850.0,8953913.0,9739125.0,13709458.0,13795438.0,13153492.0
358514,16961659.916666668,13380697.0,14112278.0,17069485.0,19610251.0,16416049.0,16337643.0,17520059.0,17746029.0,18107889.0,18666870.0,15596667.0,18976002.0
358850,5064533.583333333,2494110.0,2795710.0,3416378.0,4122950.0,4623455.0,4357676.0,4668408.0,5152039.0,6135523.0,6668491.0,7251142.0,9088521.0
358997,8587897.5,2618663.0,2723392.0,12546451.0,11193945.0,9841439.0,8488933.0,8371918.0,8819419.0,9420467.0,9483071.0,9563851.0,9983221.0
359186,74429600.33333333,29937668.0,35195423.0,38156962.0,88745289.0,96006668.0,84393845.0,84729419.0,83738966.0,86081713.0,86258275.0,87582772.0,92328204.0
359431,3518894.0,1460741.0,1443779.0,1441287.0,1669615.0,2050228.0,2466762.0,2854125.0,3425441.0,4269079.0,5362885.0,7531941.0,8250845.0
359438,14155292.25,7175974.0,9318611.0,11188151.0,13061073.0,14844861.0,17687704.0,8543002.0,9160489.0,14931695.0,19078100.0,21797857.0,23075990.0
359459,39295481.0,27757533.0,34420013.0,36266588.0,39669774.0,44011268.0,40576373.0,38299954.0,40271956.0,43020798.0,48944574.0,39264422.0,39042519.0
359697,1299946.25,1633788.0,1679294.0,1550477.0,1339199.0,1318483.0,3116005.0,3175591.0,3073385.0,654952.0,-20061.0,-960879.0,-960879.0
359928,5001090.083333333,2010766.0,3054028.0,3446238.0,1765212.0,2865732.0,5340739.0,5920132.0,6611646.0,7459685.0,6505246.0,7938484.0,7095173.0
360082,6961711.833333333,4753917.0,4979047.0,6142791.0,6911300.0,7566327.0,7626781.0,7343096.0,7395150.0,7301883.0,7411302.0,8136092.0,7972856.0
360124,1169642.5833333333,1283222.0,1237409.0,1279303.0,1107126.0,897463.0,999260.0,1057793.0,1156873.0,1171484.0,1198560.0,1250788.0,1396430.0
360173,3288683.4912916664,2156533.0,2202356.0,2266035.0,2767471.0,2452852.0,3055691.0,2602881.0,3449342.0,3980834.0,4112158.597,4843402.2985,5574646.0
360201,2041720.1666666667,809733.0,927054.0,1059098.0,1155840.0,891638.0,1689037.0,1959176.0,2214337.0,2556661.0,3152082.0,3719427.0,4366559.0
360726,3443104.6666666665,2425969.0,2455524.0,2478772.0,3329342.0,3489994.0,4579659.0,3441757.0,4010643.0,4020100.0,3346728.0,3667218.0,4071550.0
360740,17260479.04,3879030.0,4912901.0,6101194.0,7319123.0,9478091.0,13079934.0,18283439.0,21415776.0,24899195.0,29918258.0,30815042.48,37023765.0
360817,6126957.916666667,3220999.0,3140570.0,3676766.0,3889569.0,3941399.0,6209207.0,6447755.0,7789196.0,8839709.0,8969025.0,8381894.0,9017406.0
360873,8942697.083333334,2627192.0,3469262.0,4215301.0,5519310.0,6154441.0,7351762.0,7827704.0,9958789.0,10134362.0,9703847.0,19767113.0,20583282.0
360929,11553293.25,4897496.0,4715523.0,5044540.0,5778453.0,6750072.0,3108421.0,3333804.0,20105538.0,21226418.0,21226418.0,21226418.0,21226418.0
360957,4271589.49225,7344173.0,5921314.211,5860718.0,5969885.642,7320784.054,2371219.0,1556376.0,2595251.0,2808842.0,2818610.0,3956499.0,2735402.0
360964,4386913.519833333,2997663.0,2981959.0,3419610.0,3951380.0,7685899.0,5935093.0,6064762.0,1894920.0,3207562.0,4006717.238,5806126.0,4691271.0
361573,5071238.325333334,2048883.885,2851349.697,3653815.509,3755469.0,4565062.0,2467065.813,2878591.0,5412452.0,5766530.0,6835899.0,10100614.0,10519128.0
361706,5393049.833333333,2495663.0,2921771.0,3566930.0,4524925.0,5674537.0,6814832.0,7205615.0,6516550.0,6317593.0,6209234.0,6234474.0,6234474.0
361874,6449333.583333333,2794964.0,3228439.0,3355886.0,5340947.0,5976544.0,6817600.0,5683272.0,8628881.0,8602310.0,8531564.0,9215798.0,9215798.0
361986,2199505.75,654728.0,834597.0,822577.0,1050090.0,1152947.0,1669159.0,2185371.0,2386268.0,3004109.0,4061547.0,5060289.0,3512387.0
362000,9760800.5,4466792.0,4682577.0,4862157.0,4841638.0,12780016.0,11949151.0,12220557.0,12086133.0,12332029.0,12428677.0,12489191.0,11990688.0
362035,4998298.5,2261016.0,2652597.0,2612895.0,2866161.0,3740584.0,4619049.0,7069779.0,6786318.0,6808187.0,6856637.0,6862024.0,6844335.0
362987,6993013.416666667,3366762.0,3830323.0,4387188.0,4977074.0,5860172.0,6996112.0,7454502.0,7847000.0,8357512.0,8818898.0,10458374.0,11562244.0
362994,8466304.083333334,2379456.0,2971813.0,3049889.0,6613978.0,3792386.0,8139581.0,8615631.0,10195861.0,12642261.0,13244913.0,14109788.0,15840092.0
363197,4608755.534666667,3524446.0,3566151.0,3901054.0,8829859.0,9595843.0,4602940.0,5496366.0,2493130.0,3746114.0,3932123.416,4075285.0,1541755.0
363351,4449266.25,3387687.0,3546916.0,3819815.0,3840232.0,4467377.0,3362893.0,3486879.0,3760529.0,5609950.0,5681273.0,5802909.0,6624735.0
363421,57988114.583333336,15474005.0,19193461.0,39571368.0,67779194.0,86675035.0,28921972.0,41503243.0,66441837.0,56205984.0,59021337.0,100010290.0,115059649.0
363547,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0,75576554.0
363694,67261347.66666667,20770063.0,24808486.0,34061227.0,40338400.0,44455583.0,92802962.0,81822107.0,79411817.0,92939755.0,92779001.0,90684541.0,112262230.0
363841,12081825.333333334,1654179.0,1959507.0,2258966.0,3078123.0,4574086.0,6687976.0,9592045.0,14362493.0,20697784.0,26585541.0,27230548.0,26300656.0
363918,43870378.72291667,64776199.0,70062370.0,59334869.0,66460720.0,-5096888.0,28094392.0,27635780.0,19186993.0,47545286.0,43248444.675,40964131.0,64232248.0
363925,1438011.4166666667,570400.0,805782.0,1165174.0,1551043.0,2092554.0,2285045.0,1881089.0,1640259.0,1523479.0,1183431.0,1231560.0,1326321.0
363932,2743306.5,2061079.0,2020953.0,2274257.0,2348060.0,2375276.0,2854494.0,2908797.0,2814371.0,2901188.0,3617379.0,3978351.0,2765473.0
364121,6558790.892999999,9470307.0,9069508.716,9086476.0,9448359.0,9491236.0,3218263.0,3298097.0,4143963.0,4920234.0,5526080.0,6074347.0,4958620.0
364338,102385916.95833333,38275347.0,41670708.0,40564518.0,50899917.0,83510629.5,116121342.0,125620145.0,137998439.0,129259824.0,138859181.0,141265064.0,184585889.0
364380,3085805.0833333335,1918233.0,2122202.0,2327633.0,2501059.0,2634908.0,2745408.0,3039943.0,3198039.0,3401301.0,3818648.0,4593369.0,4728918.0
364394,41482184.75,8529786.0,12494841.0,12566587.0,17843193.0,21472457.0,28213969.0,34854089.0,25785249.0,38939069.0,64457432.0,99962865.0,132666680.0
364660,16311780.083333334,12134228.0,13116361.0,12844551.0,14246633.0,12721542.0,12452133.0,17074892.0,18385538.0,20620981.0,21290176.0,19958565.0,20895761.0
364695,18663712.083333332,7388054.0,9706499.0,6988030.0,11277760.0,5419735.0,11299506.0,7028328.0,10571606.0,18590386.0,31225851.0,44998786.0,59470004.0
364807,8512472.833333334,5104815.0,4914277.0,4792520.0,7773854.0,7709097.0,7932219.0,8151965.0,10077458.0,10171232.0,10822113.0,11383460.0,13316664.0
364835,763982.5,514140.0,480204.0,283488.0,251219.0,400851.0,756514.0,824231.0,896810.0,944388.0,1402721.0,1165498.0,1247726.0
364982,22092568.416666668,7485964.0,10666595.0,13743511.0,18245407.0,23981499.0,19825590.0,21473701.0,23135246.0,23669496.0,26899005.0,32918878.0,43065929.0
365031,8233110.097363636,8233110.097363636,2488446.06,1466579.511,158556.0,-1024091.0,6641757.0,7224807.0,15684405.0,15344795.0,14648729.0,14192985.5,13737242.0
365066,5543584.166666667,3316897.0,3563055.0,3298945.0,3212129.0,3894815.0,3913745.0,2548018.0,3652381.0,5419361.0,6810248.0,11397572.0,15495844.0
365220,8374869.666666667,1572531.0,1387786.0,1751691.0,2337038.0,3178047.0,3251345.0,7006020.0,10152931.0,11996275.0,12477457.0,19624977.0,25762338.0
365437,15464025.666666666,3701730.0,5153545.0,5737120.0,7319610.0,8739262.0,10884823.0,13288391.0,14873327.0,22477537.0,25033402.0,32524008.0,35835553.0
365584,50781579.916666664,29408977.0,88428488.0,103535883.0,107521598.0,59356952.0,41611632.0,38349006.0,28590806.0,34090208.0,43235294.0,15941548.0,19308567.0
365647,9170695.333333334,10407551.0,9841421.0,13980014.0,14063904.0,7865647.0,7278881.0,7758465.0,8211298.0,6353375.0,6100950.0,7364323.0,10822515.0
365927,14968091.285714285,14968091.285714285,14968091.285714285,14968091.285714285,14968091.285714285,14968091.285714285,15326599.0,14989631.0,14903225.0,14889296.0,14889296.0,14889296.0,14889296.0
366060,2230969.0,1965008.0,2097688.0,2124848.0,2077895.0,1829947.0,2884016.0,2703871.0,2582507.0,2415187.0,1790749.0,2226614.0,2073298.0
366179,7225660.774,23734278.0,23959814.0,7802428.0,5469717.0,1234331.0,1863319.0,-12298051.0,2607072.0,7424646.0,3550241.288,6329042.0,15031092.0
366207,5850975.583333333,2475352.0,1796464.0,1979385.0,2823517.0,2928246.0,5031387.0,7647973.0,8291309.0,8564944.0,8330243.0,9151062.0,11191825.0
366249,8258482.833333333,3992960.0,5326332.0,6862565.0,10027640.0,10542782.0,10552473.0,6559908.0,5542934.0,5389785.0,6848686.0,13689044.0,13766685.0
366277,9691972.25,8663875.0,7431916.0,8225030.0,8411471.0,8807690.0,7678608.0,10411445.0,10269993.0,9706987.0,10388891.0,12329569.0,13978192.0
366375,4339350.333333333,2612555.0,3594132.0,3625578.0,3068270.0,4944705.0,5450887.0,5862535.0,4431146.0,4554437.0,4566244.0,4603776.0,4757939.0
366480,8175354.583333333,4215855.0,4726079.0,5031190.0,5889184.0,8245400.0,8482809.0,7151464.0,9237744.0,10846486.0,10144221.0,12562320.0,11571503.0
367096,7403439.583333333,5591578.0,5620558.0,5702794.0,5791427.0,5853345.0,7519231.0,8241085.0,8634203.0,8724471.0,9015994.0,9041868.0,9104721.0
367145,59646190.583333336,9208611.0,9831974.0,10968857.0,14224204.0,15671892.0,55563538.0,76550343.0,63691644.0,115010806.0,115010806.0,115010806.0,115010806.0
367229,4893611.333333333,1816574.0,2227864.0,2368772.0,2656078.0,3143793.0,3629174.0,3971610.0,4861403.0,6050984.0,7249711.0,9536428.0,11210945.0
367257,13318724.0,8201149.0,9958520.0,10603293.0,12726853.0,12936964.0,12124024.0,14971719.0,14621996.0,14627385.0,15304913.0,16484802.0,17263070.0
367264,14487569.29875,5763708.0,8358167.0,8442683.0,13303836.0,14423232.0,13816294.585,15270319.0,16494153.0,17157956.0,17903523.0,20176617.0,22740343.0
367446,1705272.0,1394478.0,1327015.0,1570570.0,1587799.0,1617802.0,1610545.0,1696307.0,1581466.0,1827163.0,1901766.0,2032596.0,2315757.0
367516,20657811.262303334,6253567.0,7651094.80064,11743381.0,14223577.0,20549874.0,23805083.0,24227048.0,24330038.0,26614327.0,28164954.678,30820025.669,29510765.0
367558,5639245.833333333,1353979.0,1747966.0,5116995.0,4922839.0,8825965.0,8882470.0,10494762.0,9406513.0,9899224.0,5039066.0,614993.0,1366178.0
367607,2280979.5,1324363.0,1426274.0,1464142.0,1635149.0,2058543.0,2800627.0,2871552.0,2698652.0,2713957.0,2805696.0,2737858.0,2834941.0
367705,3021545.4759166664,2961260.0,2447676.0,2254531.0,2574026.0,2337548.0,2051764.711,1949344.0,2163934.0,2654487.0,3228715.0,5004017.0,6631243.0
367740,10352317.708333334,1278210.0,1564867.0,1851524.0,5003260.0,9567124.5,14130989.0,14324312.0,14238709.0,15138604.0,15513920.0,15574943.0,16041350.0
367817,62559520.666666664,10004179.0,14456013.0,49850874.0,56739103.0,64498713.0,73768466.0,76538552.0,76646805.0,77850876.0,78843659.0,85655859.0,85861149.0
367887,22915691.083333332,10954515.0,13469145.0,15719262.0,15226535.0,16599014.0,23752379.0,24045387.0,27780715.0,31457123.0,31991894.0,37956090.0,26036234.0
368055,4568593.333333333,2047988.0,2000807.0,3286772.0,4784053.0,4904366.0,4830599.0,5211475.0,5253074.0,5506026.0,5419532.0,5727530.0,5850898.0
368258,15609834.375,2249738.0,4237833.0,7030999.0,8444524.0,11370080.0,16741071.0,16763554.0,23069231.0,22730565.0,23690099.5,24649634.0,26340684.0
368587,18280210.833333332,7940263.0,8859855.0,18635282.0,22224284.0,23187646.0,22275586.0,17143849.0,17740590.0,19818490.0,21595439.0,24832535.0,15108711.0
368636,3867799.5,3477615.0,3990385.0,4116095.0,4134812.0,3978494.0,3676474.0,3216347.0,3673180.0,3959489.0,3930121.0,4058125.0,4202457.0
368748,3155654.6666666665,601300.0,761512.0,1058939.0,4488471.0,5660462.0,3924714.0,3038036.0,2638393.0,3801213.0,2935264.0,4147598.0,4811954.0
369343,771918.0,1714861.0,1800084.0,3092868.0,4226983.0,2680077.0,1327371.0,400494.0,943095.0,797785.0,-507449.0,-2736440.0,-4476713.0
369462,21604795.75,10704907.0,11954172.0,13853273.0,14833737.0,15199780.0,22082834.0,21645237.0,19913028.0,24990422.0,28821404.0,47118640.0,28140115.0
370001,2629938.9429166666,4975.0,-486760.685,48580.0,88825.0,140229.0,5232631.0,4920611.0,4791446.0,4438357.0,4124916.0,4127729.0,4127729.0
370148,24587453.5,9342850.0,15369546.0,16823128.0,18301113.0,19437133.0,24033718.0,22531820.0,27043217.0,29189404.0,31279523.0,37647002.0,44050988.0
370204,1581147.6666666667,1272289.0,1302739.0,1324202.0,1539530.0,1672022.0,2386932.0,2551585.0,2030880.0,2077788.0,845166.0,967369.0,1003270.0
370393,11386385.826083332,519845.974,426280.142,428192.875,427833.961,7274819.640666667,14121805.320333334,20968791.0,18456966.0,18484637.0,18523280.0,18492751.0,18511427.0
370400,4786697.083333333,5185967.0,5729031.0,5760150.0,5592662.0,5230102.0,5615691.0,5446260.0,5658134.0,4124164.0,3026982.0,2860207.0,3211015.0
370575,3445868.25,1729087.0,1805483.0,1832036.0,1041738.0,2053626.0,2056706.0,2482867.0,3501156.0,3618217.0,6473439.0,7378032.0,7378032.0
370659,14903732.041666666,5757565.0,5840881.5,5924198.0,6063960.0,6304304.0,20310366.0,20498723.0,20786525.0,20584669.0,20951164.0,20978994.0,24843435.0
370666,26723190.75,14715629.0,15542027.0,20833928.0,22509074.0,21363638.0,24032766.0,27353952.0,23381605.0,31401086.0,29492625.0,44717531.0,45334428.0
371058,11088481.824083334,9325671.0,10944461.0,13474261.0,13980702.0,13171213.0,14047711.0,12365820.0,9067167.0,9114053.0,9072205.0,9205062.0,9293455.889
371065,5791049.416666667,864413.0,1057043.0,2090552.0,3272402.0,3080138.0,3405883.0,8083870.0,8957547.0,11322471.0,9049192.0,9482193.0,8826889.0
371177,3988683.725,3191055.0,3786000.0,3897062.0,4602585.0,2154653.0,2457704.0,2626292.87,3388724.0,3813104.83,5347271.0,5899971.0,6699782.0
