ID,RAGXFI2010,RAGXFI2011,RAGXFI2012,RAGXFI2013,RAGXFI2014,RAGXFI2015,RAGXFI2016,RAGXFI2017,RAGXFI2018,RAGXFI2019,RAGXFI2020,RAGXFI2021,RAGXFI2022
28313560,105001.33333333333,105001.33333333333,105001.33333333333,105001.33333333333,105001.33333333333,105001.33333333333,105001.33333333333,84364.0,126006.0,95275.0,89874.0,88114.0,146375.0
28354036,2994473.4285714286,2994473.4285714286,2994473.4285714286,2994473.4285714286,2994473.4285714286,2994473.4285714286,6328631.0,5456555.0,4099794.0,2755587.0,1566193.0,376799.0,377755.0
28355787,1036432.4285714285,1036432.4285714285,1036432.4285714285,1036432.4285714285,1036432.4285714285,1036432.4285714285,1279933.0,1388054.0,1083664.0,997508.0,919812.0,793028.0,793028.0
28356830,230910.7142857143,230910.7142857143,230910.7142857143,230910.7142857143,230910.7142857143,230910.7142857143,642238.0,398862.0,195414.0,334258.0,15201.0,15201.0,15201.0
28397266,27684.294,76267.07833333334,124849.86266666668,173432.647,222015.43133333334,270598.2156666667,319181.0,251427.0,406977.0,319144.0,323831.0,235377.0,485817.0
28397392,134554.7142857143,134554.7142857143,134554.7142857143,134554.7142857143,134554.7142857143,134554.7142857143,171338.0,109568.0,103146.0,69019.0,83457.0,106308.0,299047.0
28433044,9174404.0,9174404.0,9174404.0,9174404.0,9174404.0,13213015.0,4259518.0,7037801.0,10461406.0,9605873.0,9605873.0,9605873.0,9605873.0
28540634,8867273.25,8867273.25,8867273.25,8867273.25,8867273.25,9163367.0,6361952.0,8382415.0,8385248.0,9661301.0,9661301.0,9661301.0,9661301.0
28542791,4536376.8125,4536376.8125,4536376.8125,4536376.8125,4536376.8125,16858282.0,9472745.5,2087209.0,4433507.0,1198205.0,401503.0,888619.0,950944.0
28543589,1202871.4285714286,1202871.4285714286,1202871.4285714286,1202871.4285714286,1202871.4285714286,1202871.4285714286,355803.0,339988.0,689626.0,1029754.0,2090714.0,1382447.0,2531768.0
28675529,42902.857142857145,42902.857142857145,42902.857142857145,42902.857142857145,42902.857142857145,42902.857142857145,23237.0,7492.0,42545.0,101348.0,39228.0,5995.0,80475.0
28675599,724857.7142857143,724857.7142857143,724857.7142857143,724857.7142857143,724857.7142857143,724857.7142857143,289696.0,556481.0,678983.0,801485.0,923987.0,859919.0,963453.0
28678231,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0,4409.0
31783947,,,,,,,,,,,,,
31786579,,,,,,,,,,,,,
31812981,728559.6666666666,728559.6666666666,728559.6666666666,728559.6666666666,728559.6666666666,728559.6666666666,728559.6666666666,538938.0,631590.0,1316801.0,980698.0,644595.0,258736.0
31815775,,,,,,,,,,,,,
31816895,924385.1428571428,924385.1428571428,924385.1428571428,924385.1428571428,924385.1428571428,924385.1428571428,302363.0,964428.0,1626493.0,1115303.0,390965.0,1035572.0,1035572.0
31818435,280800.846,235524.37166666667,190247.89733333333,144971.423,99694.94866666666,54418.47433333332,9142.0,17464.0,55726.0,154077.0,105098.5,56120.0,40638.0
31848052,45154.3125,45154.3125,45154.3125,45154.3125,45154.3125,17028.0,17568.0,79000.0,62626.5,46253.0,46253.0,46253.0,46253.0
31848388,192963.92571428572,192963.92571428572,192963.92571428572,192963.92571428572,192963.92571428572,192963.92571428572,292804.48,271500.0,247600.0,186528.0,123415.0,114450.0,114450.0
31887486,261350.57142857142,261350.57142857142,261350.57142857142,261350.57142857142,261350.57142857142,261350.57142857142,372608.0,357259.0,332278.0,266123.0,199968.0,167062.0,134156.0
31887549,4047091.3333333335,4047091.3333333335,4047091.3333333335,4047091.3333333335,4047091.3333333335,4047091.3333333335,4047091.3333333335,752313.0,4706047.0,4706047.0,4706047.0,4706047.0,4706047.0
31897071,8192738.9375,8192738.9375,8192738.9375,8192738.9375,8192738.9375,5476598.0,4771279.0,2236043.0,3775581.0,11858009.0,10599934.5,9341860.0,17482607.0
31926818,,,,,,,,,,,,,
31945689,1511565.4285714286,1511565.4285714286,1511565.4285714286,1511565.4285714286,1511565.4285714286,1511565.4285714286,2153631.0,3550579.0,1949630.0,1814440.0,943668.0,72896.0,96114.0
31953007,575887.2857142857,575887.2857142857,575887.2857142857,575887.2857142857,575887.2857142857,575887.2857142857,722958.0,1076948.0,446261.0,446261.0,446261.0,446261.0,446261.0
32047376,583938.4285714285,583938.4285714285,583938.4285714285,583938.4285714285,583938.4285714285,583938.4285714285,33516.0,731936.0,885248.0,280054.0,455752.0,667050.0,1034013.0
32083398,551907.1428571428,551907.1428571428,551907.1428571428,551907.1428571428,551907.1428571428,551907.1428571428,193477.0,6691.0,14694.0,290416.0,1090800.0,1264423.0,1002849.0
32126235,364168.5714285714,364168.5714285714,364168.5714285714,364168.5714285714,364168.5714285714,364168.5714285714,127207.0,209224.0,409311.0,400753.0,396460.0,389150.0,617075.0
32141659,276572.1666666667,276572.1666666667,276572.1666666667,276572.1666666667,276572.1666666667,276572.1666666667,276572.1666666667,414638.0,356071.0,222181.0,222181.0,222181.0,222181.0
32147677,555443.5714285715,555443.5714285715,555443.5714285715,555443.5714285715,555443.5714285715,555443.5714285715,1983191.0,119078.0,107784.0,395537.0,494417.0,365508.0,422590.0
32151260,140326.57142857142,140326.57142857142,140326.57142857142,140326.57142857142,140326.57142857142,140326.57142857142,144254.0,118268.0,113520.0,121427.0,77659.0,151371.0,255787.0
32151274,208289.0,208289.0,208289.0,208289.0,208289.0,208289.0,208289.0,339178.0,323966.0,233640.0,117650.0,117650.0,117650.0
32161252,64975.142857142855,64975.142857142855,64975.142857142855,64975.142857142855,64975.142857142855,64975.142857142855,52519.0,68987.0,112386.0,75628.0,65110.0,38677.0,41519.0
32163520,81158.57142857143,81158.57142857143,81158.57142857143,81158.57142857143,81158.57142857143,81158.57142857143,116756.0,65243.0,67356.0,74539.0,72437.0,72992.0,98787.0
32174448,,,,,,,,,,,,,
32177591,689829.5,689829.5,689829.5,689829.5,689829.5,689829.5,689829.5,689829.5,689829.5,844595.0,741418.0,638241.0,535064.0
32769922,,,,,,,,,,,,,
32769971,791437.25,791437.25,791437.25,791437.25,791437.25,791437.25,791437.25,791437.25,791437.25,147028.0,2961297.0,12425.0,44999.0
32776432,39526.0,39526.0,39526.0,39526.0,39526.0,39526.0,39526.0,91176.0,29196.0,29196.0,29196.0,29196.0,29196.0
32778246,,,,,,,,,,,,,
32779569,1459171.5,1459171.5,1459171.5,1459171.5,1459171.5,1459171.5,1459171.5,4821519.0,3353281.0,290520.0,117677.0,86016.0,86016.0
32779919,,,,,,,,,,,,,
32780577,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0,240865.0
32824262,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,308277.0,147193.0,469361.0
32825067,1113.0833333333333,1113.0833333333333,1113.0833333333333,1113.0833333333333,1113.0833333333333,1113.0833333333333,1113.0833333333333,3696.0,500.0,14.0,12.5,11.0,2445.0
32844394,25738.285714285714,25738.285714285714,25738.285714285714,25738.285714285714,25738.285714285714,25738.285714285714,32174.0,36507.0,24472.0,27772.0,29061.0,16016.0,14166.0
32844744,336655.6666666667,336655.6666666667,336655.6666666667,336655.6666666667,336655.6666666667,336655.6666666667,336655.6666666667,328382.0,394776.0,324194.0,324194.0,324194.0,324194.0
32937269,488414.14285714284,488414.14285714284,488414.14285714284,488414.14285714284,488414.14285714284,488414.14285714284,669153.0,695244.0,721335.0,499596.0,277857.0,277857.0,277857.0
32938970,138232.83333333334,138232.83333333334,138232.83333333334,138232.83333333334,138232.83333333334,138232.83333333334,138232.83333333334,16885.0,10898.0,289640.0,42262.0,93795.0,375917.0
32940916,236735.42857142858,236735.42857142858,236735.42857142858,236735.42857142858,236735.42857142858,236735.42857142858,270929.0,189090.0,204366.0,211562.0,196640.0,217634.0,366927.0
32996400,252658.07142857142,252658.07142857142,252658.07142857142,252658.07142857142,252658.07142857142,252658.07142857142,316830.0,322647.0,214613.5,106580.0,269312.0,269312.0,269312.0
32996505,67436.01271428572,67436.01271428572,67436.01271428572,67436.01271428572,67436.01271428572,67436.01271428572,115971.0,83273.0,103428.0,40930.226,47147.0,29437.863,51865.0
32999368,285192.125,285192.125,285192.125,285192.125,285192.125,575644.0,552026.0,749313.0,367770.0,15573.0,9404.0,6587.0,5220.0
33000985,271239.28571428574,271239.28571428574,271239.28571428574,271239.28571428574,271239.28571428574,271239.28571428574,466471.0,347851.0,308080.0,231177.0,142774.0,201161.0,201161.0
33045916,238183.16666666666,238183.16666666666,238183.16666666666,238183.16666666666,238183.16666666666,238183.16666666666,238183.16666666666,234319.0,251614.0,299029.0,206820.0,174749.0,262568.0
33053296,907320.9285714285,907320.9285714285,907320.9285714285,907320.9285714285,907320.9285714285,907320.9285714285,829499.0,442158.0,810404.0,1113824.5,1417245.0,1312991.0,425125.0
33054507,403171.4285714286,403171.4285714286,403171.4285714286,403171.4285714286,403171.4285714286,403171.4285714286,671842.0,326508.0,419062.0,302610.0,319164.0,395238.0,387776.0
33058854,22577.4,22577.4,22577.4,22577.4,22577.4,22577.4,22577.4,22577.4,5245.0,22262.0,3686.0,20187.0,61507.0
33059407,774683.4285714285,774683.4285714285,774683.4285714285,774683.4285714285,774683.4285714285,774683.4285714285,580444.0,509697.0,563682.0,753104.0,700756.0,958657.0,1356444.0
33060374,7706920.875,7706920.875,7706920.875,7706920.875,7706920.875,12659746.0,9200934.0,8792671.0,6341783.0,7193289.0,5803043.0,4944542.0,6719359.0
33135260,5719.4,5719.4,5719.4,5719.4,5719.4,5719.4,5719.4,5719.4,3341.0,5015.0,6747.0,6747.0,6747.0
33136751,75365.28571428571,75365.28571428571,75365.28571428571,75365.28571428571,75365.28571428571,75365.28571428571,29016.0,186592.0,128708.0,6785.0,10164.0,19405.0,146887.0
33140069,165836.6,165836.6,165836.6,165836.6,165836.6,165836.6,165836.6,165836.6,156505.0,221855.0,224094.0,121487.0,105242.0
33161692,358452.25,358452.25,358452.25,358452.25,358452.25,358452.25,358452.25,358452.25,358452.25,182927.0,280846.0,485018.0,485018.0
33161762,484651.14285714284,484651.14285714284,484651.14285714284,484651.14285714284,484651.14285714284,484651.14285714284,360610.0,406504.0,593920.0,525976.0,600138.0,452705.0,452705.0
33162805,87378.42857142857,87378.42857142857,87378.42857142857,87378.42857142857,87378.42857142857,87378.42857142857,102943.0,101389.0,29574.0,106472.0,78903.0,74259.0,118109.0
33163323,1904.4285714285713,1904.4285714285713,1904.4285714285713,1904.4285714285713,1904.4285714285713,1904.4285714285713,3349.0,715.0,2003.0,1512.0,2363.0,1615.0,1774.0
33163778,523333.0714285714,523333.0714285714,523333.0714285714,523333.0714285714,523333.0714285714,523333.0714285714,608218.0,287889.0,491597.0,419999.0,509912.5,599826.0,745890.0
33163967,64591.09725,59460.389,61177.5112,62894.6334,64611.755600000004,66328.8778,68046.0,65550.0,78064.0,62240.0,62240.0,62240.0,62240.0
33164884,278243.75,278243.75,278243.75,278243.75,278243.75,278243.75,278243.75,285848.0,271766.0,181652.0,242264.5,302877.0,385055.0
33164926,85730.5,85730.5,85730.5,85730.5,85730.5,85730.5,85730.5,47753.0,67368.0,65345.0,170587.0,77626.0,85704.0
33165486,,,,,,,,,,,,,
33165556,192232.7857142857,192232.7857142857,192232.7857142857,192232.7857142857,192232.7857142857,192232.7857142857,293550.0,253729.0,230198.25,206667.5,183136.75,159606.0,18742.0
33165584,5536108.4375,5536108.4375,5536108.4375,5536108.4375,5536108.4375,5862879.0,7745994.0,9218064.0,6755856.0,9519503.0,4897748.5,275994.0,12829.0
33165934,424528.8571428571,424528.8571428571,424528.8571428571,424528.8571428571,424528.8571428571,424528.8571428571,671797.0,646939.0,541490.4,436041.8,330593.19999999995,225144.59999999998,119696.0
33165948,246402.4,246402.4,246402.4,246402.4,246402.4,246402.4,246402.4,246402.4,229483.0,224914.0,170943.0,216011.0,390661.0
33166151,641524.8333333334,641524.8333333334,641524.8333333334,641524.8333333334,641524.8333333334,641524.8333333334,641524.8333333334,666530.0,733725.0,702758.0,542838.0,392609.0,810689.0
33166459,195602.83333333334,195602.83333333334,195602.83333333334,195602.83333333334,195602.83333333334,195602.83333333334,195602.83333333334,270303.0,255942.0,201997.0,168229.0,135381.0,141765.0
33166487,3086808.285714286,3086808.285714286,3086808.285714286,3086808.285714286,3086808.285714286,3086808.285714286,2096762.0,421563.0,1543263.0,5163720.0,8070994.0,1208295.0,3103061.0
33166648,904992.2857142857,904992.2857142857,904992.2857142857,904992.2857142857,904992.2857142857,904992.2857142857,631131.0,892397.0,985596.0,679432.0,669976.0,1263722.0,1212692.0
33167138,8203.714285714286,8203.714285714286,8203.714285714286,8203.714285714286,8203.714285714286,8203.714285714286,6043.0,5106.0,5930.0,7686.0,10968.0,10158.0,11535.0
33167327,143586.0,143586.0,143586.0,143586.0,143586.0,143586.0,143586.0,211982.0,204065.0,255098.0,63457.0,63457.0,63457.0
33167537,1308075.0,1308075.0,1308075.0,1308075.0,1308075.0,1308075.0,1131492.0,1247628.0,1145503.0,1526896.0,941924.0,1563325.0,1599757.0
33167579,438541.375,438541.375,438541.375,438541.375,438541.375,34979.0,36200.0,57184.0,1724086.0,1546529.0,29756.0,36451.0,43146.0
33167796,,,,,,,,,,,,,
33168328,351005.0,351005.0,351005.0,351005.0,351005.0,351005.0,347885.0,259872.0,249634.0,316566.0,383498.0,449790.0,449790.0
33168748,162958.64285714287,162958.64285714287,162958.64285714287,162958.64285714287,162958.64285714287,162958.64285714287,250747.0,184112.0,131279.0,136232.5,141186.0,154296.0,142858.0
33170687,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0,26793.0
33171009,304367.5714285714,304367.5714285714,304367.5714285714,304367.5714285714,304367.5714285714,304367.5714285714,271350.0,246163.0,198144.0,219634.0,163018.0,274281.0,757983.0
33171121,117885.92857142857,117885.92857142857,117885.92857142857,117885.92857142857,117885.92857142857,117885.92857142857,207439.0,174674.5,141910.0,115268.0,50514.0,63502.0,71894.0
33171163,276034.0,276034.0,276034.0,276034.0,276034.0,276034.0,4177.0,7542.0,18480.0,41118.0,33602.0,24177.0,1803142.0
33171870,333245.14285714284,333245.14285714284,333245.14285714284,333245.14285714284,333245.14285714284,333245.14285714284,476271.0,185692.0,257844.0,527487.0,372780.0,322107.0,190535.0
33171919,410579.4285714286,410579.4285714286,410579.4285714286,410579.4285714286,410579.4285714286,410579.4285714286,610852.0,638248.0,601367.0,303670.0,228268.0,210287.0,281364.0
33172094,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0,180929.0
33172185,3551344.493142857,3551344.493142857,3551344.493142857,3551344.493142857,3551344.493142857,3551344.493142857,2197354.0,2603299.0,3013516.0,3128531.0,3325878.452,4710901.0,5879932.0
33172346,1372840.25,1372840.25,1372840.25,1372840.25,1372840.25,3837555.0,925475.0,250180.0,597704.0,812630.0,1236235.0,919363.0,2403580.0
33172360,2851711.3181818184,2851711.3181818184,690069.0,1138055.75,1586042.5,2034029.25,2482016.0,1502482.0,2886794.0,2881995.0,4953611.0,2124082.0,9089648.0
33172444,887235.1428571428,887235.1428571428,887235.1428571428,887235.1428571428,887235.1428571428,887235.1428571428,619663.0,672384.0,584694.0,757858.0,789113.0,1175517.0,1611417.0
33173025,,,,,,,,,,,,,
33173039,761274.4285714285,761274.4285714285,761274.4285714285,761274.4285714285,761274.4285714285,761274.4285714285,371140.0,319064.0,494653.0,603864.0,1293852.0,765565.0,1480783.0
33173473,323228.85714285716,323228.85714285716,323228.85714285716,323228.85714285716,323228.85714285716,323228.85714285716,1872373.0,211362.0,48827.0,32510.0,32510.0,32510.0,32510.0
33173725,163940.048375,163940.048375,163940.048375,163940.048375,163940.048375,474308.387,205602.0,173914.5,142227.0,153159.0,81424.5,9690.0,71195.0
33173809,446581.4285714286,446581.4285714286,446581.4285714286,446581.4285714286,446581.4285714286,446581.4285714286,476820.0,470001.0,387728.0,481648.0,514126.0,350147.0,445600.0
33174117,829164.8571428572,829164.8571428572,829164.8571428572,829164.8571428572,829164.8571428572,829164.8571428572,517833.0,373584.0,673090.0,693229.0,1000611.0,797291.0,1748516.0
33174124,1575243.5,1575243.5,1575243.5,1575243.5,1575243.5,2137059.0,687727.0,873082.0,887743.0,1293993.0,1363062.0,1435649.0,3923633.0
33174446,69298.49427777779,69298.49427777779,69298.49427777779,69298.49427777779,62693.3475,28677.053,96107.024,88948.016,81789.008,74630.0,96204.0,44762.0,49876.0
33174677,,,,,,,,,,,,,
33175209,61898.42857142857,61898.42857142857,61898.42857142857,61898.42857142857,61898.42857142857,61898.42857142857,24682.0,11807.0,39875.0,123385.0,96112.0,64005.0,73423.0
33175622,1123063.5714285714,1123063.5714285714,1123063.5714285714,1123063.5714285714,1123063.5714285714,1123063.5714285714,467923.0,613893.0,641823.0,1350704.0,1406036.0,1461368.0,1919698.0
33177862,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0,136676.0
33178100,681866.5714285715,681866.5714285715,681866.5714285715,681866.5714285715,681866.5714285715,681866.5714285715,506023.0,475559.0,341899.0,719872.0,551039.0,799383.0,1379291.0
33178177,608057.902756,608057.902756,608057.902756,220604.27453,335937.18302,451270.09151,566603.0,749463.0,856646.0,1049367.0,525577.1595000001,1787.319,1323324.0
33178310,169243.3125,169243.3125,169243.3125,169243.3125,169243.3125,68281.0,57841.0,35059.0,149445.5,263832.0,558103.0,126511.0,94874.0
33178359,14887.0,14887.0,14887.0,14887.0,14887.0,14887.0,20998.0,15178.0,14305.0,13432.0,13432.0,13432.0,13432.0
33178604,212228.2313522727,212228.2313522727,48284.01795,130333.2634625,212382.508975,294431.7544875,376481.0,411534.0,426221.0,321425.0,13214.0,83552.0,16652.0
33178688,373970.5714285714,373970.5714285714,373970.5714285714,373970.5714285714,373970.5714285714,373970.5714285714,198442.0,465607.0,438843.0,367249.0,398076.0,319426.0,430151.0
33179122,244196.16942857142,244196.16942857142,244196.16942857142,244196.16942857142,244196.16942857142,244196.16942857142,205844.0,253443.0,259968.0,148886.0,218303.0,277550.186,345379.0
33179780,111046.14285714286,111046.14285714286,111046.14285714286,111046.14285714286,111046.14285714286,111046.14285714286,16876.0,16890.0,22975.0,372234.0,48987.0,88558.0,210803.0
33179850,2321215.714285714,2321215.714285714,2321215.714285714,2321215.714285714,2321215.714285714,2321215.714285714,4360163.0,1882606.0,329382.0,778255.0,1626093.0,2615204.0,4656807.0
33179878,304147.8333333333,304147.8333333333,304147.8333333333,304147.8333333333,304147.8333333333,304147.8333333333,304147.8333333333,477655.0,433734.0,437019.0,79222.0,147174.0,250083.0
33179983,52691.857142857145,52691.857142857145,52691.857142857145,52691.857142857145,52691.857142857145,52691.857142857145,64285.0,88903.0,77572.0,44075.0,10578.0,82761.0,669.0
33180095,3544406.5714285714,3544406.5714285714,3544406.5714285714,3544406.5714285714,3544406.5714285714,3544406.5714285714,2960127.0,3717162.0,3341263.0,3733831.0,3575787.0,2927369.0,4555307.0
33180137,3046235.375,3046235.375,3046235.375,3046235.375,3046235.375,95955.0,4183787.0,6416791.0,2646730.0,3173535.0,2756598.0,1869908.0,3226579.0
33180333,171007.51119999998,171007.51119999998,171007.51119999998,171007.51119999998,171007.51119999998,171007.51119999998,171007.51119999998,171007.51119999998,150043.0,239245.0,270594.744,173467.599,21687.213
33180347,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709,14216.709
33180508,,,,,,,,,,,,,
33180942,752122.7407272727,752122.7407272727,248121.182,314569.362,381017.542,436954.771,492892.0,519613.0,495537.0,462256.0,1218067.873,1350353.0,2353968.418
33180949,174664.75242857143,174664.75242857143,174664.75242857143,174664.75242857143,174664.75242857143,174664.75242857143,328540.0,548540.0,36140.0,89705.0,34857.0,26162.267,158709.0
33180984,957964.0,957964.0,957964.0,957964.0,957964.0,957964.0,676421.0,1051066.0,1030571.0,1010076.0,867622.0,768741.0,1301251.0
33180991,19601.381,152654.92839999998,285708.47579999996,418762.02319999994,551815.5706,684869.118,1075977.559,1467086.0,1293150.0,1825197.0,2033454.491,1612416.0,2473053.0
33181068,229230.48483333332,229230.48483333332,229230.48483333332,229230.48483333332,105741.733,144723.3665,183705.0,101191.73,18678.46,722016.0,492177.679,262339.358,32501.037
33181131,575010.0091428572,575010.0091428572,575010.0091428572,575010.0091428572,575010.0091428572,575010.0091428572,554621.0,644032.3333333334,733443.6666666666,822855.0,623113.844,423372.688,223631.532
33181187,606704.561594,606704.561594,606704.561594,85384.36047,189497.90698,293611.45349,397725.0,942552.0,883482.0,1118023.0,85556.463,1035606.716,1035606.716
33181670,217864.43712363637,217864.43712363637,45427.32224,37631.03362,29834.745,129018.083,158257.81225,187497.5415,216737.27075,245977.0,157653.0,201704.0,986771.0
33181831,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,1161681.0899999999,23371.24,679552.12,1335733.0,2608068.0
33182370,308.2,308.2,308.2,308.2,308.2,308.2,308.2,308.2,297.0,311.0,311.0,311.0,311.0
33182741,274188.10914285714,274188.10914285714,274188.10914285714,274188.10914285714,274188.10914285714,274188.10914285714,94749.0,441718.0,472704.0,395086.0,62581.731,141453.889,311024.144
33182790,1118523.7142857143,1118523.7142857143,1118523.7142857143,1118523.7142857143,1118523.7142857143,1118523.7142857143,871023.0,562373.0,2266785.0,1400730.0,411005.0,909585.0,1408165.0
33183623,524929.933,524929.933,524929.933,524929.933,524929.933,524929.933,41215.0,537988.0,858504.0,752159.0,415783.0,799579.0,269281.531
33183980,628377.1428571428,628377.1428571428,628377.1428571428,628377.1428571428,628377.1428571428,628377.1428571428,882820.0,1038700.0,789108.0,539516.0,424038.0,337400.0,387058.0
33184316,1441025.7142857143,1441025.7142857143,1441025.7142857143,1441025.7142857143,1441025.7142857143,1441025.7142857143,1608299.0,1360417.0,1791867.0,2276921.0,1219866.0,853256.0,976554.0
33184435,5340276.857142857,5340276.857142857,5340276.857142857,5340276.857142857,5340276.857142857,5340276.857142857,3934112.0,4559628.0,5163046.0,6494643.0,6198340.0,5325046.0,5707123.0
33184456,27210.14285714286,27210.14285714286,27210.14285714286,27210.14285714286,27210.14285714286,27210.14285714286,38176.0,54480.0,23723.0,22843.0,15785.0,13123.0,22341.0
33184589,876742.0,876742.0,876742.0,876742.0,876742.0,876742.0,876742.0,876742.0,1109174.0,362928.0,970536.0,970536.0,970536.0
33184932,579879.0,579879.0,579879.0,579879.0,579879.0,579879.0,64185.0,104044.0,155886.0,11546.0,808529.0,1682541.0,1232422.0
33185877,216084.14285714287,216084.14285714287,216084.14285714287,216084.14285714287,216084.14285714287,216084.14285714287,216924.0,203710.0,195583.0,220587.0,166651.0,219135.0,289999.0
33186129,155797.2857142857,155797.2857142857,155797.2857142857,155797.2857142857,155797.2857142857,155797.2857142857,105868.0,236493.0,180504.0,181847.0,128623.0,128623.0,128623.0
33186353,29024.285714285714,29024.285714285714,29024.285714285714,29024.285714285714,29024.285714285714,29024.285714285714,8680.0,33647.0,30767.0,42945.0,25056.0,28346.0,33729.0
33187256,332489.28571428574,332489.28571428574,332489.28571428574,332489.28571428574,332489.28571428574,332489.28571428574,319819.0,334601.0,334601.0,334601.0,334601.0,334601.0,334601.0
33187305,65011.57142857143,65011.57142857143,65011.57142857143,65011.57142857143,65011.57142857143,65011.57142857143,41.0,10482.0,52842.0,52715.0,44026.0,92991.0,201984.0
33187319,167858.5,167858.5,167858.5,167858.5,167858.5,224632.0,70266.0,6798.0,206074.0,307269.0,175943.0,175943.0,175943.0
33187326,194461.14285714287,194461.14285714287,194461.14285714287,194461.14285714287,194461.14285714287,194461.14285714287,154462.0,142900.0,183266.0,220150.0,220150.0,220150.0,220150.0
33187389,178330.07142857142,178330.07142857142,178330.07142857142,178330.07142857142,178330.07142857142,178330.07142857142,234572.0,193543.0,187479.0,204414.0,188988.5,173563.0,65751.0
33187452,69040.85714285714,69040.85714285714,69040.85714285714,69040.85714285714,69040.85714285714,69040.85714285714,43421.0,94236.0,68371.0,60094.0,55309.0,60885.0,100970.0
33187501,,,,,,,,,,,,,
33188096,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
33191120,,,,,,,,,,,,,
33191435,120380.71428571429,120380.71428571429,120380.71428571429,120380.71428571429,120380.71428571429,120380.71428571429,55826.0,123351.0,112822.0,100747.0,102702.0,93973.0,253244.0
33192338,712106.1270000001,712106.1270000001,712106.1270000001,712106.1270000001,712106.1270000001,712106.1270000001,819741.0,668440.0,709703.0,994540.506,756279.879,518019.252,518019.252
33195026,284522.4285714286,284522.4285714286,284522.4285714286,284522.4285714286,284522.4285714286,284522.4285714286,275351.0,228532.0,115513.0,390570.0,366198.0,366844.0,248649.0
33195187,,,,,,,,,,,,,
33195327,89578.14285714286,89578.14285714286,89578.14285714286,89578.14285714286,89578.14285714286,89578.14285714286,94347.0,101773.0,97927.0,89872.0,82950.0,78479.0,81699.0
33196279,2096955.25,2096955.25,2096955.25,2096955.25,2096955.25,3243829.0,849772.0,1691956.0,1935758.0,2167252.0,2564952.0,2183660.0,2138463.0
33196293,571696.9273941667,271027.12873,1000140.844,916594.883,833048.922,749502.961,665957.0,537060.39,239322.0,266446.0,334447.0,255101.0,791715.0
33196342,4329515.6,4329515.6,4329515.6,4329515.6,4329515.6,4329515.6,4329515.6,4329515.6,3083309.0,4863548.0,4566907.0,4566907.0,4566907.0
33196482,80158.83333333333,80158.83333333333,80158.83333333333,80158.83333333333,80158.83333333333,80158.83333333333,80158.83333333333,89199.0,52115.0,92913.0,41850.0,73664.0,131212.0
33196566,532456.75,532456.75,532456.75,532456.75,532456.75,230456.0,551768.0,489596.0,413022.0,272591.0,154797.0,1505738.0,641686.0
33196720,352003.14285714284,352003.14285714284,352003.14285714284,352003.14285714284,352003.14285714284,352003.14285714284,669463.0,263697.0,258900.0,167518.0,751760.0,343478.0,9206.0
33197364,4690674.0,4690674.0,4690674.0,4690674.0,4690674.0,4690674.0,2085780.0,1460385.0,1822779.0,1226005.0,4531450.0,5475681.0,16232638.0
33197371,2173087.1428571427,2173087.1428571427,2173087.1428571427,2173087.1428571427,2173087.1428571427,2173087.1428571427,2427149.0,1581260.0,1246312.0,2102430.0,2481278.0,1891702.0,3481479.0
33198127,159963.12614285713,159963.12614285713,159963.12614285713,159963.12614285713,159963.12614285713,159963.12614285713,94788.0,292488.0,78142.0,342317.0,81189.883,118559.0,112258.0
33198267,15499.027,18118.152,20737.277,23356.402,25975.527,28594.652,39756.326,50918.0,66269.0,46651.0,50965.0,50965.0,50965.0
33198281,200011.423,200011.423,200011.423,200011.423,200011.423,200011.423,180207.0,216872.0,176434.0,234481.0,292528.0,96982.276,202575.685
33198498,,,,,,,,,,,,,
33198638,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,55889.99466666667,68758.322,75762.97,23148.692
33198666,997930.46774,992229.7143266667,986528.9609133333,980828.2075,874051.2022,1410254.1011,1946457.0,2386093.0,2089850.0,1872815.0,1347911.0,1846658.698,3008084.808
33198701,,,,,,,,,,,,,
33198743,231429.375,231429.375,231429.375,231429.375,231429.375,203104.0,390286.0,233202.0,263544.0,213381.0,173046.0,187436.0,187436.0
