ID,SECTOR,RANGO_INGRESOS,EMPLEADOS,EDAD_EMPRESA,TIPOSOC
2623546,5,4,99.0,40,7
2624078,2,9,746.0,39,7
2624372,2,3,139.0,39,7
2624596,6,3,203.0,39,7
2625107,2,8,41.0,39,7
2625534,2,3,96.0,39,7
2625611,6,1,23.0,39,4
2626591,2,3,215.0,39,7
2628425,6,5,20.0,39,0
2628796,11,8,3.0,39,4
2628992,6,9,207.0,39,0
2629027,6,9,334.0,39,7
2629251,2,1,57.0,39,7
2629265,6,4,2.0,39,7
2629286,13,9,5.361,40,7
2629356,11,7,89.0,39,7
2629671,2,5,329.0,39,0
2629769,5,5,806.0,39,7
2629902,6,7,48.0,39,7
2630084,9,3,144.0,39,2
2630196,6,5,19.0,39,7
2631645,5,3,86.0,39,7
2631869,2,9,325.0,39,0
2632072,11,4,44.0,39,0
2632135,6,8,1.0,39,2
2633640,2,0,92.0,39,7
2635187,2,0,100.0,39,0
2635215,6,3,48.0,39,7
2635390,2,7,40.0,39,0
2635894,11,8,1.0,39,7
2636979,2,7,66.0,38,7
2637112,0,2,83.0,38,7
2637413,5,0,47.0,38,7
2637420,0,5,670.0,38,0
2638484,8,5,1.497,38,0
2639345,6,7,4.0,38,7
2640206,5,4,17.0,38,7
2640395,5,8,11.0,38,7
2640822,2,0,79.0,38,0
2640976,11,8,1.0,38,7
2641214,9,0,137.0,16,7
2641872,11,2,1.0,38,7
2643524,11,8,1.0,38,7
2643587,6,3,68.0,38,0
2644770,6,3,56.0,38,7
2645932,11,8,1.0,38,4
2646233,2,0,75.0,38,7
2646485,5,3,226.0,38,0
2646800,2,7,47.0,38,7
2647521,2,4,31.0,38,0
2647626,0,3,4.0,12,7
2648823,6,5,99.0,38,7
2650265,2,0,63.0,38,7
2651238,6,5,62.0,37,7
2651714,6,9,890.0,36,0
2652015,0,7,57.0,37,7
2652477,2,6,50.0,60,0
2652610,0,7,121.0,38,7
2652918,6,3,11.0,37,7
2653149,11,3,52.0,37,0
2653611,6,5,152.0,37,0
2653912,11,8,1.0,37,0
2654430,5,0,128.0,37,7
2654983,6,9,338.0,37,0
2655032,2,3,95.0,37,0
2656047,11,7,380.0,37,0
2656747,11,7,1.0,37,7
2656985,6,7,22.0,37,7
2657307,5,5,156.0,37,7
2658756,0,8,1.0,37,7
2658770,6,7,88.0,37,0
2659071,6,0,46.0,37,7
2659407,0,5,112.0,37,7
2659414,2,5,240.0,37,0
2659540,2,1,31.0,37,0
2659673,6,1,25.0,37,2
2659757,6,0,31.0,37,0
2660786,2,6,1.0,52,7
2660828,6,0,3.0,56,7
2660905,2,9,1.036,54,7
2662557,5,3,52.0,41,7
2664860,2,7,55.0,61,0
2664909,11,8,12.0,61,7
2665399,6,5,180.0,51,3
2665462,5,9,299.0,50,0
2665553,2,5,29.0,50,0
2665651,11,0,10.0,43,7
2665791,1,0,114.0,48,0
2666008,5,1,31.0,48,7
2666085,11,8,1.0,47,3
2666099,11,8,2.0,47,2
2666155,0,7,93.0,27,7
2666526,11,4,5.0,47,4
2667016,0,3,55.0,45,3
2668759,6,6,19.0,41,7
2668766,6,5,45.0,41,2
2669116,1,9,6.769,41,7
2669165,6,0,10.0,31,7
2670026,2,3,72.0,40,0
2671461,0,3,195.0,38,0
2671930,5,8,72.0,37,7
2672385,1,5,420.0,38,7
2672630,6,7,29.0,48,7
2672770,2,4,87.0,42,0
2673568,6,9,252.0,46,0
2673666,2,3,83.0,26,7
2673813,6,3,50.0,53,2
2674156,6,3,12.0,49,0
2674212,6,3,110.0,49,7
2674667,6,7,17.0,46,0
2674779,6,3,47.0,45,7
2674968,6,3,79.0,45,7
2675157,6,1,35.0,4,2
2675899,6,3,65.0,41,2
2676571,6,0,36.0,40,7
2676669,6,3,67.0,40,7
2677117,8,5,712.0,39,7
2677607,6,1,55.0,39,7
2677649,6,3,50.0,39,7
2678783,2,5,412.0,65,7
2678923,0,8,1.0,62,2
2678958,2,0,116.0,62,0
2678965,0,6,3.0,64,2
2679105,11,8,1.0,64,2
2679147,0,1,41.0,59,0
2679210,0,3,65.0,64,0
2679217,2,9,3.084,61,7
2679224,2,9,2.928,98,0
2679231,2,9,2.038,76,0
2679245,0,3,118.0,60,7
2679336,0,5,18.0,74,2
2679462,2,9,1.314,70,0
2679469,11,2,12.0,63,7
2679658,2,9,1.169,83,0
2679693,2,9,302.0,71,0
2679840,0,3,111.0,55,0
2680169,6,5,23.0,54,0
2680274,0,6,43.0,53,0
2680407,2,9,444.0,53,0
2681555,0,9,1.156,48,0
2681646,0,9,418.0,47,7
2682290,0,6,21.0,46,7
2682710,6,3,59.0,45,2
2683424,2,5,254.0,44,7
2683662,2,1,74.0,44,7
2683725,6,5,10.0,44,0
2684278,0,4,20.0,43,7
2684348,6,3,27.0,43,7
2684691,0,8,2.0,42,3
2685139,6,0,14.0,42,0
2685776,13,8,3.0,14,0
2685790,0,2,3.0,41,7
2687750,0,1,61.0,39,7
2688457,0,7,17.0,38,7
2689164,2,9,1.335,37,0
2689388,6,5,167.0,44,0
2689465,6,9,2.0,37,7
2689899,8,7,74.0,78,0
2689969,6,3,29.0,61,0
2690319,6,1,49.0,69,0
2690431,2,9,809.0,64,0
2690438,2,5,102.0,75,0
2690830,2,9,278.0,55,0
2691369,2,6,178.0,53,7
2691509,6,0,42.0,52,0
2691775,2,9,500.0,51,0
2691782,2,9,673.0,52,7
2691866,8,3,179.0,50,7
2692272,6,0,30.0,50,0
2692923,2,3,335.0,47,4
2692993,11,2,3.0,47,7
2693063,0,2,8.0,47,7
2693357,2,1,115.0,26,0
2693770,2,0,166.0,46,7
2693826,8,7,74.0,46,0
2694484,6,3,139.0,45,7
2694722,6,9,362.0,44,7
2696969,2,9,388.0,42,0
2699657,5,8,7.0,40,7
2700105,9,6,40.0,40,2
2700126,2,3,152.0,40,7
2700273,2,5,425.0,40,7
2704396,6,3,38.0,38,0
2704501,2,7,12.0,37,2
2705019,11,8,5.0,54,2
2705453,2,3,92.0,51,0
2705551,12,7,56.0,50,7
2706349,2,9,1.791,45,0
2706664,0,7,77.0,44,7
2707035,0,0,1.0,42,7
2708421,0,8,1.0,39,2
2710360,8,2,20.0,56,2
2710584,8,9,978.0,55,7
2710899,17,7,85.0,50,2
2711158,0,7,1.0,48,7
2711340,5,8,94.74681518124376,47,2
2711648,8,1,116.0,46,0
2712173,2,7,1.0,44,2
2712250,2,9,310.0,44,7
2712831,6,7,3.0,42,0
2713314,11,8,3.0,41,2
2714028,0,2,24.0,39,2
2714658,6,4,1.0,38,2
2714952,11,8,6.0,39,2
2715029,5,5,300.0,37,0
2715323,11,2,1.0,37,2
2715981,6,0,40.0,57,2
2717353,2,7,101.0,43,7
2717787,11,2,2.0,41,0
2718067,11,8,2.0,37,7
2718991,6,9,82.0,38,7
2719215,6,0,46.0,38,7
2720426,6,3,34.0,26,0
2720867,6,3,32.0,44,7
2722526,0,9,716.0,39,7
2722841,6,0,19.0,39,6
2723352,8,9,1.202,38,7
2724248,2,9,961.0,74,0
2724360,2,9,637.0,59,0
2725123,11,2,8.0,50,7
2725739,17,2,25.0,47,2
2727741,6,9,203.0,43,7
2728084,0,8,16.0,45,7
2729295,6,3,98.0,41,0
2729323,2,3,104.0,41,0
2729904,2,9,23.0,39,7
2730226,5,3,189.0,40,7
2731003,6,6,9.0,39,2
2731276,6,3,33.0,49,0
2732571,6,3,80.0,55,7
2732599,6,7,13.0,55,7
2733439,11,8,4.0,46,7
2733600,7,7,17.0,46,7
2734643,12,7,1.0,31,7
2734699,6,6,8.0,39,7
2735238,5,2,41.0,41,0
2739291,5,3,45.0,38,7
2740754,13,8,1.0,46,0
2741734,6,0,32.0,41,7
2742630,2,3,49.0,39,0
2742966,6,5,87.0,38,0
2743134,5,3,117.0,38,7
2743722,6,2,1.0,53,2
2743939,6,4,8.0,48,2
2744415,6,9,2.729,45,2
2744975,0,1,165.0,42,7
2745038,0,0,1.0,42,7
2745241,6,4,23.0,42,7
2745710,2,0,113.0,40,0
2745717,5,3,100.0,40,7
2745892,0,4,130.0,39,2
2746578,2,3,260.0,38,0
2747355,13,6,31.0,48,7
2747530,8,4,3.0,43,0
2747593,6,3,18.0,41,4
2747803,8,0,67.0,39,2
2747950,6,5,50.0,39,7
2747971,5,8,6.0,38,2
2748020,6,0,17.0,38,3
2748125,6,1,23.0,39,7
4306765,16,0,1.0,12,0
6132766,11,2,2.0,30,0
6132885,2,9,213.0,75,0
6133277,2,5,7.0,71,7
6133312,2,3,105.0,46,0
6185433,2,9,291.0,61,0
6185587,0,5,66.0,65,7
6187456,11,6,12.0,52,0
6188583,2,1,194.0,76,0
6191684,5,9,62.0,51,0
6192580,2,0,40.0,50,0
6192839,11,8,1.0,50,2
6193154,0,9,840.0,50,0
6194848,11,8,2.0,49,7
6195926,12,0,29.0,48,0
6198565,2,3,161.0,47,7
6200210,5,8,28.0,46,0
6203703,0,9,1.25,45,0
6204697,2,3,296.0,45,7
6220629,11,2,1.0,41,0
6227531,0,3,62.0,49,7
6228589,6,0,35.0,39,0
6236072,0,6,44.0,38,7
6257772,2,1,25.0,36,7
6266193,11,0,2.0,35,3
6276329,11,2,1.0,34,7
6318910,6,5,75.0,32,2
6361085,5,8,9.0,30,0
6368785,6,9,44.0,33,0
6376233,11,8,94.74681518124376,29,0
6410267,6,9,172.0,28,7
7856876,2,3,186.0,37,0
7856890,0,1,309.0,37,2
7857121,2,9,161.0,36,0
7857247,2,3,55.0,36,0
7857254,2,3,145.0,36,0
7857331,6,9,207.0,25,0
7857373,2,9,115.0,35,0
7857401,6,1,25.0,35,7
7857457,2,4,304.0,35,0
7857534,6,3,76.0,35,0
7857555,6,8,1.0,35,7
7857632,14,6,120.0,35,2
7857639,2,9,104.0,35,1
7857849,5,3,261.0,34,0
7858339,0,0,140.0,32,7
7858437,2,7,24.0,32,7
7858598,13,2,1.0,31,0
7858759,2,9,164.0,72,7
7858808,2,9,560.0,56,0
7859312,2,1,55.0,30,0
7859340,6,3,19.0,30,2
7859354,2,8,24.0,30,0
7859438,6,3,85.0,31,7
7859613,6,5,150.0,29,7
7859620,7,0,177.0,29,7
7859648,6,5,12.0,28,0
7859746,2,9,314.0,23,2
7859823,6,9,87.0,24,2
7860047,12,8,417.0,23,7
7860075,2,9,1.055,22,7
7860201,2,9,183.0,21,1
7860264,2,9,344.0,28,2
7860278,13,10,2.0,28,7
7860663,5,5,12.0,27,1
7860866,2,5,160.0,24,1
7860936,6,10,2.0,23,0
7860943,2,9,128.0,22,1
7860992,2,5,111.0,22,1
7861538,0,9,772.0,27,0
7861713,2,9,1.333,81,0
7861720,6,9,190.0,62,0
7861776,2,9,1.116,71,7
7861832,2,9,203.0,26,7
7861846,2,1,64.0,59,0
7861923,2,9,203.0,58,7
7861979,2,9,404.0,78,0
7861993,2,9,162.0,58,7
7862175,11,5,2.0,25,4
7862203,2,3,435.0,54,0
7862441,2,5,29.0,31,0
7862616,11,8,2.0,50,7
7863169,6,1,5.0,45,7
7863442,11,3,56.0,44,0
7864310,2,9,1.316,41,7
7864429,2,7,64.0,40,2
7864534,2,3,142.0,32,2
7864961,6,0,34.0,52,7
7865003,2,9,730.0,91,0
7865017,2,9,1.062,66,0
7865087,8,7,6.0,52,0
7865094,2,5,356.0,50,4
7865115,17,3,295.0,48,2
7865136,2,9,428.0,43,4
7865143,8,1,93.0,42,7
7865178,9,5,123.0,13,1
7865185,11,8,1.0,46,7
7865192,6,5,94.0,39,7
7865199,8,4,1.0,53,2
7865276,9,3,98.0,73,7
7865283,6,3,43.0,79,0
7865290,2,3,74.0,62,7
7865297,2,9,1.2,66,0
7865332,2,9,740.0,58,0
7865339,5,3,55.0,53,7
7865388,5,3,144.0,47,7
7865395,6,9,97.0,47,0
7865458,2,9,380.0,44,0
7865465,5,7,70.0,41,0
7865486,2,9,851.0,42,0
7865549,0,7,15.0,46,4
7865563,2,3,1.482,48,7
7865605,6,3,99.0,45,7
7865619,2,9,1.055,63,0
7865626,2,7,44.0,44,0
24608719,6,9,126.0,33,0
25040746,6,9,346.0,23,0
25040867,2,9,1.08,21,7
25114162,9,6,90.0,24,7
25255000,5,1,48.0,20,7
25256967,6,3,31.0,20,7
25259788,11,8,5.0,20,0
25260397,6,4,40.0,20,2
25262133,9,6,21.0,20,0
25263428,6,2,8.0,20,7
25263505,5,2,4.0,20,7
25264667,5,5,25.0,20,7
25268608,12,8,65.0,20,7
25270750,14,3,246.0,20,7
25274803,10,8,8.0,20,0
25276287,12,4,1.0,20,0
25276469,9,0,30.0,20,7
25277099,6,5,105.0,26,7
25277491,12,1,34.0,20,7
25279151,2,9,636.0,20,7
25282728,5,8,140.0,20,7
25283953,11,2,1.0,20,7
25285094,6,8,22.0,20,7
25289735,2,3,80.0,20,7
25290407,1,1,60.0,20,7
25293866,2,0,78.0,15,0
25294917,0,0,258.0,20,0
25295365,6,5,45.0,20,7
25302379,2,1,78.0,20,3
25310004,11,2,1.0,20,7
25315296,6,3,18.0,20,2
25317543,9,9,2.314,20,7
25317998,12,10,579.0,20,7
25318026,13,9,1.345,34,0
25320413,2,5,350.0,20,0
25320707,8,3,351.0,20,0
25322562,11,0,1.0,16,7
25334390,8,10,1.0,20,7
25338318,6,0,27.0,20,0
25346526,2,5,25.0,20,7
25349636,9,3,341.0,20,7
25350478,12,0,56.0,20,7
25352115,9,9,1.885,20,0
25353498,7,0,160.0,20,4
25355100,6,8,5.0,20,0
25355513,11,10,1.0,32,0
25359217,6,3,60.0,20,7
25361955,6,8,7.0,20,7
25362300,5,3,14.0,20,7
25363430,0,3,414.0,20,7
25365478,11,8,2.0,20,7
25369055,11,8,1.0,20,0
25372639,6,1,34.0,20,7
25372949,5,4,36.0,20,7
25373320,6,9,273.0,20,0
25374780,12,3,41.0,20,7
25379710,11,4,1.0,20,7
25383197,6,3,173.0,20,2
25387526,2,9,3.846,50,7
25391541,5,5,200.0,38,7
25394327,2,5,117.0,20,7
25394887,9,7,62.0,20,0
25397284,2,3,170.0,20,7
25398917,2,3,209.0,20,0
25402095,11,2,8.0,20,7
25406148,6,0,14.0,20,2
25412086,2,9,400.0,45,7
25413290,6,5,32.0,20,6
25414179,13,0,15.0,20,0
25416160,6,3,26.0,20,7
25418365,6,3,34.0,20,2
25424742,2,5,351.0,20,2
25425085,6,1,14.0,23,7
25428683,13,10,1.0,20,7
25428830,14,7,29.0,20,2
25429173,6,8,3.0,20,0
25431490,11,8,2.0,20,0
25431721,14,1,100.0,20,2
25432932,11,4,1.0,20,0
25433261,5,8,4.0,20,7
25438455,11,8,4.0,18,7
25442949,6,8,3.0,20,2
25443649,12,8,1.0,20,7
25445693,11,8,10.0,20,0
25455570,0,7,1.0,20,7
25457218,11,8,8.0,20,7
25461538,6,1,37.0,10,7
25467772,0,3,397.0,20,7
25470296,2,3,59.0,20,0
25470401,12,3,139.0,20,7
25471969,6,3,300.0,20,0
25472824,6,9,270.0,20,7
25473188,9,6,1.0,20,7
25473699,6,3,25.0,20,0
25473867,12,2,51.0,20,2
27640387,11,4,94.74681518124376,20,7
27656907,6,7,48.0,20,7
27685667,12,3,167.0,20,7
27686130,9,3,232.0,20,0
27853674,6,0,41.0,20,7
27854262,6,3,82.0,20,7
27856012,5,4,50.0,20,2
27857015,9,0,53.0,20,7
27942509,6,3,44.0,19,7
27942979,5,8,32.0,20,7
27969937,6,0,12.0,20,2
28097081,2,3,124.0,44,7
28153481,6,3,50.0,19,0
28153642,5,7,13.0,20,7
28154365,0,2,13.0,20,7
28158514,6,1,18.0,19,7
28158860,12,8,100.0,19,7
28196877,2,5,64.0,22,7
28236456,6,4,29.0,19,0
28240313,11,8,2.0,19,7
28241783,6,3,20.0,19,7
28310875,12,2,2.0,20,7
28312027,13,4,16.0,19,0
28313560,11,8,1.0,19,7
28354036,11,4,1.0,20,0
28355787,6,7,33.0,19,7
28356830,2,2,21.0,19,2
28397266,5,5,17.0,19,0
28397392,9,7,30.0,19,7
28433044,6,9,633.0,19,7
28540634,5,5,30.0,25,1
28542791,6,5,81.0,20,2
28543589,6,3,115.0,20,7
28675529,11,8,1.0,19,7
28675599,11,8,1.0,19,7
28678231,5,8,1.0,19,7
31783947,11,6,16.0,19,0
31786579,2,1,74.0,24,0
31812981,5,3,40.0,13,7
31815775,11,8,3.0,19,4
31816895,6,3,82.0,19,7
31818435,6,3,45.0,19,7
31848052,11,4,11.0,19,7
31848388,6,2,1.0,19,7
31887486,8,7,120.0,19,7
31887549,11,4,94.74681518124376,19,3
31897071,2,9,1.141,54,7
31926818,2,9,46.0,17,7
31945689,11,8,2.0,20,0
31953007,5,1,18.0,27,7
32047376,6,1,26.0,22,0
32083398,0,3,402.0,19,7
32126235,2,1,119.0,19,7
32141659,11,8,3.0,19,7
32147677,6,0,108.0,23,7
32151260,6,0,36.0,19,7
32151274,16,7,36.0,19,7
32161252,6,7,14.0,19,2
32163520,6,3,50.0,21,7
32174448,6,3,123.0,14,7
32177591,9,0,220.0,19,0
32769922,13,2,2.0,19,2
32769971,12,7,1.0,19,0
32776432,2,2,55.0,19,0
32778246,2,1,33.0,19,7
32779569,12,8,8.0,11,0
32779919,13,6,12.0,19,7
32780577,5,1,34.0,9,4
32824262,11,4,21.0,9,3
32825067,11,8,1.0,19,7
32844394,6,0,1.0,19,7
32844744,11,7,43.0,19,7
32937269,12,10,100.0,19,7
32938970,11,3,3.0,19,7
32940916,6,3,72.0,19,0
32996400,11,8,4.0,19,6
32996505,16,6,29.0,19,7
32999368,6,8,5.0,19,0
33000985,5,0,92.0,19,7
33045916,2,1,98.0,21,0
33053296,9,0,62.0,19,7
33054507,11,8,2.0,19,7
33058854,6,6,9.0,19,7
33059407,2,7,46.0,19,0
33060374,2,9,2.049,21,7
33135260,11,8,11.0,19,7
33136751,0,1,10.0,19,7
33140069,11,8,2.0,19,4
33161692,0,0,8.0,25,7
33161762,0,0,89.0,34,3
33162805,0,4,11.0,39,7
33163323,11,4,4.0,34,7
33163778,0,0,45.0,38,0
33163967,0,8,40.0,30,3
33164884,0,0,82.0,45,7
33164926,0,0,50.0,20,7
33165486,0,10,94.74681518124376,20,7
33165556,0,8,51.0,32,0
33165584,1,9,59.0,19,0
33165934,1,6,30.0,31,7
33165948,1,0,52.0,21,0
33166151,2,3,192.0,53,0
33166459,2,0,70.0,30,7
33166487,2,5,74.0,39,7
33166648,2,0,110.0,23,7
33167138,2,3,52.0,40,0
33167327,2,2,10.0,31,7
33167537,2,6,59.0,51,2
33167579,11,2,20.0,24,7
33167796,2,0,54.0,37,0
33168328,6,7,14.0,31,7
33168748,11,8,1.0,31,7
33170687,2,7,68.0,40,2
33171009,2,0,70.0,23,0
33171121,2,4,11.0,28,7
33171163,2,0,87.0,22,2
33171870,2,3,116.0,31,0
33171919,2,0,72.0,35,7
33172094,2,7,48.0,36,7
33172185,6,5,186.0,43,0
33172346,2,5,168.0,31,7
33172360,2,5,245.0,23,0
33172444,2,5,133.0,35,0
33173025,2,7,89.0,30,7
33173039,2,3,130.0,54,0
33173473,2,3,23.0,27,7
33173725,2,7,28.0,49,3
33173809,2,0,91.0,23,4
33174117,2,3,107.0,27,2
33174124,6,3,89.0,24,2
33174446,2,7,55.0,21,7
33174677,2,3,141.0,29,0
33175209,11,8,2.0,37,7
33175622,2,5,182.0,21,0
33177862,5,3,217.0,21,0
33178100,11,4,18.0,21,2
33178177,5,3,6.0,37,0
33178310,5,2,28.0,21,7
33178359,5,6,56.0,22,7
33178604,5,3,3.0,41,0
33178688,5,1,70.0,37,7
33179122,5,7,56.0,29,7
33179780,11,8,3.0,34,7
33179850,5,3,14.0,31,7
33179878,5,7,5.0,30,0
33179983,5,4,50.0,29,0
33180095,5,3,37.0,19,7
33180137,5,1,30.0,21,0
33180333,5,4,12.0,33,7
33180347,5,4,151.0,30,7
33180508,1,3,107.0,22,0
33180942,5,3,94.0,26,7
33180949,5,7,54.0,30,7
33180984,5,5,134.0,28,0
33180991,5,3,35.0,36,7
33181068,5,4,50.0,43,7
33181131,5,3,5.0,42,7
33181187,5,3,5.0,46,0
33181670,5,3,5.0,25,7
33181831,5,3,128.0,33,4
33182370,5,4,31.0,28,7
33182741,5,7,15.0,13,7
33182790,5,5,155.0,30,0
33183623,5,0,110.0,20,7
33183980,5,3,360.0,33,7
33184316,6,9,205.0,23,0
33184435,6,9,260.0,29,7
33184456,6,0,5.0,26,7
33184589,6,1,19.0,23,7
33184932,6,3,42.0,24,0
33185877,6,7,26.0,37,0
33186129,6,6,32.0,20,7
33186353,6,6,7.0,63,0
33187256,6,3,115.0,43,2
33187305,6,3,40.0,22,7
33187319,6,10,41.0,31,7
33187326,6,8,6.0,24,7
33187389,6,7,26.0,22,7
33187452,6,0,15.0,32,7
33187501,6,0,17.0,32,2
33188096,11,8,5.0,28,3
33191120,6,0,29.0,39,2
33191435,6,3,60.0,69,0
33192338,6,1,32.0,22,7
33195026,11,4,15.0,23,7
33195187,11,8,2.0,20,7
33195327,6,7,17.0,20,0
33196279,6,9,94.74681518124376,25,0
33196293,6,9,344.0,29,0
33196342,6,5,205.0,21,0
33196482,6,7,16.0,36,7
33196566,6,7,3.0,32,7
33196720,6,4,31.0,28,2
33197364,2,9,352.0,26,0
33197371,2,9,123.0,27,7
33198127,6,0,11.0,29,7
33198267,12,6,40.0,21,7
33198281,6,3,37.0,25,7
33198498,2,10,25.0,32,2
33198638,6,1,33.0,25,7
33198666,6,5,137.0,27,7
33198701,6,0,18.0,38,7
33198743,6,6,17.0,28,7
33198764,6,1,16.0,22,7
33198862,6,4,9.0,35,2
33198953,6,3,38.0,37,0
33199156,6,9,22.0,20,0
33199191,6,3,37.0,22,7
33199576,5,7,32.0,17,7
33200269,6,1,18.0,26,4
33202397,6,9,306.0,23,2
33202425,6,3,66.0,36,0
33202530,11,8,3.0,23,7
33202558,2,1,54.0,29,2
33202726,6,9,211.0,24,0
33202796,6,1,35.0,27,7
33203279,12,8,3.0,25,3
33204161,2,9,160.0,30,2
33204287,5,9,740.0,29,7
33204336,6,3,33.0,23,7
33205057,0,7,32.0,25,7
33206478,6,3,240.0,42,2
33206618,6,3,79.0,56,7
33208375,6,5,221.0,31,0
33208676,6,6,57.0,39,7
33208683,6,6,89.0,28,0
33209005,6,7,107.0,25,0
33209103,6,8,28.0,29,2
33211791,6,2,13.0,34,7
33212071,6,5,112.0,24,7
33212337,11,0,102.0,46,2
33212414,6,5,198.0,28,7
33215557,6,7,24.0,25,0
33215648,6,3,44.0,35,7
33215823,6,9,26.0,20,7
33215914,6,7,85.0,28,0
33216026,6,1,116.0,23,7
33216649,8,4,32.0,32,0
33216740,11,8,3.0,55,7
33217335,2,6,82.0,67,7
33217629,8,9,841.0,34,0
33218847,11,8,2.0,23,7
33219813,7,2,30.0,33,7
33220149,6,3,52.0,19,7
33220240,5,3,615.0,38,2
33221185,7,2,12.0,32,7
33224909,9,6,43.0,21,7
33226743,6,9,28.0,20,0
33226834,9,3,134.0,20,0
33227793,11,8,10.0,29,7
33228605,11,4,2.0,28,7
33229473,11,8,1.0,24,3
33229795,11,8,2.0,23,7
33232000,1,9,45.0,20,7
33232245,6,0,4.0,35,7
33233183,11,8,1.0,28,4
33234226,8,3,207.0,21,0
33234443,5,1,3.0,23,0
33234527,11,8,4.0,29,0
33234667,11,2,10.0,44,4
33234674,11,8,1.0,24,3
33234681,11,8,2.0,24,7
33234688,11,8,1.0,26,7
33234772,11,8,3.0,45,7
33235080,11,8,1.0,25,7
33235136,11,2,11.0,32,7
33235493,11,4,13.0,31,7
33235521,11,8,5.0,49,7
33235535,11,8,3.0,34,7
33235598,11,8,3.0,24,3
33235724,5,2,13.0,46,7
33235871,11,8,3.0,20,7
33235892,11,8,5.0,41,4
33236172,11,8,15.0,43,2
33236235,0,1,116.0,20,7
33236249,11,7,8.0,28,7
33236501,11,8,1.0,24,3
33236508,11,8,2.0,24,7
33236515,11,8,1.0,24,7
33236620,11,2,7.0,43,4
33236914,11,4,4.0,25,7
33237355,11,8,3.0,39,7
33238111,11,6,36.0,55,0
33238853,11,0,25.0,26,7
33239504,11,2,1.0,20,0
33239609,11,8,10.0,21,0
33239847,13,5,121.0,28,0
33239945,6,4,8.0,44,4
33239966,6,8,2.0,30,7
33241184,6,5,288.0,23,7
33241296,9,6,66.0,21,0
33244684,5,3,28.0,26,7
33247274,5,3,111.0,25,7
33247421,5,1,44.0,23,7
33247554,12,6,23.0,22,7
33247764,12,1,116.0,25,7
33248065,12,1,10.0,51,7
33248142,12,6,164.0,25,2
33248261,12,1,61.0,31,0
33248373,6,6,6.0,30,2
33248387,5,3,25.0,28,7
33249003,5,0,101.0,24,0
33249024,5,8,4.0,20,7
33249052,6,3,227.0,39,7
33249115,12,0,434.0,20,7
33249458,2,1,102.0,29,7
33251075,12,3,59.0,23,7
33251180,12,6,7.0,20,7
33251530,13,5,849.0,46,7
33251621,13,1,9.0,32,7
33251670,13,6,307.0,29,7
33251943,13,2,116.0,22,7
33252433,13,5,2.751,21,2
33252790,13,5,7.837,32,0
33253210,13,5,1.975,22,7
33253448,7,0,187.0,30,0
33253938,13,3,11.0,24,7
33254414,11,4,2.0,31,7
33254449,13,1,12.0,22,1
33254505,11,2,2.0,39,7
33254561,12,1,60.0,23,0
33255016,11,8,4.0,23,7
33255632,11,8,2.0,20,7
33255877,11,8,3.0,39,7
33255912,5,5,89.0,24,0
33256486,13,8,15.0,23,7
33257326,11,8,94.74681518124376,12,4
33257844,14,0,150.0,38,7
33259139,14,4,52.0,50,7
33260532,15,8,10.0,25,3
33262226,15,3,41.0,28,7
33262821,15,5,185.0,20,0
33264396,15,4,1.0,21,7
33264725,15,3,179.0,42,7
33264900,15,3,348.0,27,7
33268673,17,0,116.0,21,2
33268841,13,0,681.0,28,7
33352748,6,9,782.0,19,7
33353182,2,3,100.0,19,1
33353245,13,8,94.74681518124376,19,7
33353364,6,5,50.0,19,6
33353399,6,0,36.0,19,7
33354778,13,0,490.0,19,0
33361974,12,8,10.0,19,2
33809726,6,9,37.0,19,7
33810804,11,8,94.74681518124376,19,2
33811224,12,2,1.0,30,7
33811889,6,8,2.0,19,2
33811931,6,8,5.0,19,7
33813590,6,2,16.0,19,0
33815361,11,2,94.74681518124376,19,7
33847142,6,5,45.0,22,2
33872165,6,8,18.0,19,7
33873775,12,3,455.0,19,7
33898242,6,4,7.0,19,0
33899299,6,5,45.0,19,0
33899467,6,0,28.0,19,0
33981320,11,8,1.0,19,3
33983868,2,3,179.0,19,7
33986612,6,3,32.0,19,7
33986675,6,0,17.0,22,7
34044489,6,5,265.0,19,7
34045077,6,7,39.0,19,7
34046226,0,1,263.0,19,7
34047409,2,9,908.0,19,0
34047486,6,2,4.0,19,7
34096925,12,0,116.0,19,0
34097793,11,8,1.0,19,0
34097863,5,8,2.0,19,7
34098213,6,8,3.0,19,0
34098451,6,7,29.0,19,0
34121941,2,1,101.0,19,2
34123173,2,5,150.0,19,7
34124440,0,4,14.0,19,7
34129355,9,9,29.0,19,7
34130965,12,2,22.0,19,0
34136657,11,8,2.0,19,7
34137469,6,3,120.0,19,7
34212218,11,8,1.0,19,7
34213506,6,3,4.0,19,0
34213674,13,8,1.0,19,2
34216159,6,3,32.0,19,0
34217041,13,8,27.0,19,7
34217048,11,4,4.0,19,7
34287260,0,8,4.0,19,0
34287281,6,0,34.0,19,7
34289857,0,5,610.0,19,7
34289871,6,5,27.0,19,7
34290838,6,3,6.0,32,7
34328227,11,0,8.0,26,0
34350631,6,1,26.0,19,0
34352147,13,3,134.0,9,7
34352175,6,5,142.0,19,7
34381586,6,9,123.0,19,7
34402114,8,3,144.0,19,7
34429368,11,8,2.0,19,4
34429425,6,9,48.0,25,0
34490951,12,3,163.0,19,1
34491703,7,8,2.0,21,7
