ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
867197,15617600,22961313,35310840,47334995,59525750,52664604,50966396,59544813,57220003,62658276,65839084,67351182,73866744
867372,10988649,20268130,13132887,11111702,6985633,3544687,5722078,4219833,2958295,6890877,1675093,1728400,3694930
867778,11209984,"7936385,33","6768441,515",12169025,15521235,19312784,20090156,23717440,24030269,31863604,37253456,19271889,27403401
868177,2292375,4932197,4420188,4571727,5017059,8408615,8393854,7716863,7058450,7093637,7532645,5600661,9903847
868464,1677408,3222713,4460641,4581139,5387728,5612292,"6024417,762",6066582,6146709,6406425,2754094,1168568,491337
868506,7904072,17597740,21180527,25953360,41330079,45313593,52249641,55999706,59170742,84517388,68994704,93808318,66811748
869507,"1727123,431","2859885,7","1515798,82",1752202,3034885,4209744,3327636,9591667,4363838,3678067,4602873,7846961,13355398
871068,11525420,13298580,15075035,16903198,18379282,19971379,22513408,24333235,24937651,26113543,21096257,26740025,31503390
871705,119097295,149236553,137291082,115922102,109652389,131309913,208586452,171484284,157955841,162513471,212411899,201130463,309671877
872216,0,"2905394,325",3330063,0,0,0,,3843090,5425727,5715922,6319093,8115872,7726117
873413,2588368,2723304,2971956,2487205,2304596,2545803,5754030,5971620,6471844,8398987,11668118,13041422,18941994
874442,860000,810784,0,916890,962792,1026763,1108540,1035923,696302,636526,347495,762316,752982
875212,0,3300,32929,21146,25785,806849,1699431,1069883,2312470,3480538,2375418,2100319,5011228
875653,10382874,"10790599,835",12468930,10260282,14198143,11769436,14900770,19663550,25368974,25620048,33861552,47756121,50796131
875870,78630735,155212967,182774528,212483502,180342418,150461047,182493142,183620460,194883946,186521962,156136202,295545687,743537273
876353,8191047,10385378,12087892,14033191,13061450,14467358,13053934,10585120,12209021,11031566,8911408,18214407,21261061
876479,253714,261183,258549,357629,539290,510521,549230,583461,576036,579333,"551299,732",496998,547709
877074,0,164200,7288729,8683693,10077711,10363158,9026368,8085700,7810234,7092329,2914768,3776296,5334710
877683,4146713,5218237,5957619,6222870,7379747,8635788,13803590,12642248,15350286,18578207,17553521,22434757,26349905
878313,5703992,5846420,4861492,5343913,"5151933,639",5264598,5959404,5827724,5569625,5713492,2387762,0,0
878509,915061,1135362,1305936,1491206,1151662,1574468,1329869,2536756,1721513,1882893,1976987,2120791,2489061
878922,0,0,"1940379,937",0,163740000,0,7702841,7632990,8009895,21771684,11428440,0,0
879153,17980319,17675638,22235096,25829434,31518238,39644578,43348145,49124634,45407749,54865476,42412696,57124879,104203354
879979,10590082,13290344,14018512,13345588,11687965,9388012,10635264,13989523,28844978,29596410,14126646,33400038,31924661
880231,25398183,35133273,42143738,40533613,60370950,69988063,74913053,80076942,85091434,89135882,109092945,110941014,"108515966,039"
880413,6932578,7268688,7915320,7450020,6255145,5774958,5855762,5863745,7770886,7932876,"6635716,006",0,9098859
880798,3187610,2961687,2574388,2714067,3501605,3823406,16447756,8839796,42131925,19812091,10750582,17685383,17386721
881162,473388388,247188373,211659217,178903708,"245936956,775",227793303,,579951840,1602925112,1451052852,631591164,0,0
881169,13122448,18215993,32390738,42302847,39317642,18898103,18806409,89397577,15276689,19741440,"19258522,247",153676,0
881176,13833236,28922379,33268179,42034339,41596756,26902450,23863712,25773890,21815198,24484181,0,64155505,42998626
881435,16711205,17669857,13127570,15093510,16164079,17993835,19155029,18575898,19270927,22372418,23555949,35078560,44282617
881561,2219077,4104364,5967846,7544526,6767741,7438560,11480701,18072624,12035958,33124322,17125220,22820588,85109955
881729,5071110,11260707,10736839,10400653,10686250,12643632,12156933,15484886,11379209,9458596,11730962,15202017,24318888
882485,3123977,4276460,4570452,5450404,7299275,7517747,8406155,12562405,16072170,"12695810,7",9231064,8234450,11584663
882646,5693884,6958518,8529440,9794810,11344959,14651088,15516785,17390997,16426204,16182285,12270592,8761383,10335426
882905,281347,445149,331240,334577,285135,276038,1250926,1445252,6130688,4929790,6442337,8319919,9204268
883535,5462699,6531569,7412246,8941008,10664514,13605801,15867420,17939527,20950528,23280497,22434312,32462303,41960907
883808,2424479,4398583,4743795,13619506,15545239,6593222,"13904587,26",8840287,1824660,3291781,574646,1458840,2786600
885299,"503895,982","540214,22",0,"561027,409",546717,613899,3413116,3459286,6086806,5913422,4515867,4307639,5486028
885502,2152576,2571813,3180546,4065921,3668689,4555852,6811658,7872018,6140340,4942571,2351456,1851697,3303800
886594,"13250456,702","15526371,483","16984222,121","23376921,44",22650254,32651524,26889156,29769699,41861756,49839916,42069584,50349979,77557669
888092,1022067643,1246056195,1387754814,1674715056,"2160981979,72",2557299579,2310379995,2289849244,2197018473,2293438321,2163478329,2315221613,2618543334
888372,31325629,32382891,32595610,38193386,33367963,38426619,43885801,41474805,40574998,51812698,43093561,56470059,77567414
888680,11453355,12873180,12219394,10956091,12770145,11464877,10369234,9866255,9083648,9588378,6851804,9670337,9270874
888771,46228654,52444607,47470617,49082643,65039462,72623622,59718414,49962696,54861789,44760784,32504267,41396665,56158308
890003,6795432,9498258,12129670,15929275,20620161,23320342,27490907,31549592,33221886,36123095,26894657,44249508,58651680
890171,4556207,4006570,4634686,5425391,6376322,6694921,7445629,14249506,8416396,7319952,6056663,11670845,12893723
890185,6056448,8399942,9369462,9564583,13826975,23025672,29119427,29354618,31508275,37838346,41563104,51547324,70849490
890983,3373922,5919873,2344999,5118843,7075666,7248233,6552442,6899787,6846479,6852910,7633824,7591934,9462132
891928,4007039,3915178,3846078,3988756,6124928,7045105,7152906,6156629,7257735,6390720,4425975,7179012,6388834
891977,"324114,972",332512,445816,250647,509845,303247,472526,506240,606662,908181,410156,87236,2254780
892138,7598258,6311737,3965213,6486034,7487933,7394005,6585259,6685195,14767430,19047182,15175481,31075735,39726755
892236,28583546,30838000,40693283,39786289,52040618,63489929,83623013,97491029,92801971,90778522,86323961,84798114,129580225
892691,3465823,4280800,5567085,6142590,6472135,8377442,10032375,10082137,15188709,15099360,14218578,27862399,36404136
894700,2701150,4197569,4702798,4856475,5648081,5681966,5575178,5469494,4223651,3980605,3349948,4284369,5366927
894791,106451943,160755756,226657125,245159363,319392503,213480593,114072032,194320529,209730856,284951911,"146449827,788","223737805,466",354291598
895848,0,0,0,0,0,580148,15125383,6046643,46838723,45071007,10718062,12531834,3645868
896331,18010412,16406867,15904255,18995392,18849803,7035470,3942079,4533257,8794492,9265222,10099231,15638743,30389044
896527,1931208,1866466,2181820,2356486,"1702667,321",2535602,2359508,3824427,3990408,2897645,2401356,1934906,1592114
896751,18597466,20518229,21131835,22561465,23955622,24256099,25099253,25132743,24269608,25375618,24069228,27510175,32859747
897143,0,804991,880912,"1089064,829",1168554,1150068,1113882,1062423,798768,772712,978254,410488,267584
897157,4957009,4929351,4625350,5181882,5827109,7322763,9189669,9495877,10512829,11916067,10718881,19218643,25234566
897360,11502237,13521034,15111911,16908746,19662767,24247591,30539961,30864186,34820490,"42188172,422","43562162,651","50222525,33",64837624
897913,21663234,23722923,24764630,25535481,29852194,38916325,46535019,43221904,53444654,58565610,69945220,79714232,102843200
898046,619019,8094377,1220731,1363159,1236623,1216740,1223413,870315,5279740,1578099,682675,603752,11054082
898487,26449049,31565791,44590519,41946407,35384557,25039562,30573838,33586483,60109973,52272589,57246243,83382026,159675438
899369,18338233,20745895,26667905,35983869,45806865,54181520,56606862,36271625,35175437,29544508,0,0,0
899411,3165278,3324253,3996891,5816154,5595891,4931659,5721595,6864969,7121914,7542084,5826538,6695128,8077461
899474,24289097,26844979,23694082,26081000,29093878,60707471,59722792,78573276,52795024,34608398,40620515,29045574,30354445
899705,3960341,185989,189,342269,441256,457057,475478,492225,402290,542105,499279,537571,545872
899810,1909909,2361771,2655848,4139948,"2131668,655","3048609,794","3855327,919","3260169,875","4464741,768",7528751,6806978,7429118,4092048
899908,"6391168,322","9053052,09409",0,"14907542,088",23350252,28414902,54352590,34412093,41759663,45483684,64890414,65312797,139263502
899929,73062141,75431222,46176286,49635526,38214238,35680424,17782880,9233431,3687108,718650,0,0,0
900223,3449851,0,"4650103,765",6311227,9231232,12977509,15519670,12926460,15103246,21946739,23721040,25452340,30762959
900370,26541559,29782773,34962728,42417786,46282625,43496014,40351799,42251283,50025930,55646157,81310538,97292595,70587296
900608,4289044,4961873,4923803,5759819,7023841,7755055,8049232,7630027,7653419,7324489,3875974,3610494,1602260
901483,2560279,2306303,4600740,4986877,"9513584,849",12392564,15814178,13001837,14900654,16801409,15038038,18456926,21319753
902386,5277385,5852141,7520137,8539360,10800232,12566681,11683474,80473199,63007057,61007564,45412839,23158397,39176935
904136,11832363,11954737,11327782,11141365,15854044,13320824,14974443,13124353,15784380,11376880,7236907,9028898,11673829
905249,13570173,14256839,14658276,13872379,14614147,13337266,17415623,17632418,18093379,22772537,26955059,29270866,33574025
906432,"508613,634","932523,156",1015252,255189,"5520948,472",9291842,13425085,20091217,30335707,37734826,32663319,38351180,45449520
906726,5835325,9391662,5520754,7378877,11709958,11843953,12266798,16989284,27041365,33294505,"38005162,576","44097817,577","47658544,322"
906817,4318745,4811397,5675236,7423844,7214998,11258768,15232105,14208260,13931576,12308584,0,33094313,47289264
907888,0,2624686,4056280,5782463,5857704,7167841,9523002,8075744,13247402,15613398,19522385,21785004,22640386
908609,11951331,15609528,16615774,15698333,12781039,14682771,13475161,12643821,14291719,10943884,7817539,2536633,2664398
909533,"510955,011","813945,027","1496543,976","1095374,059",1236601,1023375,1186611,1470691,1535210,1694651,1331916,4626440,2593700
909645,943364,1029227,1062839,1100126,1144939,1177032,1242274,1140217,934197,1132963,835083,1054480,874992
910065,4888785,3017175,6303835,3288315,5649853,4223545,3369577,3685668,3004884,4037256,4461582,5842606,3970932
910093,579477,540169,421369,218187,332446,1464249,593373,672786,126336,369807,349818,9680271,5808255
910233,31341321,40747920,49626378,61940732,71638420,89618066,75446426,64914854,72305941,66735867,48889995,50977213,79908287
910898,135598,69517,102188,110415,84854,109517,42449,193613,401647,165877,166594,272570,593264
910968,39972,44662,58317,50570,47995,60982,42133,117801,358357,188523,96178,188449,554004
911143,0,12114774,32435958,21037267,11600862,12927522,12626810,15320782,22502388,12954194,7659528,9866006,15868538
911402,"3514441,516","3270326,313","4131690,299","3027078,36",2522137,2523743,"2112224,511",2299813,5075905,3260478,"3503264,94",6056436,5052849
911885,80314070,145764598,157760445,105778935,30924103,15039245,"11562552,652",10950427,10004900,13488658,13376270,9984307,8227355
911920,2982682,"7462816,238",3577247,12399000,2709204,1915464,2729742,3369055,1171678,523230,429495,3365874,3799728
912340,3496421,5996870,6562170,6174630,7016128,7823761,10939320,14174379,14703349,15454244,13759707,18295393,21438358
914034,6142837,5494494,5942117,5586050,5191182,6105652,7781212,7933746,6913055,4791871,3543376,4916178,7164079
914790,4284523,5750628,5615702,"9479217,472",9479217,10833576,11187336,9937459,7925010,7942757,8176971,9761431,9442364
916351,"4184855,087",6026500,5855925,11060170,13223561,21745053,39467433,28321480,24780055,25587449,26475368,37891987,35211650
916477,4907038,6832852,8505025,7771285,8342012,7617308,5558171,4752744,3175979,2780063,2017565,2784701,3119616
916610,0,0,0,154045,627148,1599612,2711006,300015,191778,864421,1208271,1166358,1079565
917345,70889826,71640745,68371818,72559806,65999740,56720920,68391542,78101121,80936111,100066047,96990887,110092515,141886635
917702,7461683,"8920360,227",11255903,25279000,27762500,0,"41399603,841","31714587,68988",46179718,77866990,96351163,91441427,"110157614,227"
918605,1690806,2568336,2817706,2975985,2638057,2708428,2806895,3083707,13553465,6588349,4337636,2468526,3618145
919725,2784395,2958427,2980067,3481344,5213933,5349273,5065154,5892671,6748228,5844226,5715483,6028938,6801208
920096,3826893,4185809,4726614,4769374,5904227,6460217,7975608,8595320,11142918,13645431,13892176,20264504,27375523
921524,"1213094,201","1071679,955","980503,264","2202881,956",0,"2108232,241","3227180,811","3464069,778","4533530,895","2246479,223",615504,313815,795082
921538,105296,625393,469406,538775,618225,618394,1279965,899922,738726,567344,616434,845982,5180320
922154,10785695,11181826,11072069,12043928,11667447,11895900,13114925,12118499,10833168,10987961,7515061,8618184,9263370
922735,989836,829445,3510234,1964384,8221305,2300707,3570306,2695918,4042541,1491513,1307013,1900371,2958223
923687,15158751,32851563,33839135,42565264,42722035,33405134,24506145,32810906,25130449,43845253,44248295,"38780190,055",28913891
924359,1981181,2260230,2802017,3149981,3163670,4463712,4870921,5025569,5194987,6003591,6440892,7196380,7580803
924611,4488544,5381843,5698554,5695019,5784832,6136581,6073658,7045268,8843579,8933296,7221666,7561924,10913538
926375,343726,120000,120000,120000,120000,124392,132813,140450,146194,245488,130480,93945,93946
927677,5734070,"6998455,251","6778092,744","6261357,733",6969629,11959326,9010469,10343301,9265594,15922604,9975722,8253155,16288581
927691,3517261,4147434,3910254,3598916,5303088,7217329,7760406,5570808,5541050,6925872,0,7401905,6768578
927901,772375,1139247,1045686,3772905,6217870,6862612,7473415,11156062,11812346,12906521,8690968,12903308,16746372
928139,2439063,3709516,3427390,5249463,4361814,5250232,7396742,10511675,9635075,8402867,4554879,2545212,7931067
928769,2709349,6144323,6818690,8221968,12749367,5594448,5377055,6883248,4036235,5895831,1376870,4313898,5167539
929322,2976789,5032060,14137825,14688029,8321607,4485785,4051566,7628321,8247831,14590899,9121001,6187081,12095773
929560,11754411,14873552,13059670,15292937,15499509,21704649,32311020,29321140,24240617,32395257,43698420,41107993,60362062
929574,56450462,58232597,50931980,60285793,73417190,99008096,52012613,49183958,44453001,48841862,0,41125644,0
929840,4211215,4311120,4901063,7057214,7801323,12868713,9908610,5073818,3771378,1411481,"4411253,582",1371464,0
929861,2273307,1382414,2592611,2948176,2999770,3459662,2961856,4491481,3143484,2607052,3013505,3483426,7314425
929924,4176325,7478275,6288980,6402947,4627804,4736084,,7585697,4921527,4359421,2148829,2990311,5343949
930050,4690905,4906000,6475570,11448652,13783017,18249187,20388872,22095683,22837581,23653285,30486288,36660741,42929823
930554,12773533,17781020,13396057,12705323,16777286,12729572,16284835,24395150,24964515,29309516,28587100,46003930,61285341
930694,0,"135733,015",0,0,"128873,448",0,181314,658057,543706,1159074,759930,1114708,1324219
930904,8259574,9818867,10541110,12076104,14181961,20651821,25488985,30385818,34489067,36489107,40114857,41994666,54944750
931149,17648400,19139098,22551832,23553729,26234460,31643815,35613808,38048332,37609684,35215208,28254876,35716962,24859443
931226,0,0,0,0,16052803,29016271,32975631,45780018,50476405,61217932,69101577,84576075,104460678
931317,6039469,6959724,9052427,10068838,12585271,11891814,10125528,11250506,11311476,11582202,11551704,12081576,13354692
931527,1546969,1618819,1868045,1911129,2588595,2474019,3368563,3508903,4620149,5302530,2414105,2463204,2731268
932773,13695445,11803508,10712862,11227604,11556836,17415742,16623344,13286899,13225422,14255321,13993644,15007770,14999057
933200,3714759,5124741,6355780,7325662,7621259,9748011,8890767,10629588,9460647,9947731,8570213,13848466,14229743
933445,2699416,"3205202,094",4180884,4767859,4827960,5214686,5409262,6289729,6383616,5301191,4035767,3838059,3540539
933571,1974462,1934116,4071720,1804493,2135501,1792786,2451544,5662347,4568679,3893332,3104193,5510138,3307538
934117,3302024,3682608,4458136,5231279,5719365,6212950,"6362338,25",6392378,5884096,5094252,3673332,3239029,3696498
935055,7060901,11299267,10072165,9766188,12499587,23935347,33556663,65869576,95594588,96323362,109049709,144904485,143054984
935237,2110583,4494000,6230193,6426539,10091137,17403925,26934717,24889525,30508227,36843399,34363101,68845030,103887874
935559,20205090,13627915,710000,0,0,1312034,4136773,3911904,33133774,14527145,4447761,2176933,4937046
935713,6840162,6431384,7433533,7190627,6708579,5747989,5728875,5606192,6623046,6944279,6080568,9896013,9585458
935727,0,0,0,0,0,0,626430,40598,793429,1782498,637446,368061,50121
936245,11575001,13151954,16315695,17013376,17758222,15547578,16623531,13616436,11165293,9992482,7070546,6108534,0
936413,2383428,2940601,3157150,3418678,3590917,3754926,3610948,4173175,3959563,3857036,2528110,3225935,2546226
936770,4995621,6483148,7972407,10294291,11920692,15395280,18324678,18893620,21339543,"25399252,451",25397371,37300835,52625861
937281,19018115,16704770,16447425,18737759,18644879,18387978,14643213,14293602,15098161,17902024,0,11324409,7811533
938023,545233,238753,141250,465584,531368,773292,862123,932238,993983,1159317,1047659,2076773,1437611
938240,4326255,4027028,5183947,4285099,4101785,5600673,6359779,7301942,7061796,7859645,9174391,9508628,10972159
938730,32177089,51936032,46009439,35171024,36790860,43599307,44820706,38880519,27307324,26196754,21226769,22490185,22147471
939416,832204,1027075,2936106,3053656,3117027,3097289,3410876,4033646,4318599,4342509,2867892,4542630,5492165
939717,2751836,2840403,3416253,2901153,2629348,3128816,6416430,14887012,7940012,5371394,5481743,8676217,14424565
939766,7379100,8302995,9069895,9417356,9667587,11054073,11438528,10103234,10927829,11168262,9102288,11841668,16841179
940004,3169360,7232543,16818504,5868744,7141681,13919696,11197850,5449256,5668009,12078130,6881936,8998282,16189011
940165,12437795,12889199,13984154,14203044,11294766,13471425,13915908,19256140,14097114,16176143,23727767,20042401,16612613
940795,1431376,2463337,3327206,5180502,6187362,7457322,8185179,6323858,7035366,6858608,7983052,9636520,11545369
940879,6529660,6713323,7048404,7325393,7684152,7662629,10581330,10249906,8310706,12320200,7980495,9863189,12783695
940893,6586019,6969738,7386423,7746582,7962007,8835918,12660729,12493617,8776212,15119731,9172638,9361500,12831946
941040,"1051763,019","1184577,704",1049000,"2395815,495",918621,1665531,2325182,2729991,12963493,11166473,"4125177,937",1713516,3248102
941341,6667163,6974411,"6965962,149",8422549,12594604,9355942,10393218,10047790,9568468,7549593,9126254,10631378,10524971
943266,98846,454284,1289092,670840,1079628,743162,1031395,796825,833119,1910712,737767,804625,1270524
943728,4312872,6979064,7539967,5876482,5954980,8469770,12060480,8161734,8932273,8808531,8653554,"8041241,811",15293619
943966,0,6734306,0,10131997,11721669,11911938,7339335,27106254,62665760,19780938,39992101,106822958,104515696
944043,13053254,12606649,14993383,17184185,21105418,24490627,26313393,34045324,34403105,29773075,19674411,11122308,6889789
944323,5795556,6177990,7201475,7727763,7410168,7178384,7360033,7089165,8171044,7800185,2697088,5629702,10598439
944666,0,10484551,0,0,940884,876128,1001188,899976,1247163,1515883,2479098,1776933,147381
945793,5751772,6954633,7759887,9631895,9971574,12956251,8499571,10078649,8385911,9752270,11576855,12244866,14842789
946136,6291702,6850937,9387241,11132940,13133783,13751925,13079319,12720866,12989078,13198001,8384359,14167826,14914170
946479,1602950,1591451,1759691,1932891,2300057,2376733,2764666,3152767,3656585,4706128,4162406,6132593,7706383
946927,2289826,6256917,4772927,3191776,183587,446921,574480,13539425,10800260,838149,21115012,13399412,31074940
947242,36034600,43145541,52521334,65074692,73356173,86857282,101115508,114087297,121677931,119619321,29944041,37917917,117081418
947515,9885321,13882662,19573787,29192857,34198457,42811004,51221745,48494274,67687481,81894980,61463410,38857562,0
947571,2205069522,5327541926,6343610269,7012229646,5842273406,4046074962,1786681560,3572870510,3439769389,4118205529,2103843366,3106166823,5154382866
947970,11502975,16103973,22400107,30008520,40000056,39172903,,28142561,7420565,6285247,0,38132,0
948236,3446504,8492093,9718252,11714377,12481757,21650686,22692742,25264991,25767816,30365838,26475635,33669077,46032465
948579,10129740,11520849,11427370,9758582,8459989,8744402,9598322,10134215,7821361,9673923,0,21058757,25970276
948726,965378,1190406,739000,18690771,737440,5314481,1054127,397662,878852,1468164,1188731,10367453,3064364
948978,990372,4985593,6916704,5005246,4880453,2448190,1265620,5812893,222667,3383598,242692,260708,878079
949251,7058430,6900926,6267984,7579361,9371230,8342603,8169058,7332429,6525892,8509942,6815571,7660112,13025314
949846,1693417,3809593,3488083,2874454,2320757,4552996,12431178,7614411,6840847,5569710,2429522,0,0
950028,1170367,1126303,1022593,48636,229122,850003,2283757,3687268,4640427,7027972,4297054,4982147,4753124
950154,5915710,6014819,7530610,9219190,8047363,11259066,11041338,12109367,13742092,14042739,9399336,18798862,15359249
950189,7656088,9486148,10888916,10054606,10551127,10094285,10449947,11232936,12858798,15488422,10057697,24248717,31891999
951617,"1287635,786","667203,357","834166,779","795207,223","1039845,011",1285794,761200,1603322,12960995,7001042,2002302,1490361,1600060
952422,164324625,221822547,235677245,233530823,248175336,299730209,295708952,160638032,189983167,212765920,155859451,205789612,271515620
954158,0,0,307325,298162,430659,318041,363664,650949,574128,621118,748432,807143,1022102
955110,2727739,3276968,3561341,3547303,3739264,5080476,5697467,6192376,7714207,9000803,8647249,10851038,15988040
955257,8494409,"8827987,489",9663900,8963139,8992869,10005349,10087452,11313970,11104775,13301135,10629424,15574770,572090
955411,5793648,2464585,5246694,3754898,3875540,844802,4724035,3040217,501446,5600199,256046,4443072,961830
955425,343702,405477,458380,400414,451414,545286,541057,592051,650206,711998,593356,626854,722823
956111,0,"1702757,089",3757471,6897592,8093109,8152076,7182081,7301623,3868644,1889366,0,0,0
956783,"292510,272",229684,279469,354425,397837,418358,418247,422959,664509,1136127,15802,307636,0
957189,422678,434918,449696,463034,472968,486927,513714,635287,667499,669260,651912,741839,1008826
957770,0,"263813,496","264438,214","321577,872","362766,223",0,397815,1194585,841455,795353,867223,1297416,0
958393,"459958,839",5530915,5528765,2320632,1112724,238924,370078,114573,88521,3335292,1724105,2741376,12119111
958638,17195202,19675932,23052257,22556553,26180639,37752389,81275546,78325213,111214067,144821457,154269275,359610181,393086431
959121,0,0,0,17312,50546,24330,,1192449,1689258,1589370,2661019,8163344,10758677
959142,10005215,11406698,11926158,11680000,8865139,7308673,9281003,9896672,8926171,7349300,6007381,7410776,7646697
959548,7368265,9720246,7697141,20193582,12246026,13098323,14074374,14135142,18521769,19186508,10579589,16824445,"19366844,685"
959702,35771402,39274393,41740174,37256868,38873102,45536575,51361490,54955448,51641900,50724665,29840669,0,0
961130,0,0,0,1488000,1488000,0,48000,3050693,1133868,1135497,0,438050,436800
961662,4460891,5485011,8539433,7973775,7590540,4936630,8035878,8813200,9029292,11172546,5105205,7169984,9865916
961704,17658087,16397766,15391000,13797428,14278117,18120626,15863159,17792159,16318020,19378021,22281816,20566576,20097366
962019,4787719,5679478,6022237,6476032,6523676,5890163,5941477,5867545,5482875,5587950,0,"5062215,43","5948373,294"
962516,1329019,1896608,1824067,1670965,2194170,2386683,1952582,2223888,1819660,"1552712,98",2211957,3844779,6941293
962831,2192511,2089546,2102821,2204938,2443431,2942155,2994855,3041937,3087341,3480981,3715776,3963455,4531538
963097,89841914,83212107,129130149,171235727,166194588,179856103,172666541,131944190,119828574,120626739,109528256,"150760569,266",202805326
963307,65656246,104828615,141261000,164633561,193355630,221382827,287740445,367661598,433472396,465369733,494545603,649043631,908636463
963587,"871293,932",870170,956435,972319,1512748,1102258,1351928,2304428,3150521,2193147,2356710,1959344,4834362
963776,0,95862,2121561,1096800,2362253,2139656,1664091,69464806,1627045,7204307,2194950,3168941,667342
963790,2989770,3659370,4407867,5795893,6447543,9150982,"8776151,65",11655372,13605330,16200202,14644680,17263497,19130405
965939,4445442,3679069,"3281763,615",2710164,5009798,5487811,8731535,6218456,5306468,6396073,8444334,9835296,13569178
966639,"1001934,792","1288675,038","1780448,926","4212570,766",2680839,3069512,2868047,2924862,1919033,5195355,1175574,2001327,1096420
966989,37578683,73785293,55275226,86983494,40256109,172219834,143970130,114001328,79208356,99330742,77352009,55123332,56261200
967066,1642126,5658663,"4654161,268",6880747,10833612,6926807,"16943844,542",11670096,6086978,8090244,15609728,16270319,33419101
967430,2968229,2845603,2843216,3242597,3427014,4498285,6369678,7784250,8126953,9427149,11987076,14909743,14377983
967556,4012948,5101479,6628918,5697524,8768412,9211830,10394431,11508429,15485874,19865850,17583044,26102626,42260682
969271,6354448,4096959,5191412,6015220,5350114,5144946,5733400,5545632,4549751,4672438,2398599,"1613057,018",2653913
971721,26508930,37638014,33889697,27607783,22107137,24134015,23169625,31588955,49436670,46246124,43871950,66822709,74232745
972358,37477000,44546919,"45851404,3",44998668,28338001,24785174,31306884,35806845,27207229,25730621,15070274,7848074,24156651
972778,"13169715,7","11405918,924",14584204,19320045,26072680,32293763,43764801,53551418,57547291,59462670,67147163,91667415,115443804
973079,57136777,94651590,70126228,53148699,27977483,26129620,"11121729,067",6094776,3779911,3144815,1896854,2431993,3460702
973807,874263,1307699,1372291,1262383,1622323,1938965,1886563,1870750,1675007,"1217203,517",0,3351555,4582154
973954,"959736,847",1198313,37996,789117,1010808,38176,17964,61395,47059,448230,28755,198470,1503361
974206,3072188,3925302,3558029,4007074,5308257,4100399,7238388,8063643,8880575,9235388,9108066,12911014,14641237
974353,52000,168945,232668,243869,255279,272679,360043,515063,332671,709482,133970,150924,179307
974514,3654097,4658112,6291310,6928223,7549322,8812857,8958728,10464057,10393850,11515782,5910819,10775792,18604990
974528,20681341,28706438,0,21236521,28426662,17606616,"33933432,447",42504902,46575397,65010011,28658371,16272848,25155219
974556,0,0,171267,27513,0,0,787616,28324,123358,184601,3185017,2607391,3624
974913,16286305,26967097,23004081,7521402,17778315,26444164,11591033,17821161,6771403,2130082,1139549,899197,1185334
975179,3021119,3856975,3500273,3786076,"4673069,593",3760177,3329468,4094998,5052691,4181860,2318323,4875499,6455657
975326,15909989,18346891,18885583,19900233,21639492,28079160,24417113,36539853,35183275,41099678,52612967,60270944,65593077
975788,50859970,71819078,88528007,108383134,268106046,439344442,486943841,516680929,520051012,548085805,598520795,523176359,437000552
976194,179275811,145739272,188546781,53469984,7315959,5346203,6703088,7303700,4931064,3105990,3660159,7755091,7099281
976201,87000848,78326222,73721909,69356157,75425303,93305480,104481685,97562930,97539589,98385370,122422223,149754328,180963006
976208,333084318,373868620,361044779,353444381,373612885,403629188,455205349,468062122,488321301,516333136,468883849,587450923,749576574
976215,248575466,252861570,215802506,"200578083,555",310167569,292923617,282275394,401550860,250523231,410186790,499020912,778090808,"681926761,407"
976229,65923556,92578282,87132668,65655379,71438812,80320783,71903492,86739047,85651055,"84456858,542",0,159958223,215372266
976250,201035291,212137639,202625436,211983649,222981116,235251361,297758950,287483370,296280262,320483464,331458654,396279239,576771113
976257,315437,349888,315348,352508,428070,643464,373637,2143881,822426,278941,518944,822392,15816128
976306,23388483,28333282,33786731,38651189,44838598,54815354,62620761,61198165,64046285,70388305,68689833,88602826,85129100
976320,77354121,87035828,94038043,105336327,120271480,144485777,144166240,119548145,115591272,126537937,133000564,154915834,189763261
976369,23394523,22892364,18086994,"17813987,451","6633959,219","6670048,84",9739938,7361067,7917785,5981647,5680538,8331676,28536032
976376,76810120,83531567,87962456,92473729,100534877,114570323,159701005,142714442,150927984,145585081,127119787,162193833,192421851
976404,7323268,0,0,8919374,13745144,14372848,19448960,20173404,19635915,"17716353,326",15736956,"16826801,128",18790987
976425,7894360,22659842,0,9810271,25898669,0,33492000,31858227,30439203,33017667,31767677,36547910,44031407
976446,45277389,43429400,45760236,37017916,40487660,44134720,47355030,45893452,48572556,58440732,56729852,63934963,46642140
976453,4980263,0,0,0,8533048,12924038,22114369,24405746,16999368,20607385,23759471,24286438,17073970
976481,7674314,8917085,11881572,16007540,20007617,21023222,28790560,31014419,31409781,38269117,36300480,45339727,60437571
976488,"13397167,498",12288987,9754364,19458720,20301536,15540597,"18873077,078",16134748,23040567,"15239086,507",26315571,34375033,23978981
976586,41604126,43948085,54887512,190861259,158353574,173164718,151637289,165211729,184343200,152277813,85698812,56147590,0
976859,1993239,0,0,4050570,4558631,5512567,5941998,6249386,6341517,7402129,8085144,12066549,14845761
977363,32328985,66162265,43499904,44610431,45252840,47519146,,49275124,52637613,41035975,0,0,0
977377,63413494,72174325,73699254,78410566,86315595,82219174,77772097,75444288,84012718,93041721,92602277,174742098,162982081
977426,2548470,2839464,2455507,2783934,3657548,5776298,9504101,5399900,10369855,3250846,3647358,21554296,118918173
